Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
41,Chris Armas\Chris-Armas,pr PURus USA,MF,Chicago Fire,30,25,25,0,2267,91,2,2,0,0,33,3,0,7,0.08,0.16,0.08,0.16,0.28,1.31,0.12
42,John Spencer\John-Spencer,sco SCO,FW,Colorado Rapids,32,27,25,2,2265,84,14,3,4,5,36,3,0,37,0.56,0.68,0.40,0.52,1.47,1.43,0.12
43,Amado Guevara\Amado-Guevara,hn HON,MF,MetroStars,26,25,25,0,2264,91,3,9,1,2,41,7,1,37,0.12,0.48,0.08,0.44,1.47,1.63,0.32
44,Eric Quill\Eric-Quill,us USA,MF,Kansas City Wizards,24,27,25,2,2261,84,3,5,0,0,26,6,0,17,0.12,0.32,0.12,0.32,0.68,1.03,0.24
45,Ben Olsen\Ben-Olsen,us USA,MF,D.C. United,25,26,26,0,2239,86,4,4,0,0,47,1,0,13,0.16,0.32,0.16,0.32,0.52,1.89,0.04
46,Ross Paule\Ross-Paule,us USA,MF,Columbus Crew,26,25,25,0,2212,89,4,6,0,0,33,2,0,15,0.16,0.41,0.16,0.41,0.61,1.34,0.08
47,Jon Busch\Jon-Busch,us USA,GK,Columbus Crew,26,24,24,0,2194,91,0,0,0,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.12
48,D. J. Countess\D-J-Countess,us USA,GK,Dallas Burn,21,24,24,0,2194,91,0,0,0,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.12
49,Steve Jolley\Steve-Jolley,us USA,DF,MetroStars,27,24,23,1,2194,91,4,0,0,0,31,3,0,9,0.16,0.16,0.16,0.16,0.37,1.27,0.12
50,Chad Deering\Chad-Deering,us USA,MF,Dallas Burn,32,27,26,1,2187,81,1,3,0,0,57,7,1,6,0.04,0.16,0.04,0.16,0.25,2.35,0.33
51,Brian McBride\Brian-McBride,us USA,FW,Columbus Crew,30,24,23,1,2183,91,12,2,2,2,20,3,0,34,0.49,0.58,0.41,0.49,1.40,0.82,0.12
52,Chris Henderson\Chris-Henderson,us USA,MF,Colorado Rapids,32,26,25,1,2180,84,4,4,1,1,56,2,0,17,0.17,0.33,0.12,0.29,0.70,2.31,0.08
53,Danny Califf\Danny-Califf,us USA,DF,LA Galaxy,22,23,23,0,2162,94,0,1,0,0,38,3,0,5,0.00,0.04,0.00,0.04,0.21,1.58,0.12
54,Simon Elliott\Simon-Elliott,nz NZL,MF,LA Galaxy,28,24,23,1,2141,89,1,1,0,0,25,1,0,16,0.04,0.08,0.04,0.08,0.67,1.05,0.04
55,Frankie Hejduk\Frankie-Hejduk,us USA,DFMF,Columbus Crew,28,23,23,0,2128,93,0,3,0,0,29,6,0,10,0.00,0.13,0.00,0.13,0.42,1.23,0.25
56,Kyle Beckerman\Kyle-Beckerman,us USA,MF,Colorado Rapids,20,28,24,4,2124,76,0,3,0,0,52,5,1,14,0.00,0.13,0.00,0.13,0.59,2.20,0.25
57,Nat Borchers\Nat-Borchers,us USA,DF,Colorado Rapids,21,23,22,1,2101,91,0,0,0,0,30,2,1,0,0.00,0.00,0.00,0.00,0.00,1.29,0.13
58,Ramiro Corrales\Ramiro-Corrales,us USA,MFDF,San Jose Earthquakes,25,25,24,1,2080,83,1,1,0,0,45,6,1,14,0.04,0.09,0.04,0.09,0.61,1.95,0.30
59,Clint Mathis\Clint-Mathis,us USA,FWMF,MetroStars,26,22,22,0,2019,92,9,1,1,3,39,6,1,35,0.40,0.45,0.36,0.40,1.56,1.74,0.31
60,Galin Ivanov\Galin-Ivanov,bg BUL,DF,D.C. United,27,24,22,2,2011,84,1,0,0,0,35,6,0,8,0.04,0.04,0.04,0.04,0.36,1.57,0.27
61,Marco Etcheverry\Marco-Etcheverry,bo BOL,MF,D.C. United,32,25,21,4,2006,80,6,4,5,5,30,6,0,13,0.27,0.45,0.04,0.22,0.58,1.35,0.27
62,Carlos Llamosa\Carlos-Llamosa,us USA,DF,New England Revolution,33,24,23,1,2001,83,0,0,0,0,34,9,0,0,0.00,0.00,0.00,0.00,0.00,1.53,0.40
63,Craig Waibel\Craig-Waibel,us USA,DF,San Jose Earthquakes,27,24,22,2,1991,83,0,1,0,0,47,7,1,4,0.00,0.05,0.00,0.05,0.18,2.12,0.36
64,Damani Ralph\Damani-Ralph,jm JAM,FW,Chicago Fire,22,25,22,3,1985,79,11,4,1,1,29,1,0,36,0.50,0.68,0.45,0.63,1.63,1.31,0.05
65,Óscar Pareja\Oscar-Pareja,co COL,MF,Dallas Burn,34,24,23,1,1982,83,1,2,0,0,58,9,0,3,0.05,0.14,0.05,0.14,0.14,2.63,0.41
66,DaMarcus Beasley\DaMarcus-Beasley,us USA,MFDFFW,Chicago Fire,20,22,20,2,1969,90,7,4,0,0,48,5,0,16,0.32,0.50,0.32,0.50,0.73,2.19,0.23
67,Chris Albright\Chris-Albright,us USA,DF,LA Galaxy,24,27,23,4,1966,73,3,1,0,0,56,5,0,24,0.14,0.18,0.14,0.18,1.10,2.56,0.23
68,Chris Roner\Chris-Roner,us USA,MFDF,San Jose Earthquakes,22,23,21,2,1939,84,2,0,0,0,26,2,0,8,0.09,0.09,0.09,0.09,0.37,1.21,0.09
69,Earnie Stewart\Earnie-Stewart,us USA,MFFW,D.C. United,33,21,21,0,1923,92,1,2,0,0,22,3,0,8,0.05,0.14,0.05,0.14,0.37,1.03,0.14
70,Craig Ziadie\Craig-Ziadie,jm JAM,DF,MetroStars,24,22,20,2,1913,87,1,1,0,0,37,6,0,2,0.05,0.09,0.05,0.09,0.09,1.74,0.28
71,Kelly Gray\Kelly-Gray,us USA,DFMF,Chicago Fire,21,28,20,8,1910,68,2,1,0,0,24,3,0,10,0.09,0.14,0.09,0.14,0.47,1.13,0.14
72,Brad Davis\Brad-Davis,us USA,MF,Dallas Burn,21,26,21,5,1910,74,6,4,2,2,41,1,0,16,0.28,0.47,0.19,0.38,0.75,1.93,0.05
73,Taylor Twellman\Taylor-Twellman,us USA,FW,New England Revolution,22,22,20,2,1893,86,15,2,0,1,34,2,0,47,0.71,0.81,0.71,0.81,2.23,1.62,0.10
74,Landon Donovan\Landon-Donovan,us USA,FWMF,San Jose Earthquakes,20,22,21,1,1882,86,12,4,1,1,30,4,0,30,0.57,0.77,0.53,0.72,1.43,1.43,0.19
75,Tyrone Marshall\Tyrone-Marshall,jm JAM,DF,LA Galaxy,28,25,19,6,1882,75,0,0,0,0,47,6,0,0,0.00,0.00,0.00,0.00,0.00,2.25,0.29
76,Rusty Pierce\Rusty-Pierce,us USA,DF,New England Revolution,23,21,21,0,1878,89,0,0,0,0,28,7,1,1,0.00,0.00,0.00,0.00,0.05,1.34,0.38
77,Joselito Vaca\Joselito-Vaca,bo BOL,MF,Dallas Burn,20,27,21,6,1871,69,2,2,0,0,24,1,0,14,0.10,0.19,0.10,0.19,0.67,1.15,0.05
78,Mark Lisi\Mark-Lisi,us USA,MF,MetroStars,25,24,20,4,1829,76,1,6,1,1,29,5,0,7,0.05,0.34,0.00,0.30,0.34,1.43,0.25
79,Sasha Victorine\Sasha-Victorine,us USA,FWMF,LA Galaxy,24,20,20,0,1797,90,2,1,0,0,25,3,0,17,0.10,0.15,0.10,0.15,0.85,1.25,0.15
80,Tenywa Bonseu\Tenywa-Bonseu,ug UGA,DF,Dallas Burn,26,20,20,0,1789,90,0,0,0,0,23,2,1,2,0.00,0.00,0.00,0.00,0.10,1.16,0.15
81,Carlos Bocanegra\Carlos-Bocanegra,us USA,DF,Chicago Fire,23,19,19,0,1784,94,1,1,0,0,38,8,1,5,0.05,0.10,0.05,0.10,0.25,1.92,0.45
82,Kyle Martino\Kyle-Martino,us USA,MF,Columbus Crew,21,22,20,2,1765,80,2,2,0,0,36,1,0,13,0.10,0.20,0.10,0.20,0.66,1.84,0.05
83,Alexi Lalas\Alexi-Lalas,us USA,DF,LA Galaxy,32,22,19,3,1760,80,1,0,0,0,32,4,0,5,0.05,0.05,0.05,0.05,0.26,1.64,0.20
84,Brian Maisonneuve\Brian-Maisonneuve,us USA,MF,Columbus Crew,29,23,20,3,1730,75,1,0,0,0,55,5,0,3,0.05,0.05,0.05,0.05,0.16,2.86,0.26
85,C. J. Brown\C-J-Brown,us USA,DF,Chicago Fire,27,21,19,2,1728,82,0,1,0,0,21,2,1,2,0.00,0.05,0.00,0.05,0.10,1.09,0.16
86,Peter Vagenas\Peter-Vagenas,us USA,MF,LA Galaxy,24,20,18,2,1724,86,0,0,0,0,31,3,0,3,0.00,0.00,0.00,0.00,0.16,1.62,0.16
87,Eddie Pope\Eddie-Pope,us USA,DF,MetroStars,29,20,20,0,1724,86,0,0,0,0,27,3,0,6,0.00,0.00,0.00,0.00,0.31,1.41,0.16
88,Duncan Oughton\Duncan-Oughton,nz NZL,DFMF,Columbus Crew,25,23,18,5,1717,75,0,0,0,0,32,6,0,8,0.00,0.00,0.00,0.00,0.42,1.68,0.31
89,Mike Magee\Mike-Magee,us USA,FWMF,MetroStars,18,29,19,10,1709,59,7,2,0,0,33,1,0,25,0.37,0.47,0.37,0.47,1.32,1.74,0.05
90,Bryan Namoff\Bryan-Namoff,us USA,MFDF,D.C. United,23,22,17,5,1665,76,0,1,0,0,28,3,0,1,0.00,0.05,0.00,0.05,0.05,1.51,0.16
91,Pablo Mastroeni\Pablo-Mastroeni,us USA,MF,Colorado Rapids,26,18,18,0,1655,92,0,2,0,0,41,7,1,0,0.00,0.11,0.00,0.11,0.00,2.23,0.44
92,Pat Noonan\Pat-Noonan,us USA,FW,New England Revolution,22,28,17,11,1646,59,10,5,0,0,22,0,0,24,0.55,0.82,0.55,0.82,1.31,1.20,0.00
93,Francisco Gomez\Francisco-Gomez,us USA,MF,Kansas City Wizards,24,26,18,8,1644,63,3,2,0,0,20,3,0,19,0.16,0.27,0.16,0.27,1.04,1.09,0.16
94,Orlando Perez\Orlando-Perez,us USA,DF,Chicago Fire,25,21,18,3,1635,78,2,0,0,0,25,2,0,5,0.11,0.11,0.11,0.11,0.28,1.38,0.11
95,Brian Dunseth\Brian-Dunseth,us USA,DF,Columbus Crew,25,19,17,2,1588,84,1,2,0,0,28,6,0,4,0.06,0.17,0.06,0.17,0.23,1.59,0.34
96,Bobby Convey\Bobby-Convey,us USA,MFFW,D.C. United,19,19,16,3,1576,83,2,1,0,0,34,4,1,11,0.11,0.17,0.11,0.17,0.63,1.94,0.29
97,Chris Gbandi\Chris-Gbandi,lr LBR,DF,Dallas Burn,23,22,17,5,1573,72,1,1,0,0,27,4,0,3,0.06,0.11,0.06,0.11,0.17,1.54,0.23
98,Leo Cullen\Leo-Cullen,us USA,DF,New England Revolution,26,26,18,8,1564,60,0,1,0,0,12,1,0,2,0.00,0.06,0.00,0.06,0.12,0.69,0.06
99,Diego Gutiérrez\Diego-Gutierrez,us USA,MFDF,Kansas City Wizards,30,20,17,3,1559,78,0,0,0,0,33,6,0,2,0.00,0.00,0.00,0.00,0.12,1.91,0.35
100,Manny Lagos\Manny-Lagos,us USA,MF,San Jose Earthquakes,31,27,17,10,1545,57,3,5,0,0,22,3,1,12,0.17,0.47,0.17,0.47,0.70,1.28,0.23
101,Brian West\Brian-West,us USA,MF,Columbus Crew,24,24,17,7,1543,64,4,4,0,0,24,2,0,10,0.23,0.47,0.23,0.47,0.58,1.40,0.12
102,Jason Kreis\Jason-Kreis,us USA,FWMF,Dallas Burn,30,18,18,0,1543,86,7,1,1,2,21,3,0,21,0.41,0.47,0.35,0.41,1.22,1.22,0.17
103,Edson Buddle\Edson-Buddle,us USA,FW,Columbus Crew,21,21,16,5,1509,72,10,2,0,0,24,2,0,26,0.60,0.72,0.60,0.72,1.55,1.43,0.12
104,Steve Morrow\Steve-Morrow,nir NIR,DFMF,Dallas Burn,32,17,17,0,1484,87,0,0,0,0,22,0,0,2,0.00,0.00,0.00,0.00,0.12,1.33,0.00
105,Jesse Marsch\Jesse-Marsch,us USA,MF,Chicago Fire,29,19,16,3,1465,77,5,0,1,1,27,2,0,10,0.31,0.31,0.25,0.25,0.61,1.66,0.12
106,Ronnie Ekelund\Ronnie-Ekelund,dk DEN,FWMF,San Jose Earthquakes,30,22,17,5,1457,66,1,1,0,0,38,5,0,5,0.06,0.12,0.06,0.12,0.31,2.35,0.31
107,Joey DiGiamarino\Joey-DiGiamarino,us USA,DF,MetroStars,25,18,16,2,1446,80,0,0,0,0,27,2,1,2,0.00,0.00,0.00,0.00,0.12,1.68,0.19
108,Igor Simutenkov\Igor-Simutenkov,ru RUS,FW,Kansas City Wizards,29,21,19,2,1435,68,7,2,0,0,27,3,0,25,0.44,0.56,0.44,0.56,1.57,1.69,0.19
109,Jeff Cunningham\Jeff-Cunningham,us USA,FW,Columbus Crew,26,21,13,8,1405,67,5,4,1,1,19,2,0,23,0.32,0.58,0.26,0.51,1.47,1.22,0.13
110,John Wolyniec\John-Wolyniec,us USA,FW,MetroStars,26,25,14,11,1385,55,5,1,0,0,29,3,0,20,0.32,0.39,0.32,0.39,1.30,1.88,0.19
111,Justin Mapp\Justin-Mapp,us USA,MF,Chicago Fire,18,21,18,3,1384,66,3,2,0,0,17,0,0,11,0.20,0.33,0.20,0.33,0.72,1.11,0.00
112,Ezra Hendrickson\Ezra-Hendrickson,vc VIN,DF,Dallas Burn,31,16,15,1,1367,85,1,1,0,0,8,2,0,1,0.07,0.13,0.07,0.13,0.07,0.53,0.13
113,Andy Williams\Andy-Williams,jm JAM,MF,Chicago Fire,25,20,14,6,1360,68,2,5,0,0,32,3,0,7,0.13,0.46,0.13,0.46,0.46,2.12,0.20
114,Logan Pause\Logan-Pause,us USA,MF,Chicago Fire,21,23,15,8,1354,59,0,0,0,1,22,3,0,1,0.00,0.00,0.00,0.00,0.07,1.46,0.20
115,Mauricio Cienfuegos\Mauricio-Cienfuegos,sv SLV,MF,LA Galaxy,34,20,15,5,1344,67,0,1,0,0,14,3,1,6,0.00,0.07,0.00,0.07,0.40,0.94,0.27
116,Carey Talley\Carey-Talley,us USA,DF,Kansas City Wizards,26,20,13,7,1344,67,0,1,0,0,23,5,0,0,0.00,0.07,0.00,0.07,0.00,1.54,0.33
117,Ian Russell\Ian-Russell,us USA,MF,San Jose Earthquakes,27,18,16,2,1339,74,0,1,0,0,30,3,0,5,0.00,0.07,0.00,0.07,0.34,2.02,0.20
118,Jonny Walker\Jonny-Walker,us USA,GK,MetroStars,28,14,14,0,1325,95,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07
119,Daouda Kanté\Daouda-Kante,ml MLI,DF,New England Revolution,24,16,14,2,1319,82,0,0,0,0,25,5,1,2,0.00,0.00,0.00,0.00,0.14,1.71,0.41
120,Freddy García\Freddy-Garcia,gt GUA,MF,Columbus Crew,26,22,12,10,1278,58,1,2,0,0,12,0,0,12,0.07,0.21,0.07,0.21,0.85,0.85,0.00
121,Eddie Johnson\Eddie-Johnson,us USA,FW,Dallas Burn,18,22,13,9,1265,58,3,0,1,1,26,2,0,12,0.21,0.21,0.14,0.14,0.85,1.85,0.14
122,Shavar Thomas\Shavar-Thomas,jm JAM,DF,Dallas Burn,22,15,14,1,1252,84,1,0,0,0,34,2,1,2,0.07,0.07,0.07,0.07,0.14,2.44,0.22
123,Alex Zotincă\Alex-Zotinca,ro ROU,DF,Kansas City Wizards,26,20,14,6,1239,62,1,0,0,0,34,6,0,5,0.07,0.07,0.07,0.07,0.36,2.47,0.44
124,Brian Ching\Brian-Ching,us USA,FW,San Jose Earthquakes,24,15,14,1,1235,82,6,1,0,0,31,0,0,17,0.44,0.51,0.44,0.51,1.24,2.26,0.00
125,Chad McCarty\Chad-McCarty,us USA,MF,Columbus Crew,25,19,14,5,1226,65,0,0,0,0,24,5,0,0,0.00,0.00,0.00,0.00,0.00,1.76,0.37
126,Tim Howard\Tim-Howard,us USA,GK,MetroStars,23,13,13,0,1223,94,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
127,Joe-Max Moore\Joe-Max-Moore,us USA,FW,New England Revolution,31,16,13,3,1187,74,4,4,0,0,15,0,1,19,0.30,0.61,0.30,0.61,1.44,1.14,0.08
128,Chris Brown\Chris-Brown,us USA,MFFW,Kansas City Wizards,25,18,11,7,1186,66,2,2,0,0,7,0,0,13,0.15,0.30,0.15,0.30,0.99,0.53,0.00
129,Eliseo Quintanilla\Eliseo-Quintanilla,sv SLV,FWMF,D.C. United,19,18,12,6,1179,66,3,2,1,1,27,3,0,13,0.23,0.38,0.15,0.31,0.99,2.06,0.23
130,José Cancela\Jose-Cancela,uy URU,MF,New England Revolution,26,13,12,1,1142,88,1,4,1,1,13,0,0,13,0.08,0.39,0.00,0.32,1.02,1.02,0.00
131,Eddie Robinson\Eddie-Robinson,us USA,DF,San Jose Earthquakes,24,13,13,0,1121,86,1,0,0,0,27,2,0,3,0.08,0.08,0.08,0.08,0.24,2.17,0.16
132,Alejandro Moreno\Alejandro-Moreno,ve VEN,FW,LA Galaxy,23,24,10,14,1117,47,6,1,0,0,22,1,0,12,0.48,0.56,0.48,0.56,0.97,1.77,0.08
133,Seth Trembly\Seth-Trembly,us USA,DFMF,Colorado Rapids,20,16,11,5,1112,70,1,1,0,0,34,5,0,6,0.08,0.16,0.08,0.16,0.49,2.75,0.40
134,Ryan Suarez\Ryan-Suarez,us USA,DF,Dallas Burn,25,12,12,0,1110,93,1,0,0,0,29,4,1,3,0.08,0.08,0.08,0.08,0.24,2.35,0.41
135,Stephen Armstrong\Stephen-Armstrong,za RSA,FW,Kansas City Wizards,26,23,9,14,1102,48,2,0,0,0,26,2,0,9,0.16,0.16,0.16,0.16,0.74,2.12,0.16
136,Jose Alegria\Jose-Alegria,pe PER,MF,D.C. United,22,17,13,4,1093,64,0,0,0,0,31,4,0,5,0.00,0.00,0.00,0.00,0.41,2.55,0.33
137,Jordan Stone\Jordan-Stone,us USA,MF,Dallas Burn,18,16,9,7,1057,66,0,0,0,0,14,1,1,0,0.00,0.00,0.00,0.00,0.00,1.19,0.17
138,Ali Curtis\Ali-Curtis,us USA,DFFW,D.C. United,24,17,12,5,1034,61,1,4,0,0,20,2,0,6,0.09,0.44,0.09,0.44,0.52,1.74,0.17
139,Bobby Rhine\Bobby-Rhine,us USA,MFFW,Dallas Burn,26,25,10,15,1034,41,2,1,0,0,22,3,0,10,0.17,0.26,0.17,0.26,0.87,1.91,0.26
140,Edgar Bartolomeu\Edgar-Bartolomeu,ao ANG,DF,MetroStars,26,13,11,2,1000,77,0,0,0,0,16,1,0,0,0.00,0.00,0.00,0.00,0.00,1.44,0.09
141,Chris Leitch\Chris-Leitch,us USA,DF,MetroStars,23,15,10,5,993,66,0,0,0,0,9,0,0,1,0.00,0.00,0.00,0.00,0.09,0.82,0.00
142,Ezra Hendrickson\Ezra-Hendrickson,vc VIN,DF,LA Galaxy,31,12,10,2,936,78,0,0,0,0,17,2,1,3,0.00,0.00,0.00,0.00,0.29,1.63,0.29
143,Ronald Cerritos\Ronald-Cerritos,sv SLV,FW,D.C. United,28,10,10,0,915,92,1,1,0,0,8,0,0,6,0.10,0.20,0.10,0.20,0.59,0.79,0.00
144,Hristo Stoichkov\Hristo-Stoichkov,bg BUL,FWMF,D.C. United,36,21,9,12,901,43,5,2,2,2,18,6,0,12,0.50,0.70,0.30,0.50,1.20,1.80,0.60
145,Josh Wolff\Josh-Wolff,us USA,FW,Kansas City Wizards,25,13,9,4,872,67,2,1,0,0,18,1,0,9,0.21,0.31,0.21,0.31,0.93,1.86,0.10
146,Wolde Harris\Wolde-Harris,jm JAM,FW,New England Revolution,29,17,9,8,854,50,2,2,0,0,22,0,0,13,0.21,0.42,0.21,0.42,1.37,2.32,0.00
147,Ronald Cerritos\Ronald-Cerritos,sv SLV,FW,Dallas Burn,28,15,9,6,850,57,3,1,1,1,9,0,0,10,0.32,0.42,0.21,0.32,1.06,0.95,0.00
148,Matt Behncke\Matt-Behncke,us USA,DF,Dallas Burn,22,13,9,4,827,64,0,0,0,0,15,1,0,1,0.00,0.00,0.00,0.00,0.11,1.63,0.11
