Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
12,Jay Heaps\Jay-Heaps,us USA,DFMF,New England Revolution,30,28,28,0,2475,88,1,0,0,0,31,5,0,8,0.04,0.04,0.04,0.04,0.29,1.13,0.18
13,Francisco Mendoza\Francisco-Mendoza,mx MEX,MF,Chivas USA,21,28,27,1,2459,88,2,1,0,0,31,3,0,16,0.07,0.11,0.07,0.11,0.59,1.13,0.11
14,Jeff Larentowicz\Jeff-Larentowicz,us USA,DFMF,New England Revolution,23,28,28,0,2455,88,3,1,0,0,61,5,0,9,0.11,0.15,0.11,0.15,0.33,2.24,0.18
15,Jim Brennan\Jim-Brennan,ca CAN,DFMF,Toronto FC,29,27,27,0,2430,90,1,0,0,0,31,6,0,5,0.04,0.04,0.04,0.04,0.19,1.15,0.22
16,Nick Rimando\Nick-Rimando,us USA,GK,Real Salt Lake,27,27,27,0,2430,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,Matt Pickens\Matt-Pickens,us USA,GK,Chicago Fire,24,27,27,0,2430,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,Brad Guzan\Brad-Guzan,us USA,GK,Chivas USA,22,27,27,0,2430,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04
19,Danny O'Rourke\Danny-ORourke,us USA,DF,Columbus Crew,23,27,27,0,2426,90,0,0,0,0,46,6,1,1,0.00,0.00,0.00,0.00,0.04,1.71,0.26
20,Jesse Marsch\Jesse-Marsch,us USA,MF,Chivas USA,33,28,28,0,2425,87,2,2,0,0,44,9,0,6,0.07,0.15,0.07,0.15,0.22,1.63,0.33
21,Michael Harrington\Michael-Harrington,us USA,MFDF,Kansas City Wizards,21,29,27,2,2422,84,3,1,0,0,38,1,0,9,0.11,0.15,0.11,0.15,0.33,1.41,0.04
22,Nick Garcia\Nick-Garcia,us USA,DF,Kansas City Wizards,27,27,27,0,2420,90,0,0,0,0,32,4,0,1,0.00,0.00,0.00,0.00,0.04,1.19,0.15
23,Pat Onstad\Pat-Onstad,ca CAN,GK,Houston Dynamo,39,27,27,0,2418,90,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04
24,Luciano Emílio\Luciano-Emilio,br BRA,FW,D.C. United,28,29,28,1,2410,83,20,1,0,0,35,2,0,47,0.75,0.78,0.75,0.78,1.76,1.31,0.07
25,Brian Mullan\Brian-Mullan,us USA,MF,Houston Dynamo,28,28,28,0,2407,86,1,2,0,0,33,4,0,6,0.04,0.11,0.04,0.11,0.22,1.23,0.15
26,Gonzalo Segares\Gonzalo-Segares,cr CRC,DF,Chicago Fire,24,27,27,0,2406,89,1,1,0,0,43,6,1,5,0.04,0.07,0.04,0.07,0.19,1.61,0.26
27,Juan Toja\Juan-Toja,co COL,MF,FC Dallas,21,27,27,0,2388,88,6,0,0,0,83,4,0,16,0.23,0.23,0.23,0.23,0.60,3.13,0.15
28,Shalrie Joseph\Shalrie-Joseph,gd GRN,MFDF,New England Revolution,28,27,27,0,2366,88,4,3,3,4,55,4,1,14,0.15,0.27,0.04,0.15,0.53,2.09,0.19
29,Marcos González\Marcos-Gonzalez,cl CHI,DF,Columbus Crew,26,27,27,0,2356,87,1,0,0,0,43,4,1,5,0.04,0.04,0.04,0.04,0.19,1.64,0.19
30,Richard Mulrooney\Richard-Mulrooney,us USA,DFMF,Houston Dynamo,30,28,25,3,2341,84,0,5,0,0,17,2,0,2,0.00,0.19,0.00,0.19,0.08,0.65,0.08
31,Carl Robinson\Carl-Robinson,wal WAL,MF,Toronto FC,30,26,26,0,2340,90,2,4,0,0,50,6,0,8,0.08,0.23,0.08,0.23,0.31,1.92,0.23
32,Steve Ralston\Steve-Ralston,us USA,MF,New England Revolution,32,26,26,0,2337,90,4,11,0,0,16,1,0,18,0.15,0.58,0.15,0.58,0.69,0.62,0.04
33,Dane Richards\Dane-Richards,jm JAM,FWMF,New York Red Bulls,23,28,27,1,2335,83,2,5,0,0,50,5,0,14,0.08,0.27,0.08,0.27,0.54,1.93,0.19
34,Jack Jewsbury\Jack-Jewsbury,us USA,MFDF,Kansas City Wizards,25,28,27,1,2316,83,2,3,0,0,22,5,0,6,0.08,0.19,0.08,0.19,0.23,0.85,0.19
35,Clarence Goodson\Clarence-Goodson,us USA,DF,FC Dallas,24,27,27,0,2297,85,1,2,0,0,36,6,0,5,0.04,0.12,0.04,0.12,0.20,1.41,0.24
36,Terry Cooke\Terry-Cooke,eng ENG,MF,Colorado Rapids,30,29,28,1,2288,79,0,5,0,0,5,0,0,9,0.00,0.20,0.00,0.20,0.35,0.20,0.00
37,Taylor Twellman\Taylor-Twellman,us USA,FW,New England Revolution,26,26,25,1,2283,88,16,4,0,0,13,2,0,55,0.63,0.79,0.63,0.79,2.17,0.51,0.08
38,Christian Gómez\Christian-Gomez,ar ARG,MF,D.C. United,32,27,27,0,2272,84,10,7,2,3,34,6,0,44,0.40,0.67,0.32,0.59,1.74,1.35,0.24
39,Andy Dorman\Andy-Dorman,wal WAL,MF,New England Revolution,24,30,27,3,2269,76,7,2,0,0,28,5,0,27,0.28,0.36,0.28,0.36,1.07,1.11,0.20
40,Eddie Pope\Eddie-Pope,us USA,DF,Real Salt Lake,33,27,27,0,2248,83,1,0,0,0,24,2,0,1,0.04,0.04,0.04,0.04,0.04,0.96,0.08
41,Jeff Parke\Jeff-Parke,us USA,DF,New York Red Bulls,24,28,26,2,2246,80,0,0,0,0,24,2,0,4,0.00,0.00,0.00,0.00,0.16,0.96,0.08
42,Dave van den Bergh\Dave-van-den-Bergh,nl NED,MFFW,New York Red Bulls,30,29,26,3,2228,77,2,4,0,0,23,1,0,19,0.08,0.24,0.08,0.24,0.77,0.93,0.04
43,Khano Smith\Khano-Smith,bm BER,MFFW,New England Revolution,26,29,26,3,2216,76,2,4,0,0,42,4,0,12,0.08,0.24,0.08,0.24,0.49,1.71,0.16
44,Alejandro Moreno\Alejandro-Moreno,ve VEN,FW,Columbus Crew,27,25,25,0,2205,88,7,7,0,0,50,3,0,31,0.29,0.57,0.29,0.57,1.27,2.04,0.12
45,Michael Parkhurst\Michael-Parkhurst,us USA,DF,New England Revolution,23,25,25,0,2197,88,1,0,0,0,5,0,0,1,0.04,0.04,0.04,0.04,0.04,0.20,0.00
46,Carey Talley\Carey-Talley,us USA,DF,Real Salt Lake,30,26,25,1,2195,84,3,0,2,2,38,6,0,9,0.12,0.12,0.04,0.04,0.37,1.56,0.25
47,Chris Armas\Chris-Armas,pr PURus USA,MF,Chicago Fire,34,25,24,1,2194,88,0,2,0,0,27,3,0,2,0.00,0.08,0.00,0.08,0.08,1.11,0.12
48,Landon Donovan\Landon-Donovan,us USA,FWMF,LA Galaxy,24,25,24,1,2191,88,8,11,5,6,19,3,0,20,0.33,0.78,0.12,0.58,0.82,0.78,0.12
49,Eddie Robinson\Eddie-Robinson,us USA,DF,Houston Dynamo,28,25,25,0,2187,88,2,0,0,0,70,11,1,5,0.08,0.08,0.08,0.08,0.21,2.88,0.49
50,Sacha Kljestan\Sacha-Kljestan,us USA,MF,Chivas USA,21,25,25,0,2186,87,4,9,1,1,45,5,0,21,0.16,0.54,0.12,0.49,0.86,1.85,0.21
51,Maurice Edu\Maurice-Edu,us USA,DFMF,Toronto FC,20,25,25,0,2180,87,4,2,0,0,65,6,1,8,0.17,0.25,0.17,0.25,0.33,2.68,0.29
52,Jimmy Conrad\Jimmy-Conrad,us USA,DF,Kansas City Wizards,29,25,25,0,2172,87,0,0,0,0,23,4,1,2,0.00,0.00,0.00,0.00,0.08,0.95,0.21
53,Jovan Kirovski\Jovan-Kirovski,us USA,FW,Colorado Rapids,30,28,28,0,2161,77,6,1,4,4,38,3,0,14,0.25,0.29,0.08,0.12,0.58,1.58,0.12
54,Frankie Hejduk\Frankie-Hejduk,us USA,DFMF,Columbus Crew,32,24,24,0,2160,90,0,2,0,0,31,5,0,3,0.00,0.08,0.00,0.08,0.12,1.29,0.21
55,Claudio Suárez\Claudio-Suarez,mx MEX,DF,Chivas USA,38,25,25,0,2153,86,3,0,1,1,31,6,1,9,0.13,0.13,0.08,0.08,0.38,1.30,0.29
56,Eddie Johnson\Eddie-Johnson,us USA,FW,Kansas City Wizards,22,24,24,0,2149,90,15,4,1,1,21,6,0,43,0.63,0.80,0.59,0.75,1.80,0.88,0.25
57,Sasha Victorine\Sasha-Victorine,us USA,FWMF,Kansas City Wizards,28,29,24,5,2135,74,2,4,0,0,27,1,0,13,0.08,0.25,0.08,0.25,0.55,1.14,0.04
58,James Riley\James-Riley,us USA,DF,New England Revolution,24,26,22,4,2131,82,0,0,0,0,22,4,0,1,0.00,0.00,0.00,0.00,0.04,0.93,0.17
59,Juan Pablo Ángel\Juan-Pablo-Angel,co COL,FW,New York Red Bulls,31,24,24,0,2125,89,19,4,5,5,31,2,1,53,0.80,0.97,0.59,0.76,2.24,1.31,0.13
60,Fred Carreiro\Fred-Carreiro,br BRA,FWMF,D.C. United,27,26,23,3,2097,81,7,5,0,0,45,5,1,14,0.30,0.52,0.30,0.52,0.60,1.93,0.26
61,Ned Grabavoy\Ned-Grabavoy,us USA,MF,Columbus Crew,23,26,24,2,2093,81,3,1,0,1,22,2,0,17,0.13,0.17,0.13,0.17,0.73,0.95,0.09
62,Bryan Namoff\Bryan-Namoff,us USA,MFDF,D.C. United,27,24,24,0,2089,87,0,0,0,0,37,6,0,0,0.00,0.00,0.00,0.00,0.00,1.59,0.26
63,Ty Harden\Ty-Harden,us USA,DF,LA Galaxy,22,24,24,0,2086,87,0,0,0,0,27,4,0,1,0.00,0.00,0.00,0.00,0.04,1.16,0.17
64,Jonathan Bornstein\Jonathan-Bornstein,us USA,MFDF,Chivas USA,22,23,23,0,2070,90,1,0,0,0,28,1,0,8,0.04,0.04,0.04,0.04,0.35,1.22,0.04
65,Ryan Cochrane\Ryan-Cochrane,us USA,DF,Houston Dynamo,23,25,25,0,2059,82,1,0,0,0,55,6,1,1,0.04,0.04,0.04,0.04,0.04,2.40,0.31
66,Ante Razov\Ante-Razov,us USA,FW,Chivas USA,32,26,24,2,2041,79,11,5,1,1,37,2,0,42,0.49,0.71,0.44,0.66,1.85,1.63,0.09
67,Shavar Thomas\Shavar-Thomas,jm JAM,DF,Chivas USA,26,23,23,0,2037,89,0,0,0,0,19,2,1,1,0.00,0.00,0.00,0.00,0.04,0.84,0.13
68,Maykel Galindo\Maykel-Galindo,cu CUB,FWMF,Chivas USA,26,28,24,4,2021,72,12,4,0,0,44,6,0,28,0.53,0.71,0.53,0.71,1.25,1.96,0.27
69,Ugo Ihemelu\Ugo-Ihemelu,us USA,DF,Colorado Rapids,23,25,23,2,2018,81,1,0,0,0,40,4,2,4,0.04,0.04,0.04,0.04,0.18,1.78,0.27
70,Mike Petke\Mike-Petke,us USA,DF,Colorado Rapids,31,24,24,0,2018,84,1,0,0,0,24,4,0,1,0.04,0.04,0.04,0.04,0.04,1.07,0.18
71,Chad Barrett\Chad-Barrett,us USA,FW,Chicago Fire,21,30,25,5,1983,66,7,2,1,1,21,3,0,37,0.32,0.41,0.27,0.36,1.68,0.95,0.14
72,Dwayne De Rosario\Dwayne-De-Rosario,ca CAN,MFFW,Houston Dynamo,28,24,22,2,1973,82,6,3,1,2,29,5,0,24,0.27,0.41,0.23,0.36,1.09,1.32,0.23
73,Bobby Boswell\Bobby-Boswell,us USA,DF,D.C. United,23,23,22,1,1963,85,0,0,0,0,42,5,1,2,0.00,0.00,0.00,0.00,0.09,1.93,0.28
74,Joseph Ngwenya\Joseph-Ngwenya,zw ZIM,FW,Houston Dynamo,25,25,25,0,1944,78,7,3,0,0,20,4,0,21,0.32,0.46,0.32,0.46,0.97,0.93,0.19
75,Kyle Martino\Kyle-Martino,us USA,MF,LA Galaxy,25,26,25,1,1928,74,3,1,0,1,36,6,2,10,0.14,0.19,0.14,0.19,0.47,1.68,0.37
76,Eddie Gaven\Eddie-Gaven,us USA,GKMF,Columbus Crew,20,27,21,6,1923,71,5,6,0,0,18,1,0,33,0.23,0.51,0.23,0.51,1.54,0.84,0.05
77,Logan Pause\Logan-Pause,us USA,MF,Chicago Fire,25,23,21,2,1905,83,1,0,0,0,25,1,0,2,0.05,0.05,0.05,0.05,0.09,1.18,0.05
78,Lawson Vaughn\Lawson-Vaughn,us USA,DF,Chivas USA,22,24,22,2,1901,79,1,1,0,0,27,6,1,3,0.05,0.09,0.05,0.09,0.14,1.28,0.33
79,Arturo Alvarez\Arturo-Alvarez,sv SLV,MFFW,FC Dallas,21,27,21,6,1898,70,3,3,0,0,35,2,0,30,0.14,0.28,0.14,0.28,1.42,1.66,0.09
80,Diego Gutiérrez\Diego-Gutierrez,us USA,DFMF,Chicago Fire,34,23,22,1,1890,82,0,0,0,0,33,7,1,6,0.00,0.00,0.00,0.00,0.29,1.57,0.38
81,Chris Klein\Chris-Klein,us USA,MFDF,LA Galaxy,31,21,21,0,1890,90,1,3,0,0,15,0,0,6,0.05,0.19,0.05,0.19,0.29,0.71,0.00
82,Ben Olsen\Ben-Olsen,us USA,MF,D.C. United,29,24,21,3,1881,78,7,4,0,0,49,8,0,17,0.33,0.53,0.33,0.53,0.81,2.34,0.38
83,Marvell Wynne\Marvell-Wynne,us USA,DF,Toronto FC,20,22,21,1,1873,85,0,3,0,0,18,2,0,5,0.00,0.14,0.00,0.14,0.24,0.86,0.10
84,Pablo Mastroeni\Pablo-Mastroeni,us USA,MF,Colorado Rapids,30,23,21,2,1865,81,0,1,0,0,46,7,1,0,0.00,0.05,0.00,0.05,0.00,2.22,0.39
85,Joshua Gros\Joshua-Gros,us USA,MF,D.C. United,24,22,22,0,1854,84,1,1,0,0,22,3,0,8,0.05,0.10,0.05,0.10,0.39,1.07,0.15
86,Ezra Hendrickson\Ezra-Hendrickson,vc VIN,DF,Columbus Crew,35,23,21,2,1851,81,1,0,0,0,30,3,1,5,0.05,0.05,0.05,0.05,0.24,1.46,0.19
87,José Burciaga Jr.\Jose-Burciaga-Jr,us USA,DF,Kansas City Wizards,25,23,23,0,1826,79,2,4,0,0,26,5,1,12,0.10,0.30,0.10,0.30,0.59,1.28,0.30
88,Devon McTavish\Devon-McTavish,us USA,DFMF,D.C. United,22,22,20,2,1825,83,0,0,0,0,25,2,0,4,0.00,0.00,0.00,0.00,0.20,1.23,0.10
89,Andrew Boyens\Andrew-Boyens,nz NZL,DF,Toronto FC,23,23,21,2,1825,79,1,0,0,0,33,4,2,2,0.05,0.05,0.05,0.05,0.10,1.63,0.30
90,Dasan Robinson\Dasan-Robinson,us USA,DF,Chicago Fire,22,23,21,2,1820,79,1,0,0,0,35,4,0,3,0.05,0.05,0.05,0.05,0.15,1.73,0.20
91,Paulo Nagamura\Paulo-Nagamura,br BRA,MF,Chivas USA,23,22,20,2,1818,83,2,2,0,0,36,5,0,6,0.10,0.20,0.10,0.20,0.30,1.78,0.25
92,Brian Carroll\Brian-Carroll,us USA,MF,D.C. United,25,28,19,9,1801,64,0,2,0,0,39,7,0,1,0.00,0.10,0.00,0.10,0.05,1.95,0.35
93,William Hesmer\William-Hesmer,us USA,GK,Columbus Crew,25,20,20,0,1800,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05
94,Peter Vagenas\Peter-Vagenas,us USA,MF,LA Galaxy,28,24,20,4,1786,74,0,3,0,0,25,2,0,3,0.00,0.15,0.00,0.15,0.15,1.26,0.10
95,Brandon Prideaux\Brandon-Prideaux,us USA,DF,Colorado Rapids,30,21,21,0,1770,84,0,0,0,0,30,4,1,4,0.00,0.00,0.00,0.00,0.20,1.53,0.25
96,Pat Noonan\Pat-Noonan,us USA,FW,New England Revolution,26,27,21,6,1738,64,7,3,0,0,12,2,0,24,0.36,0.52,0.36,0.52,1.24,0.62,0.10
97,Clint Mathis\Clint-Mathis,us USA,MFFW,New York Red Bulls,30,26,19,7,1723,66,6,4,0,1,16,2,2,22,0.31,0.52,0.31,0.52,1.15,0.84,0.21
98,Claudio Reyna\Claudio-Reyna,us USA,MF,New York Red Bulls,33,21,21,0,1723,82,0,2,0,0,35,2,0,3,0.00,0.10,0.00,0.10,0.16,1.83,0.10
99,Carlos Ruíz\Carlos-Ruiz,gt GUA,FW,FC Dallas,27,22,19,3,1722,78,7,2,1,1,46,9,1,25,0.37,0.47,0.31,0.42,1.31,2.40,0.52
100,Carlos Mendes\Carlos-Mendes,us USA,DF,New York Red Bulls,26,23,19,4,1709,74,0,0,0,0,12,2,0,0,0.00,0.00,0.00,0.00,0.00,0.63,0.11
101,Chris Gbandi\Chris-Gbandi,lr LBR,DF,FC Dallas,27,21,19,2,1701,81,1,1,0,0,24,7,1,3,0.05,0.11,0.05,0.11,0.16,1.27,0.42
102,Cobi Jones\Cobi-Jones,us USA,MFFW,LA Galaxy,36,25,19,6,1679,67,4,2,0,0,9,0,0,12,0.21,0.32,0.21,0.32,0.64,0.48,0.00
103,Carlos Marinelli\Carlos-Marinelli,ar ARG,MF,Kansas City Wizards,24,26,19,7,1674,64,1,3,1,2,41,7,0,21,0.05,0.22,0.00,0.16,1.13,2.20,0.38
104,Alex Zotincă\Alex-Zotinca,ro ROU,DF,Chivas USA,30,22,20,2,1667,76,0,1,0,0,34,6,1,6,0.00,0.05,0.00,0.05,0.32,1.84,0.38
105,Ritchie Kotschau\Ritchie-Kotschau,us USA,DF,Real Salt Lake,31,20,18,2,1664,83,0,0,0,0,19,3,1,0,0.00,0.00,0.00,0.00,0.00,1.03,0.22
106,Craig Waibel\Craig-Waibel,us USA,DF,Houston Dynamo,31,21,18,3,1639,78,0,0,0,0,27,1,0,2,0.00,0.00,0.00,0.00,0.11,1.48,0.05
107,Ricardo Clark\Ricardo-Clark,us USA,MF,Houston Dynamo,23,19,18,1,1635,86,2,1,0,0,29,2,1,11,0.11,0.17,0.11,0.17,0.61,1.60,0.17
108,Stefani Miglioranzi\Stefani-Miglioranzi,br BRA,MF,Columbus Crew,29,23,17,6,1622,71,3,1,0,0,26,3,0,7,0.17,0.22,0.17,0.22,0.39,1.44,0.17
109,Darío Sala\Dario-Sala,ar ARG,GK,FC Dallas,32,18,18,0,1620,90,0,0,0,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.17
110,Guillermo Barros Schelotto\Guillermo-Barros-Schelotto,ar ARG,MFFW,Columbus Crew,33,22,19,3,1605,73,5,9,1,1,23,5,0,18,0.28,0.79,0.22,0.73,1.01,1.29,0.28
111,Dax McCarty\Dax-McCarty,us USA,MF,FC Dallas,19,25,18,7,1604,64,1,6,0,0,12,0,0,5,0.06,0.39,0.06,0.39,0.28,0.67,0.00
112,Todd Dunivant\Todd-Dunivant,us USA,DF,Toronto FC,26,18,18,0,1600,89,0,0,0,0,18,1,0,9,0.00,0.00,0.00,0.00,0.51,1.01,0.06
113,Pablo Ricchetti\Pablo-Ricchetti,ar ARG,DFMF,FC Dallas,30,19,19,0,1600,84,0,2,0,0,31,7,0,2,0.00,0.11,0.00,0.11,0.11,1.74,0.39
114,Brian Ching\Brian-Ching,us USA,FW,Houston Dynamo,28,20,17,3,1590,80,7,1,0,0,31,1,0,18,0.40,0.45,0.40,0.45,1.02,1.75,0.06
115,Rusty Pierce\Rusty-Pierce,us USA,DF,Columbus Crew,27,21,19,2,1580,75,0,0,0,0,23,5,0,0,0.00,0.00,0.00,0.00,0.00,1.31,0.28
116,Avery John\Avery-John,tt TRI,DF,New England Revolution,31,19,18,1,1559,82,0,0,0,0,25,4,0,1,0.00,0.00,0.00,0.00,0.06,1.44,0.23
117,Ronald Waterreus\Ronald-Waterreus,nl NED,GK,New York Red Bulls,36,18,18,0,1557,87,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
118,Hérculez Gómez\Herculez-Gomez,us USA,FW,Colorado Rapids,24,20,16,4,1537,77,4,1,0,0,38,6,0,22,0.23,0.29,0.23,0.29,1.29,2.23,0.35
119,Collin Samuel\Collin-Samuel,tt TRI,MFFW,Toronto FC,25,18,18,0,1510,84,3,0,1,1,29,2,0,24,0.18,0.18,0.12,0.12,1.43,1.73,0.12
120,Clyde Simms\Clyde-Simms,us USA,MF,D.C. United,24,25,16,9,1505,60,0,1,0,0,20,1,0,7,0.00,0.06,0.00,0.06,0.42,1.20,0.06
121,Chris Pozniak\Chris-Pozniak,ca CAN,DF,Toronto FC,26,22,16,6,1498,68,0,1,0,0,22,3,1,3,0.00,0.06,0.00,0.06,0.18,1.32,0.24
122,Iván Guerrero\Ivan-Guerrero,hn HON,DF,Chicago Fire,29,19,16,3,1490,78,1,0,0,0,11,0,0,5,0.06,0.06,0.06,0.06,0.30,0.66,0.00
123,Nicolás Hernández\Nicolas-Hernandez,ar ARG,FW,Colorado Rapids,27,21,17,4,1474,70,1,1,0,0,28,0,0,7,0.06,0.12,0.06,0.12,0.43,1.71,0.00
124,Mike Randolph\Mike-Randolph,us USA,DFMF,LA Galaxy,21,19,15,4,1451,76,0,1,0,0,7,3,0,0,0.00,0.06,0.00,0.06,0.00,0.43,0.19
125,Chris Rolfe\Chris-Rolfe,us USA,FWMF,Chicago Fire,24,19,18,1,1451,76,6,2,1,1,13,1,0,19,0.37,0.50,0.31,0.43,1.18,0.81,0.06
126,Tyrone Marshall\Tyrone-Marshall,jm JAM,DF,Toronto FC,32,16,16,0,1440,90,0,0,0,0,22,4,0,0,0.00,0.00,0.00,0.00,0.00,1.37,0.25
127,Jaime Moreno\Jaime-Moreno,bo BOL,FW,D.C. United,33,21,15,6,1440,69,7,5,4,4,24,3,0,18,0.44,0.75,0.19,0.50,1.13,1.50,0.19
128,Alecko Eskandarian\Alecko-Eskandarian,us USA,FW,Real Salt Lake,24,17,17,0,1428,84,1,3,1,2,32,6,1,21,0.06,0.25,0.00,0.19,1.32,2.02,0.44
129,Jean-Martial Kipré\Jean-Martial-Kipre,ci CIV,DF,Real Salt Lake,22,18,16,2,1427,79,0,0,0,0,24,4,0,2,0.00,0.00,0.00,0.00,0.13,1.51,0.25
130,Adam Cristman\Adam-Cristman,us USA,FW,New England Revolution,22,28,14,14,1421,51,4,3,0,0,41,1,0,16,0.25,0.44,0.25,0.44,1.01,2.60,0.06
131,Jozy Altidore\Jozy-Altidore,us USA,FW,New York Red Bulls,17,22,15,7,1399,64,9,3,0,0,38,4,0,20,0.58,0.77,0.58,0.77,1.29,2.44,0.26
132,Ante Jazić\Ante-Jazic,ca CAN,DF,LA Galaxy,30,18,16,2,1397,78,0,0,0,0,17,2,0,0,0.00,0.00,0.00,0.00,0.00,1.10,0.13
133,Dema Kovalenko\Dema-Kovalenko,ua UKR,MF,New York Red Bulls,29,19,15,4,1378,73,2,1,0,0,29,5,0,7,0.13,0.20,0.13,0.20,0.46,1.89,0.33
134,Marc Burch\Marc-Burch,us USA,DF,D.C. United,22,18,15,3,1362,76,1,2,0,0,21,3,0,3,0.07,0.20,0.07,0.20,0.20,1.39,0.20
135,Hunter Freeman\Hunter-Freeman,us USA,MFDF,New York Red Bulls,22,16,15,1,1342,84,1,1,0,0,21,2,0,4,0.07,0.13,0.07,0.13,0.27,1.41,0.13
136,Andy Welsh\Andy-Welsh,eng ENG,MFDF,Toronto FC,23,20,16,4,1335,67,1,0,0,0,19,2,0,10,0.07,0.07,0.07,0.07,0.67,1.28,0.13
137,Colin Clark\Colin-Clark,us USA,MF,Colorado Rapids,22,16,16,0,1321,83,2,0,0,0,24,2,0,5,0.14,0.14,0.14,0.14,0.34,1.64,0.14
138,Kyle Beckerman\Kyle-Beckerman,us USA,MF,Real Salt Lake,24,15,14,1,1305,87,2,1,0,0,20,4,0,11,0.14,0.21,0.14,0.21,0.76,1.38,0.28
139,Andy Williams\Andy-Williams,jm JAM,MF,Real Salt Lake,29,24,12,12,1277,53,1,2,0,0,29,1,1,9,0.07,0.21,0.07,0.21,0.63,2.04,0.14
140,Brad Davis\Brad-Davis,us USA,MF,Houston Dynamo,25,17,16,1,1275,75,3,3,1,1,18,1,0,18,0.21,0.42,0.14,0.35,1.27,1.27,0.07
141,Greg Vanney\Greg-Vanney,us USA,DF,D.C. United,32,15,14,1,1261,84,0,0,0,0,18,2,0,1,0.00,0.00,0.00,0.00,0.07,1.28,0.14
142,Atiba Harris\Atiba-Harris,kn SKN,MFFW,Real Salt Lake,22,21,13,8,1259,60,0,0,0,0,45,5,0,4,0.00,0.00,0.00,0.00,0.29,3.22,0.36
143,Mehdi Ballouchy\Mehdi-Ballouchy,ma MAR,MF,Real Salt Lake,23,14,14,0,1239,89,0,0,0,0,30,5,0,6,0.00,0.00,0.00,0.00,0.44,2.18,0.36
144,Cuauhtémoc Blanco\Cuauhtemoc-Blanco,mx MEX,FW,Chicago Fire,34,14,14,0,1233,88,4,7,1,2,8,3,0,14,0.29,0.80,0.22,0.73,1.02,0.58,0.22
145,Duncan Oughton\Duncan-Oughton,nz NZL,DFMF,Columbus Crew,29,19,13,6,1231,65,1,1,0,0,17,3,0,5,0.07,0.15,0.07,0.15,0.37,1.24,0.22
146,Abe Thompson\Abe-Thompson,us USA,FW,FC Dallas,25,24,15,9,1227,51,5,3,2,2,14,2,0,11,0.37,0.59,0.22,0.44,0.81,1.03,0.15
