Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
27,Nigel Reo-Coker\Nigel-Reo-Coker,eng ENG,MF,Vancouver Whitecaps FC,28,32,31,1,2813,88,1,3,0,0,62,9,0,5,0.03,0.13,0.03,0.13,0.16,1.98,0.29
28,Andrew Farrell\Andrew-Farrell,us USA,DF,New England Revolution,20,32,32,0,2813,88,0,0,0,0,12,3,1,2,0.00,0.00,0.00,0.00,0.06,0.38,0.13
29,Jeff Larentowicz\Jeff-Larentowicz,us USA,MFDF,Chicago Fire,29,32,31,1,2807,88,2,4,0,0,47,6,1,13,0.06,0.19,0.06,0.19,0.42,1.51,0.22
30,Drew Moor\Drew-Moor,us USA,DF,Colorado Rapids,29,32,31,1,2793,87,3,0,0,0,17,1,1,6,0.10,0.10,0.10,0.10,0.19,0.55,0.06
31,Matt Hedges\Matt-Hedges,us USA,DF,FC Dallas,22,33,32,1,2792,85,3,0,0,0,19,1,0,4,0.10,0.10,0.10,0.10,0.13,0.61,0.03
32,Matteo Ferrari\Matteo-Ferrari,it ITA,DF,Montreal Impact,33,31,31,0,2790,90,1,1,0,0,29,8,0,2,0.03,0.06,0.03,0.06,0.06,0.94,0.26
33,Perry Kitchen\Perry-Kitchen,us USA,DFMF,D.C. United,20,31,31,0,2772,89,1,3,0,0,42,6,0,3,0.03,0.13,0.03,0.13,0.10,1.36,0.19
34,Seth Sinovic\Seth-Sinovic,us USA,DF,Sporting KC,26,32,31,1,2772,87,0,3,0,0,33,5,0,5,0.00,0.10,0.00,0.10,0.16,1.07,0.16
35,Vitor Junior\Vitor-Junior,br BRA,MF,LA Galaxy,24,32,32,0,2763,86,1,2,0,0,42,6,0,14,0.03,0.10,0.03,0.10,0.46,1.37,0.20
36,Dan Kennedy\Dan-Kennedy,us USA,GK,Chivas USA,30,31,31,0,2754,89,0,0,0,0,0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.10
37,Jeff Parke\Jeff-Parke,us USA,DF,Philadelphia Union,30,31,31,0,2745,89,0,1,0,0,22,3,0,1,0.00,0.03,0.00,0.03,0.03,0.72,0.10
38,Lee Young-pyo\Lee-Young-pyo,kr KOR,DF,Vancouver Whitecaps FC,35,32,30,2,2744,86,0,0,0,0,24,3,0,3,0.00,0.00,0.00,0.00,0.10,0.79,0.10
39,Sean Franklin\Sean-Franklin,us USA,DF,LA Galaxy,27,33,29,4,2738,83,1,3,0,0,29,2,0,3,0.03,0.13,0.03,0.13,0.10,0.95,0.07
40,Diego Chará\Diego-Chara,co COL,MF,Portland Timbers,26,31,31,0,2736,88,0,2,0,0,74,8,0,3,0.00,0.07,0.00,0.07,0.10,2.43,0.26
41,Marco Di Vaio\Marco-Di-Vaio,it ITA,FW,Montreal Impact,36,33,31,2,2734,83,20,2,0,0,14,4,0,53,0.66,0.72,0.66,0.72,1.74,0.46,0.13
42,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Seattle Sounders FC,19,31,30,1,2712,88,1,1,0,0,35,2,1,4,0.03,0.07,0.03,0.07,0.13,1.16,0.10
43,Chris Korb\Chris-Korb,us USA,DF,D.C. United,25,30,30,0,2700,90,0,0,0,0,24,5,0,2,0.00,0.00,0.00,0.00,0.07,0.80,0.17
44,Ray Gaddis\Ray-Gaddis,us USA,DF,Philadelphia Union,23,31,31,0,2698,87,0,0,0,0,26,3,0,2,0.00,0.00,0.00,0.00,0.07,0.87,0.10
45,Chris Klute\Chris-Klute,us USA,DF,Colorado Rapids,22,31,30,1,2695,87,0,7,0,0,26,2,0,2,0.00,0.23,0.00,0.23,0.07,0.87,0.07
46,Ned Grabavoy\Ned-Grabavoy,us USA,MF,Real Salt Lake,29,32,29,3,2689,84,5,5,0,0,37,5,0,10,0.17,0.33,0.17,0.33,0.33,1.24,0.17
47,Oriol Rosell\Oriol-Rosell,es ESP,MF,Sporting KC,20,31,31,0,2685,87,1,1,0,0,65,10,0,5,0.03,0.07,0.03,0.07,0.17,2.18,0.34
48,Jonny Steele\Jonny-Steele,nir NIR,MF,New York Red Bulls,26,33,32,1,2650,80,5,6,0,0,42,4,0,15,0.17,0.37,0.17,0.37,0.51,1.43,0.14
49,Chad Marshall\Chad-Marshall,us USA,DF,Columbus Crew,28,30,30,0,2637,88,1,0,0,0,22,1,0,8,0.03,0.03,0.03,0.03,0.27,0.75,0.03
50,Mario de Luna\Mario-de-Luna,mx MEX,DF,Chivas USA,25,30,30,0,2635,88,1,0,0,0,29,6,0,2,0.03,0.03,0.03,0.03,0.07,0.99,0.20
51,Chris Wondolowski\Chris-Wondolowski,us USA,FW,San Jose Earthquakes,30,29,29,0,2610,90,11,2,1,1,33,5,0,44,0.38,0.45,0.34,0.41,1.52,1.14,0.17
52,Jeb Brovsky\Jeb-Brovsky,us USA,DFMF,Montreal Impact,24,30,29,1,2610,87,2,0,0,0,21,5,0,6,0.07,0.07,0.07,0.07,0.21,0.72,0.17
53,Federico Higuaín\Federico-Higuain,ar ARG,MFFW,Columbus Crew,28,29,29,0,2589,89,11,9,6,8,20,4,1,31,0.38,0.70,0.17,0.49,1.08,0.70,0.17
54,Will Bruin\Will-Bruin,us USA,FW,Houston Dynamo,23,30,30,0,2587,86,8,7,0,0,24,0,0,30,0.28,0.52,0.28,0.52,1.04,0.83,0.00
55,Corey Ashe\Corey-Ashe,us USA,MFDF,Houston Dynamo,26,30,29,1,2585,86,0,1,0,0,15,4,0,1,0.00,0.03,0.00,0.03,0.03,0.52,0.14
56,Dax McCarty\Dax-McCarty,us USA,MF,New York Red Bulls,25,30,29,1,2581,86,4,4,0,0,28,2,0,6,0.14,0.28,0.14,0.28,0.21,0.98,0.07
57,Aurélien Collin\Aurelien-Collin,fr FRAve VEN,DF,Sporting KC,26,29,29,0,2564,88,3,1,0,0,53,13,0,9,0.11,0.14,0.11,0.14,0.32,1.86,0.46
58,Giles Barnes\Giles-Barnes,jm JAM,FWMF,Houston Dynamo,24,33,32,1,2538,77,9,3,0,1,26,2,0,29,0.32,0.43,0.32,0.43,1.03,0.92,0.07
59,Kelyn Rowe\Kelyn-Rowe,us USA,FWMF,New England Revolution,21,33,26,7,2533,77,7,7,0,0,27,4,0,20,0.25,0.50,0.25,0.50,0.71,0.96,0.14
60,Nat Borchers\Nat-Borchers,us USA,DF,Real Salt Lake,31,28,28,0,2520,90,1,1,0,0,14,1,0,4,0.04,0.07,0.04,0.07,0.14,0.50,0.04
61,Will Johnson\Will-Johnson,ca CAN,FWMF,Portland Timbers,26,28,28,0,2520,90,9,3,2,2,23,4,0,20,0.32,0.43,0.25,0.36,0.71,0.82,0.14
62,Sean Johnson\Sean-Johnson,us USA,GK,Chicago Fire,23,28,28,0,2520,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07
63,Thierry Henry\Thierry-Henry,fr FRA,FW,New York Red Bulls,35,30,27,3,2519,84,10,8,0,0,20,3,0,29,0.36,0.64,0.36,0.64,1.04,0.71,0.11
64,Ricardo Clark\Ricardo-Clark,us USA,MF,Houston Dynamo,29,30,29,1,2509,84,4,4,0,0,37,2,0,11,0.14,0.29,0.14,0.29,0.39,1.33,0.07
65,Eric Alexander\Eric-Alexander,us USA,MF,New York Red Bulls,24,34,30,4,2491,73,4,2,0,0,19,2,0,9,0.14,0.22,0.14,0.22,0.33,0.69,0.07
66,Michael Gspurning\Michael-Gspurning,at AUT,GK,Seattle Sounders FC,31,28,28,0,2474,88,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,Patrice Bernier\Patrice-Bernier,ca CAN,MF,Montreal Impact,33,31,28,3,2473,80,4,6,4,4,50,4,0,7,0.15,0.36,0.00,0.22,0.25,1.82,0.15
68,Jair Benítez\Jair-Benitez,co COL,DF,FC Dallas,34,31,28,3,2466,80,1,1,0,0,17,5,0,1,0.04,0.07,0.04,0.07,0.04,0.62,0.18
69,Dillon Powers\Dillon-Powers,us USA,MF,Colorado Rapids,21,30,29,1,2453,82,5,6,0,0,29,4,0,11,0.18,0.40,0.18,0.40,0.40,1.06,0.15
70,Nick Rimando\Nick-Rimando,us USA,GK,Real Salt Lake,33,27,27,0,2430,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07
71,Steven Beitashour\Steven-Beitashour,ir IRN,DFMF,San Jose Earthquakes,25,27,27,0,2425,90,1,2,0,0,23,0,0,1,0.04,0.11,0.04,0.11,0.04,0.85,0.00
72,David Ferreira\David-Ferreira,co COL,MF,FC Dallas,33,30,26,4,2420,81,3,7,0,0,24,3,0,10,0.11,0.37,0.11,0.37,0.37,0.89,0.11
73,Diego Fagúndez\Diego-Fagundez,uy URU,MFFW,New England Revolution,17,31,28,3,2417,78,13,5,0,0,22,3,0,29,0.48,0.67,0.48,0.67,1.08,0.82,0.11
74,Camilo Sanvezzo\Camilo-Sanvezzo,br BRA,FW,Vancouver Whitecaps FC,24,32,27,5,2412,75,22,5,5,5,51,5,0,55,0.82,1.01,0.63,0.82,2.05,1.90,0.19
75,Lamar Neagle\Lamar-Neagle,us USA,MFFW,Seattle Sounders FC,25,30,27,3,2405,80,8,4,0,0,54,1,1,25,0.30,0.45,0.30,0.45,0.94,2.02,0.07
76,A.J. DeLaGarza\AJ-DeLaGarza,gu GUM,DF,LA Galaxy,25,28,28,0,2394,86,0,0,0,0,22,3,0,1,0.00,0.00,0.00,0.00,0.04,0.83,0.11
77,Chance Myers\Chance-Myers,us USA,MFDF,Sporting KC,25,27,26,1,2381,88,2,2,0,0,37,3,0,7,0.08,0.15,0.08,0.15,0.26,1.40,0.11
78,Rafael Baca\Rafael-Baca,mx MEX,MF,San Jose Earthquakes,23,31,28,3,2371,77,0,2,0,0,17,6,1,7,0.00,0.08,0.00,0.08,0.27,0.65,0.27
79,Jámison Olave\Jamison-Olave,co COL,DF,New York Red Bulls,33,29,27,2,2368,82,4,0,0,0,39,4,1,6,0.15,0.15,0.15,0.15,0.23,1.48,0.19
80,Omar Gonzalez\Omar-Gonzalez,us USA,DF,LA Galaxy,24,27,27,0,2367,88,1,2,0,0,17,2,0,4,0.04,0.11,0.04,0.11,0.15,0.65,0.08
81,Jackson\Jackson,br BRA,MFDF,FC Dallas,24,30,29,1,2365,79,3,3,0,0,57,5,2,17,0.11,0.23,0.11,0.23,0.65,2.17,0.27
82,Graham Zusi\Graham-Zusi,us USA,FWMF,Sporting KC,26,27,26,1,2355,87,6,6,0,0,27,1,0,19,0.23,0.46,0.23,0.46,0.73,1.03,0.04
83,Chris Tierney\Chris-Tierney,us USA,DFMF,New England Revolution,27,29,26,3,2353,81,1,4,1,1,14,2,0,3,0.04,0.19,0.00,0.15,0.11,0.54,0.08
84,Javier Morales\Javier-Morales,ar ARG,MF,Real Salt Lake,33,28,25,3,2342,84,8,8,2,2,24,5,0,18,0.31,0.61,0.23,0.54,0.69,0.92,0.19
85,Raúl Fernández\Raul-Fernandez,pe PER,GK,FC Dallas,27,26,26,0,2340,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04
86,Felipe\Felipe,br BRA,MF,Montreal Impact,22,32,28,4,2337,73,5,5,0,0,32,6,0,24,0.19,0.39,0.19,0.39,0.92,1.23,0.23
87,Leonardo González\Leonardo-Gonzalez,cr CRC,DF,Seattle Sounders FC,32,27,27,0,2315,86,0,1,0,0,38,4,1,0,0.00,0.04,0.00,0.04,0.00,1.48,0.19
88,Marvell Wynne\Marvell-Wynne,us USA,DF,Colorado Rapids,26,28,27,1,2313,83,0,2,0,0,22,1,0,2,0.00,0.08,0.00,0.08,0.08,0.86,0.04
89,Hendry Thomas\Hendry-Thomas,hn HON,MF,Colorado Rapids,27,27,27,0,2298,85,2,1,1,1,59,7,0,5,0.08,0.12,0.04,0.08,0.20,2.31,0.27
90,Andrew Jacobson\Andrew-Jacobson,us USA,MF,FC Dallas,27,27,27,0,2289,85,3,1,0,0,48,3,0,9,0.12,0.16,0.12,0.16,0.35,1.89,0.12
91,Josh Williams\Josh-Williams,us USA,DF,Columbus Crew,24,27,25,2,2286,85,3,0,0,0,18,2,0,8,0.12,0.12,0.12,0.12,0.31,0.71,0.08
92,Michel\Michel,br BRA,MFDF,FC Dallas,31,31,26,5,2283,74,3,6,1,1,30,3,0,11,0.12,0.35,0.08,0.32,0.43,1.18,0.12
93,Kyle Beckerman\Kyle-Beckerman,us USA,MF,Real Salt Lake,30,26,26,0,2280,88,4,4,0,0,26,7,0,17,0.16,0.32,0.16,0.32,0.67,1.03,0.28
94,Jeremy Hall\Jeremy-Hall,pr PUR,MFDF,Toronto FC,24,31,26,5,2279,74,1,0,0,0,34,5,0,2,0.04,0.04,0.04,0.04,0.08,1.34,0.20
95,Diego Valeri\Diego-Valeri,ar ARG,MF,Portland Timbers,26,31,28,3,2265,73,10,8,1,1,39,2,0,26,0.40,0.72,0.36,0.68,1.03,1.55,0.08
96,Édgar Mejía\Edgar-Mejia,mx MEX,MFDF,Chivas USA,24,28,27,1,2261,81,1,4,0,1,16,2,1,4,0.04,0.20,0.04,0.20,0.16,0.64,0.12
97,Bill Hamid\Bill-Hamid,us USA,GK,D.C. United,22,25,25,0,2250,90,0,0,0,0,2,2,0,0,0.00,0.00,0.00,0.00,0.00,0.08,0.08
98,Jhon Kennedy Hurtado\Jhon-Kennedy-Hurtado,co COLve VEN,DF,Seattle Sounders FC,28,27,25,2,2245,83,0,0,0,0,28,5,0,0,0.00,0.00,0.00,0.00,0.00,1.12,0.20
99,Djimi Traoré\Djimi-Traore,ml MLI,DF,Seattle Sounders FC,32,27,25,2,2235,83,1,0,0,0,16,5,0,1,0.04,0.04,0.04,0.04,0.04,0.64,0.20
100,Tim Cahill\Tim-Cahill,au AUS,FWMF,New York Red Bulls,33,27,27,0,2234,83,11,4,0,0,78,4,0,21,0.44,0.60,0.44,0.60,0.85,3.14,0.16
101,Víctor Bernárdez\Victor-Bernardez,hn HON,DF,San Jose Earthquakes,30,25,25,0,2233,89,1,1,1,1,24,9,2,4,0.04,0.08,0.00,0.04,0.16,0.97,0.44
102,Jack Jewsbury\Jack-Jewsbury,us USA,DFMF,Portland Timbers,31,26,26,0,2232,86,0,0,0,0,24,0,0,2,0.00,0.00,0.00,0.00,0.08,0.97,0.00
103,Daniel Woolard\Daniel-Woolard,us USA,DF,D.C. United,28,27,27,0,2231,83,0,1,0,0,21,3,0,3,0.00,0.04,0.00,0.04,0.12,0.85,0.12
104,Tony Beltran\Tony-Beltran,us USA,DF,Real Salt Lake,25,25,24,1,2231,89,0,0,0,0,18,1,1,3,0.00,0.00,0.00,0.00,0.12,0.73,0.08
105,Todd Dunivant\Todd-Dunivant,us USA,DF,LA Galaxy,32,25,25,0,2226,89,0,2,0,0,18,2,0,3,0.00,0.08,0.00,0.08,0.12,0.73,0.08
106,Jack McInerney\Jack-McInerney,us USA,FW,Philadelphia Union,20,31,25,6,2220,72,12,0,0,0,34,4,0,30,0.49,0.49,0.49,0.49,1.22,1.38,0.16
107,Sébastien Le Toux\Sebastien-Le-Toux,fr FRA,FWMF,Philadelphia Union,29,32,25,7,2218,69,3,10,0,0,11,0,0,13,0.12,0.53,0.12,0.53,0.53,0.45,0.00
108,Shane O'Neill\Shane-ONeill,us USA,MFDF,Colorado Rapids,19,26,24,2,2198,85,0,0,0,0,28,5,1,4,0.00,0.00,0.00,0.00,0.16,1.15,0.25
109,Conor Casey\Conor-Casey,us USA,FW,Philadelphia Union,31,31,25,6,2196,71,10,5,0,0,58,9,0,26,0.41,0.61,0.41,0.61,1.07,2.38,0.37
110,Brad Davis\Brad-Davis,us USA,MF,Houston Dynamo,31,26,25,1,2195,84,4,8,1,2,26,2,1,19,0.16,0.49,0.12,0.45,0.78,1.07,0.12
111,Eric Avila\Eric-Avila,us USA,MF,Chivas USA,25,28,24,4,2181,78,3,1,0,0,25,1,1,10,0.12,0.17,0.12,0.17,0.41,1.03,0.08
112,Osvaldo Alonso\Osvaldo-Alonso,cu CUB,MF,Seattle Sounders FC,27,26,26,0,2177,84,0,1,0,1,54,3,2,4,0.00,0.04,0.00,0.04,0.17,2.23,0.21
113,Scott Caldwell\Scott-Caldwell,us USA,MF,New England Revolution,21,29,23,6,2174,75,0,2,0,0,35,2,0,1,0.00,0.08,0.00,0.08,0.04,1.45,0.08
114,Carlos Alvarez\Carlos-Alvarez,us USA,MF,Chivas USA,22,29,26,3,2171,75,2,2,0,0,24,5,0,10,0.08,0.17,0.08,0.17,0.41,0.99,0.21
115,Fabián Castillo\Fabian-Castillo,co COL,MFFW,FC Dallas,20,33,26,7,2170,66,2,5,0,0,30,7,0,16,0.08,0.29,0.08,0.29,0.66,1.24,0.29
116,Gyasi Zardes\Gyasi-Zardes,us USA,MFFW,LA Galaxy,21,27,23,4,2167,80,4,3,0,0,25,1,0,23,0.17,0.29,0.17,0.29,0.96,1.04,0.04
117,Deshorn Brown\Deshorn-Brown,jm JAM,FW,Colorado Rapids,22,31,24,7,2162,70,10,4,1,2,24,1,0,30,0.42,0.58,0.37,0.54,1.25,1.00,0.04
118,Danny Cruz\Danny-Cruz,us USA,FWMF,Philadelphia Union,23,32,32,0,2161,68,3,2,0,0,31,5,0,19,0.12,0.21,0.12,0.21,0.79,1.29,0.21
119,Mauro Rosales\Mauro-Rosales,ar ARG,FWMF,Seattle Sounders FC,31,33,26,7,2160,66,4,8,0,0,20,2,0,7,0.17,0.50,0.17,0.50,0.29,0.83,0.08
120,Tyson Wahl\Tyson-Wahl,us USA,DF,Columbus Crew,28,25,24,1,2153,86,0,1,0,0,29,4,0,2,0.00,0.04,0.00,0.04,0.08,1.21,0.17
121,Patrick Nyarko\Patrick-Nyarko,gh GHA,FWMF,Chicago Fire,27,30,24,6,2150,72,4,4,0,0,33,1,0,16,0.17,0.33,0.17,0.33,0.67,1.38,0.04
122,Andrew Jean-Baptiste\Andrew-Jean-Baptiste,ht HAI,DF,Portland Timbers,20,26,22,4,2146,83,1,1,0,0,29,4,0,5,0.04,0.08,0.04,0.08,0.21,1.22,0.17
123,Jermaine Taylor\Jermaine-Taylor,jm JAM,DF,Houston Dynamo,28,26,26,0,2141,82,0,1,0,0,20,0,1,0,0.00,0.04,0.00,0.04,0.00,0.84,0.04
124,Justin Mapp\Justin-Mapp,us USA,MF,Montreal Impact,28,27,25,2,2132,79,2,7,0,0,21,2,0,15,0.08,0.38,0.08,0.38,0.63,0.89,0.08
125,Zach Loyd\Zach-Loyd,us USA,DF,FC Dallas,25,25,24,1,2131,85,0,0,0,0,25,1,0,2,0.00,0.00,0.00,0.00,0.08,1.06,0.04
126,Chris Rolfe\Chris-Rolfe,us USA,MFFW,Chicago Fire,30,31,26,5,2123,69,4,1,0,1,17,3,0,19,0.17,0.21,0.17,0.21,0.81,0.72,0.13
127,Claudio Bieler\Claudio-Bieler,ar ARG,FW,Sporting KC,28,28,25,3,2099,75,10,4,3,3,36,4,0,27,0.43,0.60,0.30,0.47,1.16,1.54,0.17
128,Jordan Harvey\Jordan-Harvey,us USA,DF,Vancouver Whitecaps FC,29,24,23,1,2083,87,4,1,0,0,25,5,0,6,0.17,0.22,0.17,0.22,0.26,1.08,0.22
129,Matt Besler\Matt-Besler,us USA,DF,Sporting KC,25,23,23,0,2070,90,0,1,0,0,19,2,0,0,0.00,0.04,0.00,0.04,0.00,0.83,0.09
130,George John\George-John,us USA,DF,FC Dallas,25,24,24,0,2070,86,2,0,0,0,27,3,0,5,0.09,0.09,0.09,0.09,0.22,1.17,0.13
131,Steven Caldwell\Steven-Caldwell,sco SCO,DF,Toronto FC,32,23,23,0,2066,90,1,0,0,0,31,4,1,3,0.04,0.04,0.04,0.04,0.13,1.35,0.22
132,Bobby Shuttleworth\Bobby-Shuttleworth,us USA,GK,New England Revolution,25,23,22,1,2064,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.09
133,Atiba Harris\Atiba-Harris,kn SKN,FWMF,Colorado Rapids,28,29,24,5,2063,71,5,1,0,0,52,2,1,16,0.22,0.26,0.22,0.26,0.70,2.27,0.13
134,Luis Gil\Luis-Gil,us USA,MF,Real Salt Lake,19,30,24,6,2056,69,5,0,0,0,20,2,0,13,0.22,0.22,0.22,0.22,0.57,0.88,0.09
135,Fabián Espíndola\Fabian-Espindola,ar ARG,FW,New York Red Bulls,27,28,23,5,2044,73,9,2,2,2,41,3,0,26,0.40,0.48,0.31,0.40,1.14,1.81,0.13
136,Nathan Sturgis\Nathan-Sturgis,us USA,DFMF,Colorado Rapids,25,25,23,2,2033,81,4,1,0,0,34,6,0,7,0.18,0.22,0.18,0.22,0.31,1.51,0.27
137,Blas Pérez\Blas-Perez,pa PAN,FW,FC Dallas,31,25,21,4,2020,81,11,2,0,0,39,5,1,29,0.49,0.58,0.49,0.58,1.29,1.74,0.27
138,Carlos Borja\Carlos-Borja,us USA,DF,Chivas USA,25,26,22,4,2011,77,0,2,0,0,35,5,0,0,0.00,0.09,0.00,0.09,0.00,1.57,0.22
139,Michael Farfan\Michael-Farfan,us USA,MF,Philadelphia Union,24,29,22,7,1989,69,1,1,0,0,41,6,0,18,0.05,0.09,0.05,0.09,0.81,1.86,0.27
140,Robbie Keane\Robbie-Keane,ie IRL,FW,LA Galaxy,32,23,22,1,1978,86,16,10,5,5,18,3,0,29,0.73,1.18,0.50,0.96,1.32,0.82,0.14
141,Rodney Wallace\Rodney-Wallace,cr CRC,DFMF,Portland Timbers,24,27,21,6,1976,73,7,6,0,0,35,3,0,18,0.32,0.59,0.32,0.59,0.82,1.59,0.14
142,Shea Salinas\Shea-Salinas,us USA,MFDF,San Jose Earthquakes,26,28,24,4,1971,70,2,6,0,0,21,1,0,16,0.09,0.37,0.09,0.37,0.73,0.96,0.05
143,Jun Marques Davidson\Jun-Marques-Davidson,jp JPN,MF,Vancouver Whitecaps FC,29,26,24,2,1955,75,0,0,0,0,22,1,1,0,0.00,0.00,0.00,0.00,0.00,1.01,0.09
144,Justin Morrow\Justin-Morrow,us USA,DF,San Jose Earthquakes,25,26,21,5,1941,75,1,1,0,0,16,1,1,1,0.05,0.09,0.05,0.09,0.05,0.74,0.09
145,Adam Moffat\Adam-Moffat,sco SCO,MF,Houston Dynamo,26,26,24,2,1940,75,3,1,0,0,22,3,0,4,0.14,0.19,0.14,0.19,0.19,1.02,0.14
146,Alessandro Nesta\Alessandro-Nesta,it ITA,DF,Montreal Impact,36,23,23,0,1936,84,0,0,0,0,11,0,1,0,0.00,0.00,0.00,0.00,0.00,0.51,0.05
