Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
11,Dan Kennedy\Dan-Kennedy,us USA,GK,Chivas USA,31,33,33,0,2957,90,0,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06
12,Osvaldo Alonso\Osvaldo-Alonso,cu CUB,MF,Seattle Sounders FC,28,33,33,0,2950,89,0,2,0,1,45,7,0,4,0.00,0.06,0.00,0.06,0.12,1.37,0.21
13,Tony Tchani\Tony-Tchani,cm CMR,MF,Columbus Crew,24,33,33,0,2940,89,0,6,0,0,56,7,0,8,0.00,0.18,0.00,0.18,0.24,1.71,0.21
14,Jordan Harvey\Jordan-Harvey,us USA,DF,Vancouver Whitecaps FC,30,33,33,0,2938,89,2,0,0,0,33,6,1,4,0.06,0.06,0.06,0.06,0.12,1.01,0.21
15,Bobby Shuttleworth\Bobby-Shuttleworth,us USA,GK,New England Revolution,26,32,32,0,2880,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,Kofi Sarkodie\Kofi-Sarkodie,us USA,DF,Houston Dynamo,22,32,32,0,2872,90,0,4,0,0,43,7,1,1,0.00,0.13,0.00,0.13,0.03,1.35,0.25
17,Donovan Ricketts\Donovan-Ricketts,jm JAM,GK,Portland Timbers,36,32,32,0,2861,89,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03
18,Nat Borchers\Nat-Borchers,us USA,DF,Real Salt Lake,32,32,32,0,2855,89,1,0,0,0,19,3,1,3,0.03,0.03,0.03,0.03,0.09,0.60,0.13
19,Andrew Farrell\Andrew-Farrell,us USA,DF,New England Revolution,21,32,32,0,2839,89,0,0,0,0,18,1,0,3,0.00,0.00,0.00,0.00,0.10,0.57,0.03
20,Lloyd Sam\Lloyd-Sam,gh GHA,MF,New York Red Bulls,29,32,32,0,2827,88,4,8,0,0,30,5,0,16,0.13,0.38,0.13,0.38,0.51,0.96,0.16
21,Michael Parkhurst\Michael-Parkhurst,us USA,DF,Columbus Crew,30,33,32,1,2806,85,0,0,0,0,10,1,0,1,0.00,0.00,0.00,0.00,0.03,0.32,0.03
22,A. J. Soares\A-J-Soares,us USA,DF,New England Revolution,25,32,32,0,2805,88,2,1,0,0,44,5,1,4,0.06,0.10,0.06,0.10,0.13,1.41,0.19
23,Amobi Okugo\Amobi-Okugo,us USA,DFMF,Philadelphia Union,22,32,31,1,2797,87,2,2,0,0,38,3,1,6,0.06,0.13,0.06,0.13,0.19,1.22,0.13
24,Perry Kitchen\Perry-Kitchen,us USA,DFMF,D.C. United,21,31,31,0,2790,90,4,4,0,0,65,11,0,11,0.13,0.26,0.13,0.26,0.35,2.10,0.35
25,Chad Marshall\Chad-Marshall,us USA,DF,Seattle Sounders FC,29,31,31,0,2790,90,1,3,0,0,20,1,0,4,0.03,0.13,0.03,0.13,0.13,0.65,0.03
26,Maurice Edu\Maurice-Edu,us USA,MFDF,Philadelphia Union,27,31,31,0,2789,90,3,2,1,1,46,5,1,9,0.10,0.16,0.06,0.13,0.29,1.48,0.19
27,Matt Hedges\Matt-Hedges,us USA,DF,FC Dallas,23,32,32,0,2788,87,3,1,0,0,29,4,0,6,0.10,0.13,0.10,0.13,0.19,0.94,0.13
28,Diego Valeri\Diego-Valeri,ar ARG,MF,Portland Timbers,27,33,32,1,2758,84,11,10,1,1,24,6,0,42,0.36,0.69,0.33,0.65,1.37,0.78,0.20
29,Seth Sinovic\Seth-Sinovic,us USA,DF,Sporting KC,27,31,31,0,2754,89,0,1,0,0,51,6,0,7,0.00,0.03,0.00,0.03,0.23,1.67,0.20
30,Vitor Junior\Vitor-Junior,br BRA,MF,LA Galaxy,25,34,31,3,2754,81,0,4,0,0,35,3,0,15,0.00,0.13,0.00,0.13,0.49,1.14,0.10
31,Lee Nguyen\Lee-Nguyen,us USA,MFFW,New England Revolution,27,32,32,0,2743,86,18,5,4,4,49,5,0,41,0.59,0.75,0.46,0.62,1.35,1.61,0.16
32,Diego Chará\Diego-Chara,co COL,MF,Portland Timbers,27,31,31,0,2742,89,2,4,0,0,83,8,0,5,0.07,0.20,0.07,0.20,0.16,2.72,0.26
33,Matías Laba\Matias-Laba,ar ARG,MF,Vancouver Whitecaps FC,22,32,31,1,2735,86,0,1,0,0,61,8,1,1,0.00,0.03,0.00,0.03,0.03,2.01,0.30
34,Landon Donovan\Landon-Donovan,us USA,MFFW,LA Galaxy,31,31,30,1,2716,88,10,14,3,3,31,7,0,24,0.33,0.80,0.23,0.70,0.80,1.03,0.23
35,Dom Dwyer\Dom-Dwyer,us USA,FW,Sporting KC,23,33,31,2,2716,82,23,1,7,8,64,6,0,48,0.76,0.80,0.53,0.56,1.59,2.12,0.20
36,Ned Grabavoy\Ned-Grabavoy,us USA,MF,Real Salt Lake,30,33,30,3,2708,82,2,3,0,0,29,2,0,10,0.07,0.17,0.07,0.17,0.33,0.96,0.07
37,Bill Hamid\Bill-Hamid,us USA,GK,D.C. United,23,30,30,0,2700,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03
38,Nick DeLeon\Nick-DeLeon,us USA,MF,D.C. United,23,32,31,1,2698,84,2,4,0,0,31,4,0,18,0.07,0.20,0.07,0.20,0.60,1.03,0.13
39,Justin Morrow\Justin-Morrow,us USA,DF,Toronto FC,26,31,30,1,2676,86,0,3,0,0,29,6,0,1,0.00,0.10,0.00,0.10,0.03,0.98,0.20
40,Darlington Nagbe\Darlington-Nagbe,us USA,MFFW,Portland Timbers,23,32,30,2,2676,84,1,6,0,0,13,0,0,17,0.03,0.24,0.03,0.24,0.57,0.44,0.00
41,Dax McCarty\Dax-McCarty,us USA,MF,New York Red Bulls,26,31,29,2,2658,86,3,3,0,0,26,2,0,7,0.10,0.20,0.10,0.20,0.24,0.88,0.07
42,David Horst\David-Horst,us USA,DF,Houston Dynamo,28,31,31,0,2649,86,1,1,0,0,37,3,1,1,0.03,0.07,0.03,0.07,0.03,1.26,0.14
43,Thierry Henry\Thierry-Henry,fr FRA,FW,New York Red Bulls,36,30,30,0,2648,88,10,12,0,0,33,3,0,28,0.34,0.75,0.34,0.75,0.95,1.12,0.10
44,Javier Morales\Javier-Morales,ar ARG,MF,Real Salt Lake,34,30,30,0,2639,88,9,12,4,4,52,6,0,19,0.31,0.72,0.17,0.58,0.65,1.77,0.20
45,Eric Alexander\Eric-Alexander,us USA,MF,New York Red Bulls,25,34,30,4,2633,77,2,8,0,0,12,3,0,12,0.07,0.34,0.07,0.34,0.41,0.41,0.10
46,Sam Cronin\Sam-Cronin,us USA,MF,San Jose Earthquakes,27,31,30,1,2625,85,2,0,0,0,36,5,0,6,0.07,0.07,0.07,0.07,0.21,1.23,0.17
47,Lovel Palmer\Lovel-Palmer,jm JAM,MFDF,Chicago Fire,29,30,29,1,2622,87,1,2,0,0,31,7,0,8,0.03,0.10,0.03,0.10,0.27,1.06,0.24
48,Davy Arnaud\Davy-Arnaud,us USA,FWMF,D.C. United,33,31,30,1,2619,85,2,0,0,0,47,8,0,6,0.07,0.07,0.07,0.07,0.21,1.62,0.27
49,Zac MacMath\Zac-MacMath,us USA,GK,Philadelphia Union,22,29,29,0,2610,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07
50,Jaime Penedo\Jaime-Penedo,pa PAN,GK,LA Galaxy,32,29,29,0,2610,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,Benny Feilhaber\Benny-Feilhaber,us USA,MF,Sporting KC,29,31,30,1,2604,84,4,7,0,0,44,6,0,13,0.14,0.38,0.14,0.38,0.45,1.52,0.21
52,Obafemi Martins\Obafemi-Martins,ng NGA,FW,Seattle Sounders FC,29,31,29,2,2597,84,17,12,1,1,25,4,2,36,0.59,1.01,0.55,0.97,1.25,0.87,0.21
53,Jordan Stewart\Jordan-Stewart,eng ENG,MFDF,San Jose Earthquakes,31,30,29,1,2591,86,0,1,0,0,37,5,0,0,0.00,0.03,0.00,0.03,0.00,1.29,0.17
54,Nick LaBrocca\Nick-LaBrocca,us USA,MFDF,Colorado Rapids,29,31,29,2,2583,83,1,1,0,0,37,9,0,7,0.03,0.07,0.03,0.07,0.24,1.29,0.31
55,Bradley Wright-Phillips\Bradley-Wright-Phillips,eng ENG,FW,New York Red Bulls,28,32,29,3,2566,80,27,1,6,6,44,3,0,57,0.95,0.98,0.74,0.77,2.00,1.54,0.11
56,Robbie Keane\Robbie-Keane,ie IRL,FW,LA Galaxy,33,29,28,1,2549,88,19,9,1,4,23,2,0,54,0.67,0.99,0.64,0.95,1.91,0.81,0.07
57,Pedro Morales\Pedro-Morales,cl CHI,MF,Vancouver Whitecaps FC,28,33,28,5,2549,77,10,10,7,8,20,4,0,39,0.35,0.71,0.11,0.46,1.38,0.71,0.14
58,Quincy Amarikwa\Quincy-Amarikwa,us USA,MFFW,Chicago Fire,26,32,29,3,2543,80,8,5,0,0,57,6,1,28,0.28,0.46,0.28,0.46,0.99,2.02,0.25
59,Chris Wingert\Chris-Wingert,us USA,DF,Real Salt Lake,31,30,30,0,2532,84,0,3,0,0,29,6,0,2,0.00,0.11,0.00,0.11,0.07,1.03,0.21
60,Sean Franklin\Sean-Franklin,us USA,DF,D.C. United,28,29,28,1,2530,87,1,3,0,0,19,0,0,3,0.04,0.14,0.04,0.14,0.11,0.68,0.00
61,Will Johnson\Will-Johnson,ca CAN,MFFW,Portland Timbers,27,29,29,0,2524,87,6,1,3,3,25,4,0,21,0.21,0.25,0.11,0.14,0.75,0.89,0.14
62,Kyle Beckerman\Kyle-Beckerman,us USA,MF,Real Salt Lake,31,28,28,0,2520,90,3,3,0,0,38,4,0,21,0.11,0.21,0.11,0.21,0.75,1.36,0.14
63,Jámison Olave\Jamison-Olave,co COL,DF,New York Red Bulls,34,28,28,0,2519,90,0,1,0,0,42,8,0,0,0.00,0.04,0.00,0.04,0.00,1.50,0.29
64,Erick Torres\Erick-Torres,mx MEX,FW,Chivas USA,21,29,29,0,2500,86,16,1,5,6,51,4,1,32,0.58,0.61,0.40,0.43,1.15,1.84,0.18
65,Vincent Nogueira\Vincent-Nogueira,fr FRA,MF,Philadelphia Union,26,29,28,1,2494,86,2,3,0,0,14,1,0,14,0.07,0.18,0.07,0.18,0.51,0.51,0.04
66,A.J. DeLaGarza\AJ-DeLaGarza,gu GUM,DF,LA Galaxy,26,29,28,1,2489,86,0,2,0,0,24,4,0,2,0.00,0.07,0.00,0.07,0.07,0.87,0.14
67,Federico Higuaín\Federico-Higuain,ar ARG,MFFW,Columbus Crew,29,29,28,1,2485,86,11,6,6,9,22,8,0,25,0.40,0.62,0.18,0.40,0.91,0.80,0.29
68,Wil Trapp\Wil-Trapp,us USA,MF,Columbus Crew,21,28,28,0,2484,89,1,3,0,0,37,6,2,3,0.04,0.14,0.04,0.14,0.11,1.34,0.29
69,Tony Beltran\Tony-Beltran,us USA,DF,Real Salt Lake,26,29,28,1,2483,86,0,0,0,0,39,6,1,0,0.00,0.00,0.00,0.00,0.00,1.41,0.25
70,Je-Vaughn Watson\Je-Vaughn-Watson,jm JAM,MFDF,FC Dallas,30,31,29,2,2479,80,4,2,0,0,43,4,2,8,0.15,0.22,0.15,0.22,0.29,1.56,0.22
71,Shea Salinas\Shea-Salinas,us USA,DFMF,San Jose Earthquakes,27,31,30,1,2459,79,1,7,0,0,31,3,1,9,0.04,0.29,0.04,0.29,0.33,1.13,0.15
72,Felipe\Felipe,br BRA,MF,Montreal Impact,23,31,28,3,2445,79,3,5,0,0,43,5,0,17,0.11,0.29,0.11,0.29,0.63,1.58,0.18
73,Teal Bunbury\Teal-Bunbury,us USA,FW,New England Revolution,23,31,28,3,2441,79,4,6,0,0,48,5,0,28,0.15,0.37,0.15,0.37,1.03,1.77,0.18
74,Joe Bendik\Joe-Bendik,us USA,GK,Toronto FC,24,27,27,0,2430,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07
75,Zach Loyd\Zach-Loyd,us USA,DF,FC Dallas,26,29,28,1,2414,83,1,0,0,0,20,2,1,2,0.04,0.04,0.04,0.04,0.07,0.75,0.11
76,Marvell Wynne\Marvell-Wynne,us USA,DF,Colorado Rapids,27,28,27,1,2404,86,0,0,0,0,20,2,1,0,0.00,0.00,0.00,0.00,0.00,0.75,0.11
77,Dan Gargan\Dan-Gargan,us USA,DF,LA Galaxy,31,29,27,2,2396,83,0,5,0,0,37,7,1,1,0.00,0.19,0.00,0.19,0.04,1.39,0.30
78,Gyasi Zardes\Gyasi-Zardes,us USA,FWMF,LA Galaxy,22,32,26,6,2394,75,16,2,0,0,16,0,0,30,0.60,0.68,0.60,0.68,1.13,0.60,0.00
79,José Gonçalves\Jose-Goncalves,pt POR,DF,New England Revolution,28,27,27,0,2380,88,1,1,0,0,33,4,0,2,0.04,0.08,0.04,0.08,0.08,1.25,0.15
80,Steven Beitashour\Steven-Beitashour,ir IRN,MFDF,Vancouver Whitecaps FC,26,27,27,0,2369,88,0,2,0,0,24,3,0,0,0.00,0.08,0.00,0.08,0.00,0.91,0.11
81,Hassoun Camara\Hassoun-Camara,fr FRA,DF,Montreal Impact,29,28,26,2,2366,85,1,1,0,0,56,11,1,4,0.04,0.08,0.04,0.08,0.15,2.13,0.46
82,Victor Ulloa\Victor-Ulloa,mx MEXus USA,MF,FC Dallas,21,28,26,2,2365,85,0,1,0,0,16,4,0,3,0.00,0.04,0.00,0.04,0.11,0.61,0.15
83,Harry Shipp\Harry-Shipp,us USA,MFFW,Chicago Fire,22,33,26,7,2342,71,7,6,0,0,10,0,0,17,0.27,0.50,0.27,0.50,0.65,0.38,0.00
84,Chris Wondolowski\Chris-Wondolowski,us USA,FW,San Jose Earthquakes,31,26,26,0,2340,90,14,5,1,2,24,2,0,36,0.54,0.73,0.50,0.69,1.38,0.92,0.08
85,Clint Irwin\Clint-Irwin,us USA,GK,Colorado Rapids,24,26,25,1,2337,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08
86,Dillon Powers\Dillon-Powers,us USA,MF,Colorado Rapids,22,30,27,3,2321,77,5,8,3,3,25,2,0,12,0.19,0.50,0.08,0.39,0.47,0.97,0.08
87,Mark Bloom\Mark-Bloom,us USA,DF,Toronto FC,26,26,26,0,2285,88,0,1,0,0,21,2,0,3,0.00,0.04,0.00,0.04,0.12,0.83,0.08
88,Deshorn Brown\Deshorn-Brown,jm JAM,FW,Colorado Rapids,23,30,26,4,2284,76,10,0,0,1,31,2,0,46,0.39,0.39,0.39,0.39,1.81,1.22,0.08
89,Fabián Castillo\Fabian-Castillo,co COL,FWMF,FC Dallas,21,27,26,1,2277,84,10,4,0,1,30,5,0,32,0.40,0.55,0.40,0.55,1.26,1.19,0.20
90,Bakary Soumaré\Bakary-Soumare,ml MLI,DF,Chicago Fire,28,26,25,1,2276,88,0,0,0,0,33,5,0,1,0.00,0.00,0.00,0.00,0.04,1.30,0.20
91,Andy O'Brien\Andy-OBrien,ie IRL,DF,Vancouver Whitecaps FC,34,26,25,1,2258,87,0,1,0,0,25,3,0,1,0.00,0.04,0.00,0.04,0.04,1.00,0.12
92,Donny Toia\Donny-Toia,us USA,DF,Chivas USA,21,27,24,3,2243,83,0,0,0,0,28,5,0,3,0.00,0.00,0.00,0.00,0.12,1.12,0.20
93,Gonzalo Pineda\Gonzalo-Pineda,mx MEX,MFFW,Seattle Sounders FC,31,28,24,4,2236,80,3,6,3,3,39,8,0,9,0.12,0.36,0.00,0.24,0.36,1.57,0.32
94,Lamar Neagle\Lamar-Neagle,us USA,FWMF,Seattle Sounders FC,26,32,27,5,2235,70,9,7,0,0,41,3,0,28,0.36,0.64,0.36,0.64,1.13,1.65,0.12
95,Víctor Bernárdez\Victor-Bernardez,hn HON,DF,San Jose Earthquakes,31,26,25,1,2230,86,2,1,0,0,29,6,0,4,0.08,0.12,0.08,0.12,0.16,1.17,0.24
96,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Seattle Sounders FC,20,25,25,0,2219,89,0,2,0,0,45,4,0,2,0.00,0.08,0.00,0.08,0.08,1.83,0.16
97,Marcelo Sarvas\Marcelo-Sarvas,br BRA,MF,LA Galaxy,32,28,25,3,2215,79,3,6,0,1,57,6,0,15,0.12,0.37,0.12,0.37,0.61,2.32,0.24
98,Boniek García\Boniek-Garcia,hn HON,DFMF,Houston Dynamo,29,27,26,1,2202,82,2,1,0,1,38,4,0,9,0.08,0.12,0.08,0.12,0.37,1.55,0.16
99,Michael Bradley\Michael-Bradley,us USA,MF,Toronto FC,26,25,25,0,2195,88,2,4,0,1,26,6,0,12,0.08,0.25,0.08,0.25,0.49,1.07,0.25
100,Baggio Husidić\Baggio-Husidic,us USA,MF,LA Galaxy,26,34,26,8,2191,64,5,3,0,0,23,3,0,9,0.21,0.33,0.21,0.33,0.37,0.94,0.12
101,Andrés Romero\Andres-Romero,ar ARG,MFFW,Montreal Impact,24,29,25,4,2180,75,6,3,0,0,36,3,0,20,0.25,0.37,0.25,0.37,0.83,1.49,0.12
102,Eric Avila\Eric-Avila,us USA,MF,Chivas USA,26,29,26,3,2162,75,0,1,0,0,23,2,0,5,0.00,0.04,0.00,0.04,0.21,0.96,0.08
103,Nick Rimando\Nick-Rimando,us USA,GK,Real Salt Lake,34,24,24,0,2160,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08
104,Chris Schuler\Chris-Schuler,us USA,DF,Real Salt Lake,26,25,25,0,2153,86,3,1,0,0,32,4,0,6,0.13,0.17,0.13,0.17,0.25,1.34,0.17
105,Graham Zusi\Graham-Zusi,us USA,MFFW,Sporting KC,27,25,24,1,2151,86,5,7,0,0,24,3,0,13,0.21,0.50,0.21,0.50,0.54,1.00,0.13
106,Matteo Ferrari\Matteo-Ferrari,it ITA,DF,Montreal Impact,34,25,25,0,2147,86,0,0,0,0,36,5,0,0,0.00,0.00,0.00,0.00,0.00,1.51,0.21
107,Matt Besler\Matt-Besler,us USA,DF,Sporting KC,26,24,24,0,2145,89,0,1,0,0,36,4,1,0,0.00,0.04,0.00,0.04,0.00,1.51,0.21
108,Diego Fagúndez\Diego-Fagundez,uy URU,FWMF,New England Revolution,18,31,25,6,2138,69,5,4,0,0,22,2,0,23,0.21,0.38,0.21,0.38,0.97,0.93,0.08
109,Chris Klute\Chris-Klute,us USA,DF,Colorado Rapids,23,25,24,1,2131,85,0,1,0,0,19,1,0,2,0.00,0.04,0.00,0.04,0.08,0.80,0.04
110,Clint Dempsey\Clint-Dempsey,us USA,MFFW,Seattle Sounders FC,30,26,23,3,2131,82,15,7,2,2,34,4,0,47,0.63,0.93,0.55,0.84,1.98,1.44,0.17
111,Fabián Espíndola\Fabian-Espindola,ar ARG,FW,D.C. United,28,27,24,3,2122,79,11,8,0,1,49,5,1,31,0.47,0.81,0.47,0.81,1.31,2.08,0.25
112,Waylon Francis\Waylon-Francis,cr CRC,DF,Columbus Crew,23,24,24,0,2109,88,0,5,0,0,32,5,1,2,0.00,0.21,0.00,0.21,0.09,1.37,0.26
113,Aurélien Collin\Aurelien-Collin,fr FRAve VEN,DF,Sporting KC,27,26,25,1,2102,81,2,0,0,0,42,2,2,6,0.09,0.09,0.09,0.09,0.26,1.80,0.17
114,Nick Hagglund\Nick-Hagglund,us USA,DF,Toronto FC,21,25,23,2,2089,84,2,3,0,0,22,2,2,6,0.09,0.22,0.09,0.22,0.26,0.95,0.17
115,Sheanon Williams\Sheanon-Williams,us USA,DF,Philadelphia Union,23,24,23,1,2086,87,3,3,0,0,24,2,0,6,0.13,0.26,0.13,0.26,0.26,1.04,0.09
116,Ricardo Clark\Ricardo-Clark,us USA,MF,Houston Dynamo,30,25,24,1,2082,83,4,4,0,0,33,5,0,15,0.17,0.35,0.17,0.35,0.65,1.43,0.22
117,Tally Hall\Tally-Hall,us USA,GK,Houston Dynamo,28,24,23,1,2081,87,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
118,Will Bruin\Will-Bruin,us USA,FW,Houston Dynamo,24,27,24,3,2069,77,10,1,0,0,18,3,0,31,0.43,0.48,0.43,0.48,1.35,0.78,0.13
119,Blas Pérez\Blas-Perez,pa PAN,FW,FC Dallas,32,29,24,5,2060,71,11,5,2,3,46,4,2,21,0.48,0.70,0.39,0.61,0.92,2.01,0.26
120,Leandro Barrera\Leandro-Barrera,ar ARG,FW,Chivas USA,22,32,24,8,2059,64,1,2,0,0,18,3,0,16,0.04,0.13,0.04,0.13,0.70,0.79,0.13
121,Brad Davis\Brad-Davis,us USA,MF,Houston Dynamo,32,25,25,0,2058,82,4,9,1,2,23,1,0,16,0.17,0.57,0.13,0.52,0.70,1.01,0.04
122,Sébastien Le Toux\Sebastien-Le-Toux,fr FRA,FWMF,Philadelphia Union,30,29,23,6,2046,71,12,5,5,5,11,2,0,22,0.53,0.75,0.31,0.53,0.97,0.48,0.09
123,Matt Watson\Matt-Watson,eng ENG,MF,Chicago Fire,29,27,22,5,2036,75,1,1,0,0,26,4,0,8,0.04,0.09,0.04,0.09,0.35,1.15,0.18
124,Jonathan Osorio\Jonathan-Osorio,ca CAN,MF,Toronto FC,21,27,24,3,2036,75,3,4,0,0,16,1,1,6,0.13,0.31,0.13,0.31,0.27,0.71,0.09
125,Jermaine Taylor\Jermaine-Taylor,jm JAM,DF,Houston Dynamo,29,24,23,1,2011,84,0,0,0,0,34,7,0,0,0.00,0.00,0.00,0.00,0.00,1.52,0.31
126,Drew Moor\Drew-Moor,us USA,DF,Colorado Rapids,30,23,23,0,1993,87,2,1,0,0,16,2,0,7,0.09,0.14,0.09,0.14,0.32,0.72,0.09
127,Igor Julião\Igor-Juliao,br BRA,DF,Sporting KC,19,23,23,0,1990,87,0,1,0,0,25,4,0,4,0.00,0.05,0.00,0.05,0.18,1.13,0.18
128,Alex\Alex,br BRA,FWMF,Chicago Fire,25,28,24,4,1979,71,0,1,0,0,33,3,0,7,0.00,0.05,0.00,0.05,0.32,1.50,0.14
129,Luke Mulholland\Luke-Mulholland,eng ENG,MF,Real Salt Lake,25,31,24,7,1978,64,6,6,0,0,25,4,1,13,0.27,0.55,0.27,0.55,0.59,1.14,0.23
130,Luke Moore\Luke-Moore,eng ENG,FW,Toronto FC,27,27,22,5,1975,73,6,4,0,0,31,2,1,20,0.27,0.46,0.27,0.46,0.91,1.41,0.14
131,Joao Plata\Joao-Plata,ec ECU,MFFW,Real Salt Lake,21,26,24,2,1974,76,13,3,1,1,14,0,0,32,0.59,0.73,0.55,0.68,1.46,0.64,0.00
132,Jean-Baptiste Pierazzi\Jean-Baptiste-Pierazzi,fr FRA,MF,San Jose Earthquakes,28,24,23,1,1973,82,1,0,0,0,24,4,0,6,0.05,0.05,0.05,0.05,0.27,1.09,0.18
133,Russell Teibert\Russell-Teibert,ca CAN,MF,Vancouver Whitecaps FC,21,29,22,7,1972,68,0,2,0,0,28,4,0,1,0.00,0.09,0.00,0.09,0.05,1.28,0.18
134,Sebastián Fernández\Sebastian-Fernandez,uy URU,FW,Vancouver Whitecaps FC,24,32,24,8,1961,61,5,0,0,0,22,6,0,17,0.23,0.23,0.23,0.23,0.78,1.01,0.28
135,Kelyn Rowe\Kelyn-Rowe,us USA,MFFW,New England Revolution,22,27,21,6,1958,73,5,5,0,0,19,3,0,15,0.23,0.46,0.23,0.46,0.69,0.87,0.14
136,Gilberto\Gilberto,br BRAve VEN,FW,Toronto FC,24,28,21,7,1956,70,7,5,0,0,45,3,0,22,0.32,0.55,0.32,0.55,1.01,2.07,0.14
137,Eddie Johnson\Eddie-Johnson,us USA,FW,D.C. United,29,26,22,4,1951,75,7,3,2,2,34,3,1,18,0.32,0.46,0.23,0.37,0.83,1.57,0.18
138,Ibrahim Sekagya\Ibrahim-Sekagya,ug UGA,DF,New York Red Bulls,33,25,23,2,1943,78,0,0,0,0,26,4,1,0,0.00,0.00,0.00,0.00,0.00,1.20,0.23
139,Roy Miller\Roy-Miller,cr CRC,DF,New York Red Bulls,29,23,22,1,1941,84,0,3,0,0,26,2,0,0,0.00,0.14,0.00,0.14,0.00,1.21,0.09
140,Chris Tierney\Chris-Tierney,us USA,MFDF,New England Revolution,28,24,21,3,1929,80,1,4,0,0,11,4,0,9,0.05,0.23,0.05,0.23,0.42,0.51,0.19
141,Marco Pappa\Marco-Pappa,gt GUA,MF,Seattle Sounders FC,26,29,24,5,1917,66,6,4,0,0,34,3,0,21,0.28,0.47,0.28,0.47,0.99,1.60,0.14
142,Ethan Finlay\Ethan-Finlay,us USA,MF,Columbus Crew,23,29,21,8,1901,66,11,6,0,0,19,2,0,22,0.52,0.80,0.52,0.80,1.04,0.90,0.09
143,Omar Gonzalez\Omar-Gonzalez,us USA,DF,LA Galaxy,25,22,22,0,1900,86,4,2,0,0,28,5,1,10,0.19,0.28,0.19,0.28,0.47,1.33,0.28
144,Marc Burch\Marc-Burch,us USA,DF,Colorado Rapids,29,22,21,1,1898,86,1,3,0,0,21,3,0,1,0.05,0.19,0.05,0.19,0.05,1.00,0.14
145,Andrew Driver\Andrew-Driver,sco SCO,MFFW,Houston Dynamo,26,34,22,12,1898,56,0,1,0,0,25,1,0,7,0.00,0.05,0.00,0.05,0.33,1.19,0.05
146,Brad Evans\Brad-Evans,us USA,FWMF,Seattle Sounders FC,28,26,22,4,1895,73,0,4,0,0,28,4,0,2,0.00,0.19,0.00,0.19,0.09,1.33,0.19
