Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
19,Perry Kitchen\Perry-Kitchen,us USA,DFMF,D.C. United,22,33,31,2,2833,86,3,1,0,0,65,6,0,6,0.10,0.13,0.10,0.13,0.19,2.06,0.19
20,Darlington Nagbe\Darlington-Nagbe,us USA,FWMF,Portland Timbers,24,33,33,0,2832,86,5,5,0,1,11,0,0,16,0.16,0.32,0.16,0.32,0.51,0.35,0.00
21,Matt Besler\Matt-Besler,us USA,DF,Sporting KC,27,32,32,0,2829,88,0,3,0,0,28,5,1,0,0.00,0.10,0.00,0.10,0.00,0.89,0.19
22,Andrew Farrell\Andrew-Farrell,us USA,DF,New England Revolution,22,32,32,0,2819,88,0,0,0,0,13,3,1,0,0.00,0.00,0.00,0.00,0.00,0.42,0.13
23,Bobby Shuttleworth\Bobby-Shuttleworth,us USA,GK,New England Revolution,27,31,31,0,2790,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03
24,Nat Borchers\Nat-Borchers,us USA,DF,Portland Timbers,33,31,31,0,2790,90,3,0,0,0,13,0,0,8,0.10,0.10,0.10,0.10,0.26,0.42,0.00
25,Evan Bush\Evan-Bush,us USA,GK,Montreal Impact,28,31,31,0,2790,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06
26,Tyler Deric\Tyler-Deric,us USA,GK,Houston Dynamo,26,31,31,0,2790,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06
27,Clint Irwin\Clint-Irwin,us USA,GK,Colorado Rapids,25,31,31,0,2790,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03
28,Tony Tchani\Tony-Tchani,cm CMR,MF,Columbus Crew,25,32,32,0,2783,87,5,4,0,0,73,5,0,16,0.16,0.29,0.16,0.29,0.52,2.36,0.16
29,Ethan Finlay\Ethan-Finlay,us USA,MF,Columbus Crew,24,34,34,0,2777,82,12,12,0,0,28,0,0,28,0.39,0.78,0.39,0.78,0.91,0.91,0.00
30,Tony Beltran\Tony-Beltran,us USA,DF,Real Salt Lake,27,31,31,0,2772,89,0,2,0,0,32,7,0,4,0.00,0.06,0.00,0.06,0.13,1.04,0.23
31,Dax McCarty\Dax-McCarty,us USA,MF,New York Red Bulls,27,32,32,0,2771,87,1,6,0,0,35,6,0,4,0.03,0.23,0.03,0.23,0.13,1.14,0.19
32,Marvell Wynne\Marvell-Wynne,us USA,DF,San Jose Earthquakes,28,33,32,1,2759,84,0,2,0,0,22,1,0,1,0.00,0.07,0.00,0.07,0.03,0.72,0.03
33,Justin Morrow\Justin-Morrow,us USA,DF,Toronto FC,27,32,31,1,2757,86,2,2,0,0,31,3,1,4,0.07,0.13,0.07,0.13,0.13,1.01,0.13
34,Kei Kamara\Kei-Kamara,sl SLE,FW,Columbus Crew,30,32,31,1,2757,86,22,8,0,0,59,6,0,57,0.72,0.98,0.72,0.98,1.86,1.93,0.20
35,Sebastian Giovinco\Sebastian-Giovinco,it ITA,MFFW,Toronto FC,28,33,32,1,2749,83,22,13,3,4,43,4,1,73,0.72,1.15,0.62,1.05,2.39,1.41,0.16
36,Stefan Frei\Stefan-Frei,ch SUI,GK,Seattle Sounders FC,28,31,30,1,2746,89,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03
37,Octavio Rivero\Octavio-Rivero,uy URU,FW,Vancouver Whitecaps FC,23,34,30,4,2734,80,10,3,3,3,59,3,0,41,0.33,0.43,0.23,0.33,1.35,1.94,0.10
38,Benny Feilhaber\Benny-Feilhaber,us USA,MF,Sporting KC,30,32,30,2,2728,85,10,13,5,5,44,8,1,17,0.33,0.76,0.16,0.59,0.56,1.45,0.30
39,Alvas Powell\Alvas-Powell,jm JAM,DF,Portland Timbers,20,31,31,0,2724,88,0,1,0,0,30,7,0,4,0.00,0.03,0.00,0.03,0.13,0.99,0.23
40,Federico Higuaín\Federico-Higuain,ar ARG,FWMF,Columbus Crew,30,32,32,0,2716,85,8,8,1,2,27,6,1,28,0.27,0.53,0.23,0.50,0.93,0.89,0.23
41,Lee Nguyen\Lee-Nguyen,us USA,FWMF,New England Revolution,28,32,31,1,2701,84,7,9,3,3,40,4,1,30,0.23,0.53,0.13,0.43,1.00,1.33,0.17
42,Donny Toia\Donny-Toia,us USA,DF,Montreal Impact,22,31,29,2,2700,87,1,0,0,0,29,4,0,6,0.03,0.03,0.03,0.03,0.20,0.97,0.13
43,Chris Wondolowski\Chris-Wondolowski,us USA,FW,San Jose Earthquakes,32,31,30,1,2687,87,16,1,6,6,28,2,0,39,0.54,0.57,0.33,0.37,1.31,0.94,0.07
44,Matt Hedges\Matt-Hedges,us USA,DF,FC Dallas,24,31,30,1,2674,86,1,1,0,0,26,4,0,1,0.03,0.07,0.03,0.07,0.03,0.88,0.13
45,Shea Salinas\Shea-Salinas,us USA,MFDF,San Jose Earthquakes,28,34,29,5,2615,77,3,5,0,0,29,2,0,10,0.10,0.28,0.10,0.28,0.34,1.00,0.07
46,Chris Tierney\Chris-Tierney,us USA,DFMF,New England Revolution,29,31,29,2,2614,84,2,5,0,0,16,3,1,13,0.07,0.24,0.07,0.24,0.45,0.55,0.14
47,Jeff Larentowicz\Jeff-Larentowicz,us USA,MFDF,Chicago Fire,31,29,29,0,2610,90,6,0,5,6,27,5,0,12,0.21,0.21,0.03,0.03,0.41,0.93,0.17
48,David Horst\David-Horst,us USA,DF,Houston Dynamo,29,32,28,4,2605,81,0,1,0,0,36,3,0,2,0.00,0.03,0.00,0.03,0.07,1.24,0.10
49,Brad Davis\Brad-Davis,us USA,MF,Houston Dynamo,33,30,29,1,2592,86,4,10,2,2,28,2,0,16,0.14,0.49,0.07,0.42,0.56,0.97,0.07
50,Omar Gonzalez\Omar-Gonzalez,us USA,DF,LA Galaxy,26,30,29,1,2578,86,1,2,0,0,34,3,0,6,0.03,0.10,0.03,0.10,0.21,1.19,0.10
51,Harry Shipp\Harry-Shipp,us USA,MFFW,Chicago Fire,23,33,29,4,2568,78,3,7,0,0,21,2,0,19,0.11,0.35,0.11,0.35,0.67,0.74,0.07
52,Ricardo Clark\Ricardo-Clark,us USA,MF,Houston Dynamo,31,30,30,0,2567,86,8,1,0,0,44,5,0,21,0.28,0.32,0.28,0.32,0.74,1.54,0.18
53,Fabián Castillo\Fabian-Castillo,co COL,FWMF,FC Dallas,22,30,28,2,2553,85,9,8,0,0,27,1,0,30,0.32,0.60,0.32,0.60,1.06,0.95,0.04
54,Dom Dwyer\Dom-Dwyer,us USA,FW,Sporting KC,24,30,28,2,2547,85,12,2,0,1,59,8,1,40,0.42,0.49,0.42,0.49,1.41,2.08,0.32
55,Matías Laba\Matias-Laba,ar ARG,MF,Vancouver Whitecaps FC,23,30,30,0,2532,84,1,1,0,0,60,6,2,4,0.04,0.07,0.04,0.07,0.14,2.13,0.28
56,Chad Marshall\Chad-Marshall,us USA,DF,Seattle Sounders FC,30,29,28,1,2530,87,0,0,0,0,29,2,0,3,0.00,0.00,0.00,0.00,0.11,1.03,0.07
57,David Villa\David-Villa,es ESP,FWMF,New York City FC,33,30,29,1,2513,84,18,6,7,8,29,4,0,64,0.64,0.86,0.39,0.61,2.29,1.04,0.14
58,Víctor Bernárdez\Victor-Bernardez,hn HON,DF,San Jose Earthquakes,32,29,29,0,2505,86,0,0,0,0,36,6,1,0,0.00,0.00,0.00,0.00,0.00,1.29,0.25
59,Kendall Waston\Kendall-Waston,cr CRC,DF,Vancouver Whitecaps FC,27,28,28,0,2486,89,2,0,0,0,47,11,1,15,0.07,0.07,0.07,0.07,0.54,1.70,0.43
60,José Gonçalves\Jose-Goncalves,pt POR,DF,New England Revolution,29,29,28,1,2483,86,1,1,0,0,33,4,1,3,0.04,0.07,0.04,0.07,0.11,1.20,0.18
61,Diego Chará\Diego-Chara,co COL,MF,Portland Timbers,28,28,28,0,2479,89,2,0,0,0,63,8,1,7,0.07,0.07,0.07,0.07,0.25,2.29,0.33
62,Giles Barnes\Giles-Barnes,jm JAM,MFFW,Houston Dynamo,26,28,28,0,2470,88,7,3,0,1,35,5,0,22,0.26,0.36,0.26,0.36,0.80,1.28,0.18
63,Gyasi Zardes\Gyasi-Zardes,us USA,FWMF,LA Galaxy,23,29,27,2,2454,85,6,4,0,0,28,3,0,13,0.22,0.37,0.22,0.37,0.48,1.03,0.11
64,Kaká\Kaka,br BRA,MFFW,Orlando City,32,28,28,0,2436,87,9,6,4,5,18,5,1,21,0.33,0.55,0.18,0.41,0.78,0.67,0.22
65,Chris Rolfe\Chris-Rolfe,us USA,FWMF,D.C. United,32,31,30,1,2434,79,10,4,4,4,19,0,0,29,0.37,0.52,0.22,0.37,1.07,0.70,0.00
66,Steven Beitashour\Steven-Beitashour,ir IRN,DFMF,Vancouver Whitecaps FC,27,27,27,0,2423,90,0,4,0,0,33,5,0,0,0.00,0.15,0.00,0.15,0.00,1.23,0.19
67,Matt Polster\Matt-Polster,us USA,DF,Chicago Fire,21,30,27,3,2420,81,0,0,0,0,57,10,0,4,0.00,0.00,0.00,0.00,0.15,2.12,0.37
68,Kekuta Manneh\Kekuta-Manneh,gm GAMus USA,FW,Vancouver Whitecaps FC,20,32,28,4,2415,76,7,5,0,0,20,3,0,33,0.26,0.45,0.26,0.45,1.23,0.75,0.11
69,Damien Perrinelle\Damien-Perrinelle,fr FRA,DF,New York Red Bulls,31,28,27,1,2409,86,2,1,0,0,42,11,0,4,0.07,0.11,0.07,0.11,0.15,1.57,0.41
70,Laurent Ciman\Laurent-Ciman,be BEL,DF,Montreal Impact,29,27,27,0,2406,89,2,2,0,0,45,9,3,8,0.07,0.15,0.07,0.15,0.30,1.68,0.45
71,Waylon Francis\Waylon-Francis,cr CRC,DF,Columbus Crew,24,28,28,0,2406,86,0,6,0,0,30,5,0,3,0.00,0.22,0.00,0.22,0.11,1.12,0.19
72,Aurélien Collin\Aurelien-Collin,fr FRAve VEN,DF,Orlando City,28,28,27,1,2406,86,2,1,0,0,36,3,1,3,0.07,0.11,0.07,0.11,0.11,1.35,0.15
73,Will Bruin\Will-Bruin,us USA,FW,Houston Dynamo,25,33,28,5,2404,73,11,0,0,0,32,2,0,25,0.41,0.41,0.41,0.41,0.94,1.20,0.07
74,Benoît Cheyrou\Benoit-Cheyrou,fr FRA,MF,Toronto FC,33,28,28,0,2403,86,1,6,0,0,44,5,0,7,0.04,0.26,0.04,0.26,0.26,1.65,0.19
75,Ray Gaddis\Ray-Gaddis,us USA,DF,Philadelphia Union,25,28,27,1,2398,86,0,0,0,0,15,3,0,0,0.00,0.00,0.00,0.00,0.00,0.56,0.11
76,Clarence Goodson\Clarence-Goodson,us USA,DF,San Jose Earthquakes,32,28,28,0,2397,86,2,2,0,0,25,7,0,7,0.08,0.15,0.08,0.15,0.26,0.94,0.26
77,Zach Loyd\Zach-Loyd,us USA,DF,FC Dallas,27,28,28,0,2394,86,0,0,0,0,30,2,1,1,0.00,0.00,0.00,0.00,0.04,1.13,0.11
78,Sébastien Le Toux\Sebastien-Le-Toux,fr FRA,MFFW,Philadelphia Union,31,31,26,5,2375,77,8,5,1,1,21,4,0,25,0.30,0.49,0.27,0.45,0.95,0.80,0.15
79,DaMarcus Beasley\DaMarcus-Beasley,us USA,FWMFDF,Houston Dynamo,32,28,28,0,2372,85,1,1,0,0,16,1,0,7,0.04,0.08,0.04,0.08,0.27,0.61,0.04
80,Raúl Rodríguez\Raul-Rodriguez,es ESP,DF,Houston Dynamo,27,27,27,0,2364,88,2,0,0,0,34,6,1,4,0.08,0.08,0.08,0.08,0.15,1.29,0.27
81,Mike Grella\Mike-Grella,us USA,FW,New York Red Bulls,28,33,30,3,2347,71,9,7,0,0,30,3,0,21,0.35,0.61,0.35,0.61,0.81,1.15,0.12
82,Brad Evans\Brad-Evans,us USA,MFFW,Seattle Sounders FC,29,28,27,1,2342,84,1,1,1,1,23,4,0,4,0.04,0.08,0.00,0.04,0.15,0.88,0.15
83,Kevin Ellis\Kevin-Ellis,us USA,DF,Sporting KC,23,27,26,1,2335,87,4,0,0,0,31,5,0,7,0.15,0.15,0.15,0.15,0.27,1.19,0.19
84,Kyle Beckerman\Kyle-Beckerman,us USA,MF,Real Salt Lake,32,26,26,0,2334,90,1,1,0,0,36,9,0,9,0.04,0.08,0.04,0.08,0.35,1.39,0.35
85,Luke Mulholland\Luke-Mulholland,eng ENG,MF,Real Salt Lake,26,29,27,2,2320,80,3,2,0,0,37,7,0,9,0.12,0.19,0.12,0.19,0.35,1.44,0.27
86,Fatai Alashe\Fatai-Alashe,us USA,MF,San Jose Earthquakes,21,28,27,1,2315,83,2,1,0,0,32,5,1,5,0.08,0.12,0.08,0.12,0.19,1.24,0.23
87,Robbie Rogers\Robbie-Rogers,us USA,MFDF,LA Galaxy,27,27,26,1,2313,86,1,3,0,0,33,6,0,5,0.04,0.16,0.04,0.16,0.19,1.28,0.23
88,Jason Hernandez\Jason-Hernandez,pr PUR,DF,New York City FC,31,26,26,0,2295,88,0,0,0,0,38,8,0,0,0.00,0.00,0.00,0.00,0.00,1.49,0.31
89,Lloyd Sam\Lloyd-Sam,gh GHA,MF,New York Red Bulls,30,31,27,4,2266,73,10,7,0,0,31,3,0,20,0.40,0.68,0.40,0.68,0.79,1.23,0.12
90,Leonardo\Leonardo,br BRA,DF,LA Galaxy,26,26,26,0,2263,87,0,0,0,0,40,2,1,1,0.00,0.00,0.00,0.00,0.04,1.59,0.12
91,Taylor Kemp\Taylor-Kemp,us USA,DF,D.C. United,24,27,25,2,2261,84,1,6,0,0,31,6,0,2,0.04,0.28,0.04,0.28,0.08,1.23,0.24
92,Joevin Jones\Joevin-Jones,tt TRI,MFDF,Chicago Fire,23,28,26,2,2256,81,1,1,0,0,26,2,0,4,0.04,0.08,0.04,0.08,0.16,1.04,0.08
93,Darwin Cerén\Darwin-Ceren,sv SLV,MF,Orlando City,25,26,25,1,2254,87,2,2,0,0,53,6,0,7,0.08,0.16,0.08,0.16,0.28,2.12,0.24
94,Jordan Harvey\Jordan-Harvey,us USA,DF,Vancouver Whitecaps FC,31,26,25,1,2251,87,0,1,0,0,18,4,1,3,0.00,0.04,0.00,0.04,0.12,0.72,0.20
95,Bill Hamid\Bill-Hamid,us USA,GK,D.C. United,24,25,25,0,2250,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96,Michael Bradley\Michael-Bradley,us USA,MF,Toronto FC,27,25,25,0,2250,90,5,5,0,0,22,3,0,17,0.20,0.40,0.20,0.40,0.68,0.88,0.12
97,Lucas Pittinari\Lucas-Pittinari,ar ARG,MFDF,Colorado Rapids,23,29,25,4,2241,77,1,3,0,0,65,6,0,5,0.04,0.16,0.04,0.16,0.20,2.61,0.24
98,Luke Boden\Luke-Boden,eng ENG,DF,Orlando City,26,25,24,1,2240,90,1,3,0,0,26,6,0,1,0.04,0.16,0.04,0.16,0.04,1.04,0.24
99,Jonathan Osorio\Jonathan-Osorio,ca CAN,MF,Toronto FC,22,29,26,3,2228,77,1,7,0,0,22,1,0,7,0.04,0.32,0.04,0.32,0.28,0.89,0.04
100,Dillon Powers\Dillon-Powers,us USA,MF,Colorado Rapids,23,32,25,7,2226,70,3,5,1,0,36,3,0,16,0.12,0.32,0.08,0.28,0.65,1.46,0.12
101,Cristian Higuita\Cristian-Higuita,co COL,MF,Orlando City,21,26,25,1,2223,86,1,2,0,0,73,10,1,1,0.04,0.12,0.04,0.12,0.04,2.96,0.45
102,Nick DeLeon\Nick-DeLeon,us USA,MF,D.C. United,24,29,25,4,2217,76,2,5,0,0,19,1,0,8,0.08,0.28,0.08,0.28,0.32,0.77,0.04
103,Justin Meram\Justin-Meram,iq IRQ,MFFW,Columbus Crew,26,31,28,3,2216,72,6,4,0,0,27,3,0,27,0.24,0.41,0.24,0.41,1.10,1.10,0.12
104,Eric Gehrig\Eric-Gehrig,us USA,MFDF,Chicago Fire,27,25,25,0,2212,89,0,1,0,0,22,5,0,5,0.00,0.04,0.00,0.04,0.20,0.90,0.20
105,Ignacio Piatti\Ignacio-Piatti,ar ARG,MFFW,Montreal Impact,29,26,26,0,2204,85,9,8,4,5,22,3,0,29,0.37,0.69,0.20,0.53,1.18,0.90,0.12
106,Ryan Hollingshead\Ryan-Hollingshead,us USA,MF,FC Dallas,23,33,25,8,2165,66,2,2,0,0,34,4,0,4,0.08,0.17,0.08,0.17,0.17,1.41,0.17
107,Chris Wingert\Chris-Wingert,us USA,DF,New York City FC,32,27,26,1,2165,80,0,0,0,0,40,7,0,4,0.00,0.00,0.00,0.00,0.17,1.66,0.29
108,Pa-Modou Kah\Pa-Modou-Kah,no NOR,DFMF,Vancouver Whitecaps FC,34,25,24,1,2163,87,3,2,0,0,24,6,0,3,0.12,0.21,0.12,0.21,0.12,1.00,0.25
109,Fanendo Adi\Fanendo-Adi,ng NGA,FW,Portland Timbers,24,33,23,10,2161,66,16,2,3,3,49,2,0,36,0.67,0.75,0.54,0.62,1.50,2.04,0.08
110,Nick Rimando\Nick-Rimando,us USA,GK,Real Salt Lake,35,24,24,0,2160,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111,Charlie Davies\Charlie-Davies,us USA,FW,New England Revolution,28,33,25,8,2154,65,10,3,0,0,32,1,0,26,0.42,0.54,0.42,0.54,1.09,1.34,0.04
112,Sam Cronin\Sam-Cronin,us USA,MF,Colorado Rapids,28,26,24,2,2138,82,1,0,0,0,38,9,1,2,0.04,0.04,0.04,0.04,0.08,1.60,0.42
113,Matt Miazga\Matt-Miazga,us USA,DF,New York Red Bulls,19,26,24,2,2130,82,1,1,0,0,31,5,2,8,0.04,0.08,0.04,0.08,0.34,1.31,0.30
114,Javier Morales\Javier-Morales,ar ARG,MF,Real Salt Lake,35,26,24,2,2125,82,8,10,2,3,37,3,1,20,0.34,0.76,0.25,0.68,0.85,1.57,0.17
115,Cristian Maidana\Cristian-Maidana,ar ARG,MF,Philadelphia Union,28,28,25,3,2115,76,1,14,0,0,9,1,1,18,0.04,0.64,0.04,0.64,0.77,0.38,0.09
116,Fabinho\Fabinho,br BRA,DF,Philadelphia Union,29,26,23,3,2105,81,1,2,0,0,32,3,0,3,0.04,0.13,0.04,0.13,0.13,1.37,0.13
117,Sean Franklin\Sean-Franklin,us USA,DF,D.C. United,29,24,23,1,2090,87,1,0,0,0,21,4,0,3,0.04,0.04,0.04,0.04,0.13,0.90,0.17
118,Tim Melia\Tim-Melia,us USA,GK,Sporting KC,28,23,23,0,2070,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.09
119,Mix Diskerud\Mix-Diskerud,us USA,MFDF,New York City FC,24,27,23,4,2070,77,3,1,0,0,32,3,0,12,0.13,0.17,0.13,0.17,0.52,1.39,0.13
120,Damien Perquis\Damien-Perquis,pl POL,DF,Toronto FC,30,25,24,1,2065,83,1,0,0,0,25,6,0,2,0.04,0.04,0.04,0.04,0.09,1.09,0.26
121,Robbie Keane\Robbie-Keane,ie IRL,FW,LA Galaxy,34,24,22,2,2060,86,20,7,4,4,15,1,0,39,0.87,1.18,0.70,1.00,1.70,0.66,0.04
122,Krisztián Németh\Krisztian-Nemeth,hu HUN,FW,Sporting KC,26,28,23,5,2033,73,10,5,0,0,19,3,0,20,0.44,0.66,0.44,0.66,0.89,0.84,0.13
123,Lamar Neagle\Lamar-Neagle,us USA,MFFW,Seattle Sounders FC,27,31,23,8,2023,65,4,2,0,0,29,2,0,20,0.18,0.27,0.18,0.27,0.89,1.29,0.09
124,Matías García\Matias-Garcia,ar ARGve VEN,MF,San Jose Earthquakes,32,27,25,2,2018,75,2,7,0,0,27,2,2,14,0.09,0.40,0.09,0.40,0.62,1.20,0.18
125,Răzvan Cociș\Razvan-Cocis,ro ROU,MF,Chicago Fire,31,26,22,4,2004,77,2,3,0,0,21,2,0,6,0.09,0.22,0.09,0.22,0.27,0.94,0.09
126,Gershon Koffie\Gershon-Koffie,gh GHA,MF,Vancouver Whitecaps FC,23,28,22,6,2001,72,1,1,0,0,51,7,0,2,0.04,0.09,0.04,0.09,0.09,2.29,0.31
127,Rafael Ramos\Rafael-Ramos,pt POR,DF,Orlando City,20,25,24,1,1998,80,0,2,0,0,20,5,2,3,0.00,0.09,0.00,0.09,0.14,0.90,0.32
128,Kemar Lawrence\Kemar-Lawrence,jm JAM,DF,New York Red Bulls,22,23,23,0,1997,87,1,3,0,0,23,2,0,4,0.05,0.18,0.05,0.18,0.18,1.04,0.09
129,Marco Donadel\Marco-Donadel,it ITA,MF,Montreal Impact,31,25,24,1,1995,80,1,5,0,0,42,13,2,8,0.05,0.27,0.05,0.27,0.36,1.89,0.68
130,Vincent Nogueira\Vincent-Nogueira,fr FRA,MF,Philadelphia Union,27,27,22,5,1992,74,5,0,0,0,16,6,0,10,0.23,0.23,0.23,0.23,0.45,0.72,0.27
131,Je-Vaughn Watson\Je-Vaughn-Watson,jm JAM,DFMF,FC Dallas,31,23,22,1,1987,86,0,0,0,0,17,4,1,4,0.00,0.00,0.00,0.00,0.18,0.77,0.23
132,Tally Hall\Tally-Hall,us USA,GK,Orlando City,29,23,22,1,1987,86,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.09
133,Luis Garrido\Luis-Garrido,hn HON,FWMF,Houston Dynamo,24,29,21,8,1986,69,0,0,0,0,73,10,0,2,0.00,0.00,0.00,0.00,0.09,3.31,0.45
134,Graham Zusi\Graham-Zusi,us USA,FWMF,Sporting KC,28,25,22,3,1983,79,2,4,0,0,19,1,0,5,0.09,0.27,0.09,0.27,0.23,0.86,0.05
135,Drew Moor\Drew-Moor,us USA,DF,Colorado Rapids,31,22,22,0,1980,90,1,1,0,0,23,5,0,1,0.05,0.09,0.05,0.09,0.05,1.05,0.23
136,Maurice Edu\Maurice-Edu,us USA,DFMF,Philadelphia Union,28,22,22,0,1980,90,1,1,0,1,37,7,0,5,0.05,0.09,0.05,0.09,0.23,1.68,0.32
137,Mauro Díaz\Mauro-Diaz,ar ARG,MF,FC Dallas,23,24,24,0,1978,82,8,10,3,3,26,3,0,17,0.36,0.82,0.23,0.68,0.77,1.18,0.14
138,Aaron Maund\Aaron-Maund,us USA,DF,Real Salt Lake,24,22,21,1,1975,90,1,0,0,0,22,3,0,2,0.05,0.05,0.05,0.05,0.09,1.00,0.14
139,Rodney Wallace\Rodney-Wallace,cr CRC,MFDF,Portland Timbers,26,32,23,9,1973,62,1,6,0,0,37,3,0,12,0.05,0.32,0.05,0.32,0.55,1.69,0.14
140,A.J. DeLaGarza\AJ-DeLaGarza,gu GUM,DF,LA Galaxy,27,24,22,2,1959,82,0,1,0,0,11,4,0,0,0.00,0.05,0.00,0.05,0.00,0.51,0.18
141,Bobby Burling\Bobby-Burling,us USA,DF,Colorado Rapids,30,22,22,0,1958,89,2,0,0,0,32,9,1,3,0.09,0.09,0.09,0.09,0.14,1.47,0.46
142,Kelyn Rowe\Kelyn-Rowe,us USA,MFFW,New England Revolution,23,33,21,12,1927,58,7,6,0,0,38,1,0,24,0.33,0.61,0.33,0.61,1.12,1.77,0.05
143,Seb Hines\Seb-Hines,eng ENG,DFMF,Orlando City,26,23,21,2,1925,84,1,0,0,0,27,2,0,4,0.05,0.05,0.05,0.05,0.19,1.26,0.09
144,Baggio Husidić\Baggio-Husidic,us USA,MF,LA Galaxy,27,24,21,3,1923,80,2,5,0,0,24,4,0,5,0.09,0.33,0.09,0.33,0.23,1.12,0.19
145,Davy Arnaud\Davy-Arnaud,us USA,MFFW,D.C. United,34,23,21,2,1916,83,0,2,0,0,37,8,0,2,0.00,0.09,0.00,0.09,0.09,1.74,0.38
146,C. J. Sapong\C-J-Sapong,us USA,FW,Philadelphia Union,26,27,20,7,1901,70,9,3,0,0,38,2,0,21,0.43,0.57,0.43,0.57,0.99,1.80,0.09
