Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
19,Jordan Morris\Jordan-Morris,us USA,MFFW,Seattle Sounders FC,21,34,32,2,2850,84,12,3,0,0,29,0,0,36,0.38,0.47,0.38,0.47,1.14,0.92,0.00
20,Tyrone Mears\Tyrone-Mears,jm JAM,DF,Seattle Sounders FC,32,32,32,0,2835,89,0,1,0,0,33,3,0,0,0.00,0.03,0.00,0.03,0.00,1.05,0.10
21,Víctor Bernárdez\Victor-Bernardez,hn HON,DF,San Jose Earthquakes,33,33,33,0,2832,86,1,0,0,0,40,5,0,2,0.03,0.03,0.03,0.03,0.06,1.27,0.16
22,Osvaldo Alonso\Osvaldo-Alonso,cu CUB,MF,Seattle Sounders FC,30,32,32,0,2825,88,3,3,0,0,51,7,1,11,0.10,0.19,0.10,0.19,0.35,1.62,0.25
23,Jonathan Campbell\Jonathan-Campbell,us USA,DF,Chicago Fire,22,33,30,3,2824,86,1,1,0,0,14,1,0,2,0.03,0.06,0.03,0.06,0.06,0.45,0.03
24,Dom Dwyer\Dom-Dwyer,us USA,FW,Sporting KC,25,33,31,2,2822,86,16,2,0,0,66,8,0,44,0.51,0.57,0.51,0.57,1.40,2.10,0.26
25,Ignacio Piatti\Ignacio-Piatti,ar ARG,FWMF,Montreal Impact,30,32,31,1,2818,88,17,5,3,3,36,5,0,44,0.54,0.70,0.45,0.61,1.41,1.15,0.16
26,Johan Kappelhof\Johan-Kappelhof,nl NED,DF,Chicago Fire,25,33,31,2,2790,85,0,0,0,0,35,3,0,1,0.00,0.00,0.00,0.00,0.03,1.13,0.10
27,Frédéric Brillant\Frederic-Brillant,fr FRA,DF,New York City FC,30,31,31,0,2790,90,1,0,0,0,20,4,0,4,0.03,0.03,0.03,0.03,0.13,0.65,0.13
28,Kelyn Rowe\Kelyn-Rowe,us USA,MFFW,New England Revolution,24,33,32,1,2782,84,5,6,0,0,43,2,0,25,0.16,0.36,0.16,0.36,0.81,1.39,0.06
29,Axel Sjöberg\Axel-Sjoberg,se SWE,DF,Colorado Rapids,24,31,31,0,2771,89,2,1,0,0,25,6,0,6,0.06,0.10,0.06,0.10,0.19,0.81,0.19
30,Marvell Wynne\Marvell-Wynne,us USA,DF,San Jose Earthquakes,29,32,31,1,2768,87,0,1,0,0,22,3,0,0,0.00,0.03,0.00,0.03,0.00,0.72,0.10
31,Brian Rowe\Brian-Rowe,us USA,GK,LA Galaxy,27,31,30,1,2765,89,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,Andrea Pirlo\Andrea-Pirlo,it ITA,MF,New York City FC,36,32,32,0,2761,86,1,6,0,0,29,4,0,6,0.03,0.23,0.03,0.23,0.20,0.95,0.13
33,Bradley Wright-Phillips\Bradley-Wright-Phillips,eng ENG,FW,New York Red Bulls,30,34,32,2,2748,81,24,4,0,1,53,2,0,56,0.79,0.92,0.79,0.92,1.83,1.74,0.07
34,Taylor Kemp\Taylor-Kemp,us USA,DF,D.C. United,25,31,30,1,2745,89,1,4,0,0,38,2,0,4,0.03,0.16,0.03,0.16,0.13,1.25,0.07
35,Matías Laba\Matias-Laba,ar ARG,MF,Vancouver Whitecaps FC,24,32,32,0,2723,85,0,0,0,0,71,5,1,3,0.00,0.00,0.00,0.00,0.10,2.35,0.20
36,Walker Zimmerman\Walker-Zimmerman,us USA,DF,FC Dallas,22,30,30,0,2700,90,4,0,0,0,38,4,0,11,0.13,0.13,0.13,0.13,0.37,1.27,0.13
37,Nick Rimando\Nick-Rimando,us USA,GK,Real Salt Lake,36,30,30,0,2700,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38,Chris Wondolowski\Chris-Wondolowski,us USA,FW,San Jose Earthquakes,33,30,30,0,2696,90,12,3,3,5,21,0,0,31,0.40,0.50,0.30,0.40,1.03,0.70,0.00
39,Roger Espinoza\Roger-Espinoza,hn HON,DFMF,Sporting KC,29,30,30,0,2678,89,1,5,0,0,65,10,2,12,0.03,0.20,0.03,0.20,0.40,2.18,0.40
40,Daniel Steres\Daniel-Steres,us USA,DFMF,LA Galaxy,25,31,29,2,2656,86,1,1,0,0,31,5,0,2,0.03,0.07,0.03,0.07,0.07,1.05,0.17
41,Justin Morrow\Justin-Morrow,us USA,DF,Toronto FC,28,31,31,0,2648,85,5,3,0,0,8,5,0,7,0.17,0.27,0.17,0.27,0.24,0.27,0.17
42,Fanendo Adi\Fanendo-Adi,ng NGA,FW,Portland Timbers,25,33,30,3,2646,80,16,0,2,4,70,7,0,37,0.54,0.54,0.48,0.48,1.26,2.38,0.24
43,Cristian Roldan\Cristian-Roldan,us USA,MF,Seattle Sounders FC,20,33,28,5,2633,80,4,2,0,0,27,2,0,11,0.14,0.21,0.14,0.21,0.38,0.92,0.07
44,Bobby Boswell\Bobby-Boswell,us USA,DF,D.C. United,32,30,29,1,2633,88,2,1,0,0,24,3,0,10,0.07,0.10,0.07,0.10,0.34,0.82,0.10
45,Chad Marshall\Chad-Marshall,us USA,DF,Seattle Sounders FC,31,30,30,0,2632,88,4,0,0,0,13,2,0,9,0.14,0.14,0.14,0.14,0.31,0.44,0.07
46,Diego Valeri\Diego-Valeri,ar ARG,MF,Portland Timbers,29,30,30,0,2629,88,14,6,4,4,22,2,1,38,0.48,0.68,0.34,0.55,1.30,0.75,0.10
47,Jalil Anibaba\Jalil-Anibaba,us USA,DF,Houston Dynamo,27,30,28,2,2616,87,0,1,0,0,27,4,0,4,0.00,0.03,0.00,0.03,0.14,0.93,0.14
48,Sacha Kljestan\Sacha-Kljestan,us USA,MF,New York Red Bulls,30,32,30,2,2615,82,6,16,1,1,42,3,0,19,0.21,0.76,0.17,0.72,0.65,1.45,0.10
49,Scott Caldwell\Scott-Caldwell,us USA,MF,New England Revolution,24,32,31,1,2611,82,0,2,0,0,35,6,0,1,0.00,0.07,0.00,0.07,0.03,1.21,0.21
50,Diego Chará\Diego-Chara,co COL,MF,Portland Timbers,29,30,30,0,2599,87,0,1,0,0,83,9,1,2,0.00,0.03,0.00,0.03,0.07,2.87,0.35
51,Justin Meram\Justin-Meram,iq IRQ,MFFW,Columbus Crew,27,33,31,2,2591,79,5,10,1,1,21,3,0,27,0.17,0.52,0.14,0.49,0.94,0.73,0.10
52,Harrison Afful\Harrison-Afful,gh GHA,MFDF,Columbus Crew,29,30,30,0,2561,85,3,3,0,0,27,1,1,13,0.11,0.21,0.11,0.21,0.46,0.95,0.07
53,Steven Beitashour\Steven-Beitashour,ir IRN,DFMF,Toronto FC,28,29,29,0,2558,88,0,1,0,0,34,5,0,0,0.00,0.04,0.00,0.04,0.00,1.20,0.18
54,Benny Feilhaber\Benny-Feilhaber,us USA,MF,Sporting KC,31,30,28,2,2558,85,7,5,5,5,33,3,0,13,0.25,0.42,0.07,0.25,0.46,1.16,0.11
55,Tim Parker\Tim-Parker,us USA,DF,Vancouver Whitecaps FC,22,29,28,1,2552,88,0,0,0,0,22,1,0,3,0.00,0.00,0.00,0.00,0.11,0.78,0.04
56,Chris Pontius\Chris-Pontius,us USA,MFFW,Philadelphia Union,28,33,32,1,2552,77,12,4,0,0,20,2,0,35,0.42,0.56,0.42,0.56,1.23,0.71,0.07
57,Ricardo Clark\Ricardo-Clark,us USA,MF,Houston Dynamo,32,32,29,3,2548,80,4,2,0,0,51,4,0,13,0.14,0.21,0.14,0.21,0.46,1.80,0.14
58,Joevin Jones\Joevin-Jones,tt TRI,DFMF,Seattle Sounders FC,24,33,29,4,2545,77,2,3,0,0,29,6,0,5,0.07,0.18,0.07,0.18,0.18,1.03,0.21
59,Wil Trapp\Wil-Trapp,us USA,MF,Columbus Crew,23,30,29,1,2542,85,0,1,0,0,34,5,0,0,0.00,0.04,0.00,0.04,0.00,1.20,0.18
60,C. J. Sapong\C-J-Sapong,us USA,FW,Philadelphia Union,27,31,29,2,2531,82,7,2,1,1,44,1,0,23,0.25,0.32,0.21,0.28,0.82,1.56,0.04
61,Chris Seitz\Chris-Seitz,us USA,GK,FC Dallas,28,28,28,0,2520,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04
62,Jordan Harvey\Jordan-Harvey,us USA,DF,Vancouver Whitecaps FC,32,28,28,0,2520,90,2,0,0,0,26,2,0,2,0.07,0.07,0.07,0.07,0.07,0.93,0.07
63,José Gonçalves\Jose-Goncalves,pt POR,DF,New England Revolution,30,28,28,0,2519,90,0,0,0,0,41,3,0,0,0.00,0.00,0.00,0.00,0.00,1.46,0.11
64,Fabinho\Fabinho,br BRA,DF,Philadelphia Union,30,29,29,0,2514,87,0,6,0,0,26,6,0,2,0.00,0.21,0.00,0.21,0.07,0.93,0.21
65,Juan Manuel Martínez\Juan-Manuel-Martinez,ar ARG,FWMF,Real Salt Lake,30,32,29,3,2512,79,7,2,0,0,24,1,0,17,0.25,0.32,0.25,0.32,0.61,0.86,0.04
66,Nick DeLeon\Nick-DeLeon,us USA,MF,D.C. United,25,32,27,5,2510,78,1,0,0,0,21,5,0,10,0.04,0.04,0.04,0.04,0.36,0.75,0.18
67,Micheal Azira\Micheal-Azira,ug UGA,MFDF,Colorado Rapids,28,31,28,3,2503,81,0,1,0,0,66,9,1,1,0.00,0.04,0.00,0.04,0.04,2.37,0.36
68,Sean Franklin\Sean-Franklin,us USA,DF,D.C. United,30,29,29,0,2493,86,1,1,0,0,39,5,0,1,0.04,0.07,0.04,0.07,0.04,1.41,0.18
69,Laurent Ciman\Laurent-Ciman,be BEL,DF,Montreal Impact,30,28,28,0,2483,89,0,0,0,0,25,3,0,4,0.00,0.00,0.00,0.00,0.14,0.91,0.11
70,Jake Gleeson\Jake-Gleeson,nz NZL,GK,Portland Timbers,25,28,28,0,2479,89,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04
71,Maximiliano Urruti\Maximiliano-Urruti,ar ARG,FW,FC Dallas,24,30,29,1,2473,82,9,3,0,0,42,4,0,36,0.33,0.44,0.33,0.44,1.31,1.53,0.15
72,Joao Plata\Joao-Plata,ec ECU,FWMF,Real Salt Lake,23,30,28,2,2472,82,9,8,2,3,13,4,0,34,0.33,0.62,0.25,0.55,1.24,0.47,0.15
73,Alex\Alex,br BRA,FWMF,Houston Dynamo,27,30,29,1,2472,82,5,2,0,0,40,8,1,11,0.18,0.25,0.18,0.25,0.40,1.46,0.33
74,Tony Beltran\Tony-Beltran,us USA,DF,Real Salt Lake,28,29,27,2,2467,85,0,2,0,0,40,9,0,2,0.00,0.07,0.00,0.07,0.07,1.46,0.33
75,Ethan Finlay\Ethan-Finlay,us USA,MF,Columbus Crew,25,34,27,7,2460,72,6,6,1,1,18,2,0,22,0.22,0.44,0.18,0.40,0.80,0.66,0.07
76,Cyle Larin\Cyle-Larin,ca CAN,FW,Orlando City,20,32,29,3,2448,77,14,3,0,0,24,0,0,33,0.51,0.62,0.51,0.62,1.21,0.88,0.00
77,Marc Burch\Marc-Burch,us USA,DF,Colorado Rapids,31,28,27,1,2443,87,0,3,0,0,25,9,0,1,0.00,0.11,0.00,0.11,0.04,0.92,0.33
78,Jonathan Osorio\Jonathan-Osorio,ca CAN,MF,Toronto FC,23,30,26,4,2437,81,2,2,0,0,26,2,0,9,0.07,0.15,0.07,0.15,0.33,0.96,0.07
79,Michael Barrios\Michael-Barrios,co COL,FWMF,FC Dallas,24,32,30,2,2435,76,9,2,0,0,23,3,0,26,0.33,0.41,0.33,0.41,0.96,0.85,0.11
80,Maynor Figueroa\Maynor-Figueroa,hn HON,DF,FC Dallas,32,28,28,0,2434,87,0,1,0,0,27,7,1,4,0.00,0.04,0.00,0.04,0.15,1.00,0.30
81,Jelle Van Damme\Jelle-Van-Damme,be BEL,DFMF,LA Galaxy,32,28,28,0,2432,87,0,2,0,0,44,9,0,2,0.00,0.07,0.00,0.07,0.07,1.63,0.33
82,Tim Melia\Tim-Melia,us USA,GK,Sporting KC,29,27,27,0,2430,90,0,0,0,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.11
83,Justen Glad\Justen-Glad,us USA,DF,Real Salt Lake,18,28,27,1,2424,87,2,1,0,0,25,4,0,3,0.07,0.11,0.07,0.11,0.11,0.93,0.15
84,Sebastian Giovinco\Sebastian-Giovinco,it ITA,MFFW,Toronto FC,29,28,28,0,2415,86,17,14,4,4,34,3,0,60,0.63,1.16,0.48,1.01,2.24,1.27,0.11
85,Darlington Nagbe\Darlington-Nagbe,us USA,MFFW,Portland Timbers,25,27,27,0,2415,89,1,5,0,0,16,1,0,7,0.04,0.22,0.04,0.22,0.26,0.60,0.04
86,Mike Grella\Mike-Grella,us USA,FW,New York Red Bulls,29,32,28,4,2401,75,7,5,0,0,35,7,0,21,0.26,0.45,0.26,0.45,0.79,1.31,0.26
87,Simon Dawkins\Simon-Dawkins,jm JAM,MFFW,San Jose Earthquakes,28,29,28,1,2397,83,5,0,0,0,29,3,1,18,0.19,0.19,0.19,0.19,0.68,1.09,0.15
88,Saad Abdul-Salaam\Saad-Abdul-Salaam,us USA,DF,Sporting KC,24,30,26,4,2378,79,0,3,0,0,32,1,0,3,0.00,0.11,0.00,0.11,0.11,1.21,0.04
89,Kyle Beckerman\Kyle-Beckerman,us USA,MF,Real Salt Lake,33,27,27,0,2366,88,0,1,0,0,49,8,1,13,0.00,0.04,0.00,0.04,0.49,1.86,0.34
90,Giovani dos Santos\Giovani-dos-Santos,mx MEX,FWMF,LA Galaxy,26,28,27,1,2346,84,14,5,1,1,17,3,0,31,0.54,0.73,0.50,0.69,1.19,0.65,0.12
91,Steve Birnbaum\Steve-Birnbaum,us USA,DF,D.C. United,25,26,26,0,2340,90,3,2,0,0,37,5,0,12,0.12,0.19,0.12,0.19,0.46,1.42,0.19
92,Matt Hedges\Matt-Hedges,us USA,DF,FC Dallas,25,26,26,0,2333,90,1,0,0,0,28,5,0,5,0.04,0.04,0.04,0.04,0.19,1.08,0.19
93,Fatai Alashe\Fatai-Alashe,us USA,MF,San Jose Earthquakes,22,28,27,1,2330,83,3,1,0,0,41,8,0,9,0.12,0.15,0.12,0.15,0.35,1.58,0.31
94,Kellyn Acosta\Kellyn-Acosta,us USA,MFDF,FC Dallas,20,32,24,8,2330,73,2,3,0,0,38,4,0,9,0.08,0.19,0.08,0.19,0.35,1.47,0.15
95,Chris Tierney\Chris-Tierney,us USA,MFDF,New England Revolution,30,28,27,1,2317,83,2,2,0,0,6,1,0,6,0.08,0.16,0.08,0.16,0.23,0.23,0.04
96,Ambroise Oyongo\Ambroise-Oyongo,cm CMR,DF,Montreal Impact,24,27,26,1,2317,86,0,5,0,0,13,4,1,4,0.00,0.19,0.00,0.19,0.16,0.50,0.19
97,Kevin Molino\Kevin-Molino,tt TRI,MF,Orlando City,25,30,26,4,2314,77,11,8,1,1,38,1,0,22,0.43,0.74,0.39,0.70,0.86,1.48,0.04
98,Tranquillo Barnetta\Tranquillo-Barnetta,ch SUI,MF,Philadelphia Union,30,29,25,4,2309,80,5,4,0,0,41,8,0,29,0.19,0.35,0.19,0.35,1.13,1.60,0.31
99,Jason Hernandez\Jason-Hernandez,pr PUR,DF,New York City FC,32,31,26,5,2293,74,0,0,0,0,26,2,1,0,0.00,0.00,0.00,0.00,0.00,1.02,0.12
100,João Meira\Joao-Meira,pt POR,DF,Chicago Fire,28,28,26,2,2282,82,0,1,0,0,35,6,0,2,0.00,0.04,0.00,0.04,0.08,1.38,0.24
101,Joe Willis\Joe-Willis,us USA,GK,Houston Dynamo,27,26,24,2,2276,88,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08
102,Kendall Waston\Kendall-Waston,cr CRC,DF,Vancouver Whitecaps FC,28,26,26,0,2267,87,3,1,0,0,43,8,3,9,0.12,0.16,0.12,0.16,0.36,1.71,0.44
103,Dax McCarty\Dax-McCarty,us USA,MF,New York Red Bulls,28,27,26,1,2264,84,3,4,0,0,28,3,0,8,0.12,0.28,0.12,0.28,0.32,1.11,0.12
104,Kevin Doyle\Kevin-Doyle,ie IRL,FW,Colorado Rapids,32,26,24,2,2259,87,6,2,1,1,31,5,0,15,0.24,0.32,0.20,0.28,0.60,1.24,0.20
105,Lucas Melano\Lucas-Melano,ar ARG,FW,Portland Timbers,22,31,27,4,2259,73,3,5,0,0,29,1,0,14,0.12,0.32,0.12,0.32,0.56,1.16,0.04
106,Boniek García\Boniek-Garcia,hn HON,DFMF,Houston Dynamo,31,31,24,7,2250,73,0,9,0,0,34,4,0,4,0.00,0.36,0.00,0.36,0.16,1.36,0.16
107,Hassoun Camara\Hassoun-Camara,fr FRA,DF,Montreal Impact,31,27,26,1,2246,83,2,2,0,0,49,6,0,6,0.08,0.16,0.08,0.16,0.24,1.96,0.24
108,Marcelo Sarvas\Marcelo-Sarvas,br BRA,MF,D.C. United,34,28,26,2,2243,80,1,2,1,1,66,11,1,6,0.04,0.12,0.00,0.08,0.24,2.65,0.48
109,Diego Fagúndez\Diego-Fagundez,uy URU,FWMF,New England Revolution,20,34,24,10,2236,66,6,5,0,0,17,4,0,22,0.24,0.44,0.24,0.44,0.89,0.68,0.16
110,Carlos Gruezo\Carlos-Gruezo,ec ECU,MF,FC Dallas,20,27,26,1,2232,83,0,2,0,0,55,9,0,3,0.00,0.08,0.00,0.08,0.12,2.22,0.36
111,Ashley Cole\Ashley-Cole,eng ENG,DF,LA Galaxy,35,26,25,1,2228,86,1,0,0,0,23,4,2,2,0.04,0.04,0.04,0.04,0.08,0.93,0.24
112,Javier Morales\Javier-Morales,ar ARG,MF,Real Salt Lake,36,29,23,6,2227,77,4,3,2,3,36,4,0,13,0.16,0.28,0.08,0.20,0.53,1.45,0.16
113,David Horst\David-Horst,us USA,DF,Houston Dynamo,30,26,24,2,2212,85,3,0,0,0,20,4,0,11,0.12,0.12,0.12,0.12,0.45,0.81,0.16
114,Alberto Quintero\Alberto-Quintero,pa PAN,MF,San Jose Earthquakes,28,30,29,1,2211,74,3,4,0,0,25,4,1,9,0.12,0.28,0.12,0.28,0.37,1.02,0.20
115,Thomas McNamara\Thomas-McNamara,us USA,MF,New York City FC,24,30,28,2,2211,74,5,9,0,0,33,5,0,18,0.20,0.57,0.20,0.57,0.73,1.34,0.20
116,Brandon Vincent\Brandon-Vincent,us USA,DF,Chicago Fire,21,26,24,2,2191,84,0,2,0,0,33,1,0,1,0.00,0.08,0.00,0.08,0.04,1.36,0.04
117,Demar Phillips\Demar-Phillips,jm JAM,MFDF,Real Salt Lake,32,29,23,6,2183,75,0,4,0,0,43,3,1,3,0.00,0.16,0.00,0.16,0.12,1.77,0.16
118,Andoni Iraola\Andoni-Iraola,es ESP,MFDF,New York City FC,33,29,25,4,2180,75,0,1,0,0,22,3,0,0,0.00,0.04,0.00,0.04,0.00,0.91,0.12
119,Michael Bradley\Michael-Bradley,us USA,MF,Toronto FC,28,24,24,0,2160,90,1,4,0,0,29,5,0,3,0.04,0.21,0.04,0.21,0.12,1.21,0.21
120,Yura Movsisyan\Yura-Movsisyan,am ARM,FW,Real Salt Lake,28,29,25,4,2157,74,9,3,2,3,18,3,0,29,0.38,0.50,0.29,0.42,1.21,0.75,0.13
121,Mauro Díaz\Mauro-Diaz,ar ARG,MF,FC Dallas,24,27,24,3,2143,79,5,10,3,3,32,3,0,14,0.21,0.63,0.08,0.50,0.59,1.34,0.13
122,Raúl Rodríguez\Raul-Rodriguez,es ESP,DF,Houston Dynamo,28,25,24,1,2127,85,1,0,0,0,23,3,0,3,0.04,0.04,0.04,0.04,0.13,0.97,0.13
123,Dillon Powers\Dillon-Powers,us USA,MF,Colorado Rapids,24,29,24,5,2121,73,1,4,0,0,31,4,0,6,0.04,0.21,0.04,0.21,0.25,1.32,0.17
124,Eric Miller\Eric-Miller,us USA,DF,Colorado Rapids,23,26,23,3,2118,82,0,0,0,0,24,3,1,2,0.00,0.00,0.00,0.00,0.08,1.02,0.17
125,Christian Bolaños\Christian-Bolanos,cr CRC,MF,Vancouver Whitecaps FC,31,27,23,4,2114,78,5,8,0,1,25,2,0,13,0.21,0.55,0.21,0.55,0.55,1.06,0.09
126,Shkëlzen Gashi\Shkelzen-Gashi,al ALB,FWMF,Colorado Rapids,27,26,25,1,2111,81,9,4,1,2,40,4,0,40,0.38,0.55,0.34,0.51,1.71,1.71,0.17
127,Seb Hines\Seb-Hines,eng ENG,DFMF,Orlando City,27,26,23,3,2105,81,3,0,0,0,38,7,0,9,0.13,0.13,0.13,0.13,0.38,1.62,0.30
128,Matt Polster\Matt-Polster,us USA,DF,Chicago Fire,22,27,24,3,2103,78,2,1,0,0,39,5,0,4,0.09,0.13,0.09,0.13,0.17,1.67,0.21
129,Luciano Acosta\Luciano-Acosta,ar ARG,FWMF,D.C. United,21,31,25,6,2100,68,3,8,0,0,48,9,0,14,0.13,0.47,0.13,0.47,0.60,2.06,0.39
130,Brian Carroll\Brian-Carroll,us USA,MF,Philadelphia Union,34,26,23,3,2093,81,1,0,0,0,40,6,0,3,0.04,0.04,0.04,0.04,0.13,1.72,0.26
131,Soni Mustivar\Soni-Mustivar,ht HAI,MFDF,Sporting KC,25,25,24,1,2093,84,0,0,0,0,29,3,1,0,0.00,0.00,0.00,0.00,0.00,1.25,0.17
132,London Woodberry\London-Woodberry,us USA,DF,New England Revolution,24,25,23,2,2069,83,1,0,0,0,31,7,0,3,0.04,0.04,0.04,0.04,0.13,1.35,0.30
133,Pedro Morales\Pedro-Morales,cl CHI,MF,Vancouver Whitecaps FC,30,27,26,1,2065,77,9,4,6,6,15,4,2,24,0.39,0.57,0.13,0.31,1.05,0.65,0.26
134,A.J. DeLaGarza\AJ-DeLaGarza,gu GUM,DF,LA Galaxy,28,24,23,1,2064,86,0,0,0,0,21,5,0,1,0.00,0.00,0.00,0.00,0.04,0.92,0.22
135,Andrew Wenger\Andrew-Wenger,us USA,FW,Houston Dynamo,25,32,24,8,2058,64,6,2,0,0,27,3,0,19,0.26,0.35,0.26,0.35,0.83,1.18,0.13
136,Sebastian Lletget\Sebastian-Lletget,us USA,MF,LA Galaxy,23,31,23,8,2053,66,1,4,0,0,21,1,0,8,0.04,0.22,0.04,0.22,0.35,0.92,0.04
137,Dominic Oduro\Dominic-Oduro,gh GHA,FW,Montreal Impact,30,31,22,9,2028,65,6,6,0,0,18,1,0,17,0.27,0.53,0.27,0.53,0.75,0.80,0.04
138,Ryan Hollingshead\Ryan-Hollingshead,us USA,MF,FC Dallas,24,29,22,7,2025,70,2,0,0,0,36,3,0,8,0.09,0.09,0.09,0.09,0.36,1.60,0.13
139,Luke Mulholland\Luke-Mulholland,eng ENG,MF,Real Salt Lake,27,33,23,10,2023,61,4,2,0,0,55,7,0,9,0.18,0.27,0.18,0.27,0.40,2.45,0.31
140,Alvas Powell\Alvas-Powell,jm JAM,DF,Portland Timbers,21,23,23,0,2011,87,0,1,0,0,21,4,0,1,0.00,0.04,0.00,0.04,0.04,0.94,0.18
141,Mohammed Saeid\Mohammed-Saeid,se SWE,MF,Columbus Crew,25,25,24,1,2007,80,0,5,0,0,14,2,0,3,0.00,0.22,0.00,0.22,0.13,0.63,0.09
142,Servando Carrasco\Servando-Carrasco,us USA,MF,Orlando City,27,31,21,10,2005,65,0,1,0,0,37,5,0,3,0.00,0.04,0.00,0.04,0.13,1.66,0.22
143,Brek Shea\Brek-Shea,us USA,MFDFFW,Orlando City,25,27,22,5,2003,74,3,2,0,0,28,9,0,9,0.13,0.22,0.13,0.22,0.40,1.26,0.40
144,Kevin Alston\Kevin-Alston,us USA,DF,Orlando City,27,24,21,3,1992,83,0,0,0,0,23,3,0,1,0.00,0.00,0.00,0.00,0.05,1.04,0.14
145,Marky Delgado\Marky-Delgado,us USA,MF,Toronto FC,20,28,23,5,1990,71,2,2,0,0,30,5,0,5,0.09,0.18,0.09,0.18,0.23,1.36,0.23
146,Rónald Matarrita\Ronald-Matarrita,cr CRC,DF,New York City FC,21,25,23,2,1987,80,1,2,0,0,28,3,0,9,0.05,0.14,0.05,0.14,0.41,1.27,0.14
