Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
66,Carlos Valderrama\Carlos-Valderrama,co COL,MF,Tampa Bay Mutiny,34,23,23,0,2059,90,4,11,3,3,10,0,0,12,0.17,0.66,0.04,0.52,0.52,0.44,0.00
67,Tony Sanneh\Tony-Sanneh,us USA,DFMF,D.C. United,24,25,24,1,2047,82,4,3,0,0,55,4,0,19,0.18,0.31,0.18,0.31,0.84,2.42,0.18
68,Brian Haynes\Brian-Haynes,tt TRI,MF,Dallas Burn,33,26,23,3,1983,76,4,1,0,0,26,1,0,16,0.18,0.23,0.18,0.23,0.73,1.18,0.05
69,Mike Sorber\Mike-Sorber,us USA,MF,Kansas City Wiz,24,23,23,0,1960,85,4,4,0,0,29,2,0,12,0.18,0.37,0.18,0.37,0.55,1.33,0.09
70,Leonel Álvarez\Leonel-Alvarez,co COL,MF,Dallas Burn,30,22,22,0,1959,89,3,4,1,1,35,15,2,14,0.14,0.32,0.09,0.28,0.64,1.61,0.78
71,Garth Lagerwey\Garth-Lagerwey,us USA,GK,Kansas City Wiz,23,23,22,1,1959,85,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05
72,Doctor Khumalo\Doctor-Khumalo,za RSA,MF,Columbus Crew,28,25,23,2,1930,77,3,1,2,2,24,2,0,13,0.14,0.19,0.05,0.09,0.61,1.12,0.09
73,Miles Joseph\Miles-Joseph,us USA,FWMFDF,NY/NJ MetroStars,21,24,23,1,1927,80,4,2,0,0,26,3,0,19,0.19,0.28,0.19,0.28,0.89,1.21,0.14
74,Mario Gori\Mario-Gori,ar ARG,MF,D.C. United,22,25,22,3,1925,77,1,2,0,0,31,3,0,7,0.05,0.14,0.05,0.14,0.33,1.45,0.14
75,Wélton\Welton,br BRA,MFFW,New England Revolution,20,29,20,9,1909,66,3,3,0,0,30,3,0,15,0.14,0.28,0.14,0.28,0.71,1.41,0.14
76,Paul Caligiuri\Paul-Caligiuri,us USA,MFDF,Columbus Crew,31,22,21,1,1869,85,3,2,0,0,24,2,1,5,0.14,0.24,0.14,0.24,0.24,1.16,0.14
77,Harut Karapetyan\Harut-Karapetyan,am ARM,FW,LA Galaxy,23,28,23,5,1860,66,6,4,0,0,27,1,0,30,0.29,0.48,0.29,0.48,1.45,1.31,0.05
78,Paul Keegan\Paul-Keegan,ie IRL,MFFW,New England Revolution,23,27,20,7,1844,68,4,3,0,0,40,4,0,18,0.20,0.34,0.20,0.34,0.88,1.95,0.20
79,Kevin Wylie\Kevin-Wylie,us USA,DF,New England Revolution,27,22,22,0,1839,84,0,0,0,0,30,3,0,2,0.00,0.00,0.00,0.00,0.10,1.47,0.15
80,Adrián Paz\Adrian-Paz,uy URU,FWMF,Columbus Crew,27,27,19,8,1802,67,6,8,1,1,36,1,0,25,0.30,0.70,0.25,0.65,1.25,1.80,0.05
81,Francis Okaroh\Francis-Okaroh,ng NGA,DF,New England Revolution,32,20,20,0,1777,89,0,0,0,0,34,6,1,0,0.00,0.00,0.00,0.00,0.00,1.72,0.35
82,Darren Sawatzky\Darren-Sawatzky,us USA,FWMF,New England Revolution,22,28,19,9,1776,63,4,4,0,0,25,1,0,22,0.20,0.41,0.20,0.41,1.11,1.27,0.05
83,Jorge Rodas\Jorge-Rodas,gt GUA,MF,San Jose Clash,24,29,17,12,1773,61,1,3,0,0,41,7,0,25,0.05,0.20,0.05,0.20,1.27,2.08,0.36
84,Robert Warzycha\Robert-Warzycha,pl POL,MF,Columbus Crew,32,20,20,0,1747,87,2,5,0,0,34,6,0,17,0.10,0.36,0.10,0.36,0.88,1.75,0.31
85,Beto Naveda\Beto-Naveda,ar ARG,FW,New England Revolution,23,25,20,5,1734,69,6,3,0,0,51,8,0,35,0.31,0.47,0.31,0.47,1.82,2.65,0.42
86,Giuseppe Galderisi\Giuseppe-Galderisi,it ITA,FW,Tampa Bay Mutiny,32,21,19,2,1713,82,7,7,0,0,26,4,0,23,0.37,0.74,0.37,0.74,1.21,1.37,0.21
87,Tom Liner\Tom-Liner,us USA,GK,San Jose Clash,25,20,20,0,1712,86,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88,Hugo Sánchez\Hugo-Sanchez,mx MEX,FW,Dallas Burn,37,23,21,2,1708,74,6,3,1,1,27,6,1,23,0.32,0.47,0.26,0.42,1.21,1.42,0.37
89,Chris Armas\Chris-Armas,pr PURus USA,MF,LA Galaxy,23,22,20,2,1702,77,1,1,0,0,33,3,0,9,0.05,0.11,0.05,0.11,0.48,1.75,0.16
90,Pete Marino\Pete-Marino,us USA,FW,Columbus Crew,22,29,18,11,1700,59,11,4,0,0,41,0,0,36,0.58,0.79,0.58,0.79,1.91,2.17,0.00
91,Samuel Ekeme\Samuel-Ekeme,cm CMR,DF,Kansas City Wiz,29,23,19,4,1693,74,0,0,0,0,25,4,1,9,0.00,0.00,0.00,0.00,0.48,1.33,0.27
92,Clint Peay\Clint-Peay,us USA,DF,D.C. United,22,19,18,1,1665,88,0,0,0,0,22,2,0,2,0.00,0.00,0.00,0.00,0.11,1.19,0.11
93,Steve Rammel\Steve-Rammel,us USA,FW,D.C. United,27,26,20,6,1649,63,14,2,0,0,27,4,0,32,0.76,0.87,0.76,0.87,1.75,1.47,0.22
94,Peter Woodring\Peter-Woodring,us USA,MFDFFW,New England Revolution,27,21,20,1,1622,77,1,2,0,0,24,3,0,4,0.06,0.17,0.06,0.17,0.22,1.33,0.17
95,Jeff Causey\Jeff-Causey,us USA,GK,D.C. United,24,19,18,1,1620,85,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.11
96,Matt Knowles\Matt-Knowles,us USA,DF,NY/NJ MetroStars,25,21,16,5,1589,76,0,0,0,0,19,5,0,2,0.00,0.00,0.00,0.00,0.11,1.08,0.28
97,Jeff Zaun\Jeff-Zaun,us USA,DF,NY/NJ MetroStars,24,21,19,2,1584,75,0,0,0,0,20,5,0,1,0.00,0.00,0.00,0.00,0.06,1.14,0.28
98,Scott Cannon\Scott-Cannon,us USA,DF,Colorado Rapids,27,21,16,5,1582,75,0,0,0,0,30,3,0,3,0.00,0.00,0.00,0.00,0.17,1.71,0.17
99,Giovanni Savarese\Giovanni-Savarese,ve VEN,FW,NY/NJ MetroStars,24,26,15,11,1576,61,13,1,1,1,27,1,0,32,0.74,0.80,0.69,0.74,1.83,1.54,0.06
100,Eddie Pope\Eddie-Pope,us USA,DF,D.C. United,22,18,18,0,1575,88,2,1,0,0,14,2,0,4,0.11,0.17,0.11,0.17,0.23,0.80,0.11
101,Brian Bliss\Brian-Bliss,us USA,DF,Columbus Crew,30,19,19,0,1566,82,1,0,0,0,27,3,0,4,0.06,0.06,0.06,0.06,0.23,1.55,0.17
102,Ted Eck\Ted-Eck,us USA,MFFW,Dallas Burn,29,26,16,10,1564,60,2,4,0,0,34,3,0,15,0.12,0.35,0.12,0.35,0.86,1.96,0.17
103,John DeBrito\John-DeBrito,us USA,DFMF,New England Revolution,27,21,18,3,1537,73,0,3,0,0,26,4,0,7,0.00,0.18,0.00,0.18,0.41,1.52,0.23
104,Aidan Heaney\Aidan-Heaney,eng ENG,GK,New England Revolution,26,19,18,1,1534,81,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06
105,Roberto Donadoni\Roberto-Donadoni,it ITA,MF,NY/NJ MetroStars,32,17,17,0,1530,90,3,8,1,1,10,1,0,13,0.18,0.65,0.12,0.59,0.76,0.59,0.06
106,Marcelo Balboa\Marcelo-Balboa,us USA,DF,Colorado Rapids,28,18,16,2,1525,85,7,1,0,0,15,2,0,14,0.41,0.47,0.41,0.47,0.83,0.89,0.12
107,Gerell Elliott\Gerell-Elliott,us USA,MF,Dallas Burn,25,20,16,4,1523,76,5,4,0,0,15,0,0,24,0.30,0.53,0.30,0.53,1.42,0.89,0.00
108,Evans Wise\Evans-Wise,tt TRI,MFDFFW,Tampa Bay Mutiny,22,23,17,6,1512,66,0,2,0,0,53,3,0,7,0.00,0.12,0.00,0.12,0.42,3.15,0.18
109,Manny Motajo\Manny-Motajo,ng NGA,DF,LA Galaxy,25,20,16,4,1486,74,0,1,0,0,35,5,0,3,0.00,0.06,0.00,0.06,0.18,2.12,0.30
110,Roy Wegerle\Roy-Wegerle,us USA,MFFW,Colorado Rapids,31,22,16,6,1458,66,2,5,0,0,13,1,0,14,0.12,0.43,0.12,0.43,0.86,0.80,0.06
111,Oscar Draguicevich\Oscar-Draguicevich,us USA,DF,San Jose Clash,26,19,17,2,1416,75,0,0,0,0,37,5,1,0,0.00,0.00,0.00,0.00,0.00,2.35,0.38
112,Goran Hunjak\Goran-Hunjak,us USA,MF,Tampa Bay Mutiny,30,21,15,6,1412,67,2,1,0,0,40,1,0,9,0.13,0.19,0.13,0.19,0.57,2.55,0.06
113,Ian Butterworth\Ian-Butterworth,eng ENG,DF,Colorado Rapids,32,17,17,0,1379,81,0,0,0,0,18,4,0,2,0.00,0.00,0.00,0.00,0.13,1.17,0.26
114,Derek Backman\Derek-Backman,us USA,MF,Tampa Bay Mutiny,30,25,14,11,1368,55,0,0,0,0,20,2,0,1,0.00,0.00,0.00,0.00,0.07,1.32,0.13
115,Erik Imler\Erik-Imler,us USA,DFMF,D.C. United,24,19,15,4,1355,71,0,0,0,0,17,0,0,0,0.00,0.00,0.00,0.00,0.00,1.13,0.00
116,Jim St. Andre\Jim-St-Andre,us USA,GK,New England Revolution,27,15,14,1,1346,90,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07
117,Marcelo Carrera\Marcelo-Carrera,ar ARG,FW,Columbus Crew,33,30,12,18,1339,45,4,2,0,0,15,0,0,16,0.27,0.40,0.27,0.40,1.08,1.01,0.00
118,Ricardo Iribarren\Ricardo-Iribarren,ar ARG,DF,Columbus Crew,28,16,15,1,1300,81,1,2,0,0,20,5,1,3,0.07,0.21,0.07,0.21,0.21,1.38,0.42
119,Mike Burns\Mike-Burns,us USA,DF,New England Revolution,25,17,14,3,1294,76,1,1,0,0,20,4,0,5,0.07,0.14,0.07,0.14,0.35,1.39,0.28
120,Mark Watson\Mark-Watson,ca CAN,DF,Columbus Crew,25,14,14,0,1260,90,0,0,0,0,15,2,0,0,0.00,0.00,0.00,0.00,0.00,1.07,0.14
121,Mark Simpson\Mark-Simpson,us USA,GK,D.C. United,29,15,14,1,1260,84,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
122,Eddie Lewis\Eddie-Lewis,us USA,MF,San Jose Clash,21,25,13,12,1253,50,0,3,0,0,18,0,1,7,0.00,0.22,0.00,0.22,0.50,1.29,0.07
123,Todd Yeagley\Todd-Yeagley,us USA,DFMF,Columbus Crew,23,22,14,8,1251,57,1,1,0,0,20,2,1,3,0.07,0.14,0.07,0.14,0.22,1.44,0.22
124,Zak Ibsen\Zak-Ibsen,us USA,DF,Dallas Burn,23,16,14,2,1238,77,1,0,0,0,22,1,0,6,0.07,0.07,0.07,0.07,0.44,1.60,0.07
125,Joe-Max Moore\Joe-Max-Moore,us USA,FW,New England Revolution,24,14,14,0,1238,88,11,0,3,3,20,2,0,19,0.80,0.80,0.58,0.58,1.38,1.45,0.15
126,Ed Puskarich\Ed-Puskarich,us USA,DF,Dallas Burn,33,18,14,4,1238,69,0,0,0,0,12,2,0,1,0.00,0.00,0.00,0.00,0.07,0.87,0.15
127,Frank Klopas\Frank-Klopas,us USA,FW,Kansas City Wiz,29,22,16,6,1235,56,2,2,0,0,26,3,0,7,0.15,0.29,0.15,0.29,0.51,1.89,0.22
128,Brian Maisonneuve\Brian-Maisonneuve,us USA,MF,Columbus Crew,22,15,13,2,1209,81,5,2,0,0,24,1,0,12,0.37,0.52,0.37,0.52,0.89,1.79,0.07
129,Shawn Medved\Shawn-Medved,us USA,FW,D.C. United,28,27,13,14,1171,43,3,1,0,0,23,0,0,13,0.23,0.31,0.23,0.31,1.00,1.77,0.00
130,Bo Oshoniyi\Bo-Oshoniyi,us USA,GK,Columbus Crew,24,13,13,0,1170,90,0,0,0,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.23
131,Dave Salzwedel\Dave-Salzwedel,us USA,GK,San Jose Clash,27,14,12,2,1168,83,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
132,Cristian da Silva\Cristian-da-Silva,ar ARG,MFDF,NY/NJ MetroStars,24,20,12,8,1158,58,0,0,0,0,17,3,1,2,0.00,0.00,0.00,0.00,0.16,1.32,0.31
133,David Vaudreuil\David-Vaudreuil,us USA,DFMF,D.C. United,29,14,13,1,1147,82,0,1,0,0,12,0,0,3,0.00,0.08,0.00,0.08,0.24,0.94,0.00
134,A. J. Wood\A-J-Wood,us USA,FW,NY/NJ MetroStars,22,21,13,8,1136,54,5,2,0,0,17,0,0,22,0.40,0.55,0.40,0.55,1.74,1.35,0.00
135,Rob Johnson\Rob-Johnson,us USA,FW,NY/NJ MetroStars,22,18,12,6,1136,63,4,3,0,0,27,2,0,16,0.32,0.55,0.32,0.55,1.27,2.14,0.16
136,Chris Unger\Chris-Unger,us USA,DF,NY/NJ MetroStars,27,16,12,4,1029,64,1,0,0,0,7,0,0,2,0.09,0.09,0.09,0.09,0.17,0.61,0.00
137,Ted Chronopoulos\Ted-Chronopoulos,us USA,DFMF,New England Revolution,23,14,11,3,1000,71,1,0,0,0,10,1,0,4,0.09,0.09,0.09,0.09,0.36,0.90,0.09
138,Chad Ashton\Chad-Ashton,us USA,MF,Dallas Burn,28,23,10,13,974,42,1,0,0,0,11,1,0,8,0.09,0.09,0.09,0.09,0.74,1.02,0.09
139,Dominic Kinnear\Dominic-Kinnear,us USA,DF,Colorado Rapids,28,14,11,3,973,70,0,0,0,0,15,4,0,4,0.00,0.00,0.00,0.00,0.37,1.39,0.37
140,Brad Wilson\Brad-Wilson,us USA,MF,LA Galaxy,23,22,14,8,969,44,1,0,0,0,27,4,0,2,0.09,0.09,0.09,0.09,0.19,2.51,0.37
141,Brian Bates\Brian-Bates,us USA,DF,Colorado Rapids,23,19,7,12,896,47,0,0,0,0,9,2,0,3,0.00,0.00,0.00,0.00,0.30,0.90,0.20
142,Jose Vasquez\Jose-Vasquez,us USA,FWDF,LA Galaxy,26,14,11,3,876,63,2,1,0,0,34,4,0,13,0.21,0.31,0.21,0.31,1.34,3.49,0.41
143,David Kramer\David-Kramer,us USA,GK,LA Galaxy,23,15,8,7,855,57,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
144,Arash Noamouz\Arash-Noamouz,ir IRN,MF,LA Galaxy,28,12,11,1,852,71,2,1,0,0,5,0,0,4,0.21,0.32,0.21,0.32,0.42,0.53,0.00
145,Shane Battelle\Shane-Battelle,us USA,DF,Columbus Crew,24,15,10,5,841,56,0,0,0,0,14,2,0,1,0.00,0.00,0.00,0.00,0.11,1.50,0.21
146,John Kerr Jr.\John-Kerr-Jr,us USA,FWMF,Dallas Burn,30,12,10,2,840,70,3,1,0,0,8,0,0,10,0.32,0.43,0.32,0.43,1.07,0.86,0.00
