Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
51,Alexander Callens\Alexander-Callens,pe PER,DF,New York City FC,25,31,31,0,2750,89,1,0,0,0,40,6,0,3,0.03,0.03,0.03,0.03,0.10,1.31,0.20
52,Larrys Mabiala\Larrys-Mabiala,cd COD,DF,Portland Timbers,30,31,31,0,2745,89,5,1,0,0,36,5,0,11,0.16,0.20,0.16,0.20,0.36,1.18,0.16
53,Matt Besler\Matt-Besler,us USA,DF,Sporting KC,30,31,31,0,2745,89,0,2,0,0,18,2,0,0,0.00,0.07,0.00,0.07,0.00,0.59,0.07
54,Maximiliano Urruti\Maximiliano-Urruti,ar ARG,FW,FC Dallas,26,33,30,3,2737,83,8,7,0,0,31,3,0,36,0.26,0.49,0.26,0.49,1.18,1.02,0.10
55,Bastian Schweinsteiger\Bastian-Schweinsteiger,de GER,MF,Chicago Fire,33,31,30,1,2727,88,4,5,0,1,31,7,0,8,0.13,0.30,0.13,0.30,0.26,1.02,0.23
56,Zarek Valentin\Zarek-Valentin,us USA,DF,Portland Timbers,26,32,30,2,2723,85,0,0,0,0,23,4,0,0,0.00,0.00,0.00,0.00,0.00,0.76,0.13
57,Valeri Qazaishvili\Valeri-Qazaishvili,ge GEO,MF,San Jose Earthquakes,25,33,31,2,2718,82,10,4,0,0,14,0,0,38,0.33,0.46,0.33,0.46,1.26,0.46,0.00
58,Miguel Ibarra\Miguel-Ibarra,us USA,MFFW,Minnesota United,27,33,31,2,2716,82,7,7,0,0,28,4,1,20,0.23,0.46,0.23,0.46,0.66,0.93,0.17
59,Jalil Anibaba\Jalil-Anibaba,us USA,DF,New England Revolution,29,31,29,2,2706,87,0,1,0,0,30,3,0,3,0.00,0.03,0.00,0.03,0.10,1.00,0.10
60,Andrew Farrell\Andrew-Farrell,us USA,DF,New England Revolution,25,31,30,1,2702,87,2,2,0,0,12,2,0,4,0.07,0.13,0.07,0.13,0.13,0.40,0.07
61,Anton Tinnerholm\Anton-Tinnerholm,se SWE,DF,New York City FC,26,31,31,0,2698,87,4,5,0,0,33,5,0,13,0.13,0.30,0.13,0.30,0.43,1.10,0.17
62,Ola Kamara\Ola-Kamara,no NOR,FWMF,LA Galaxy,28,31,30,1,2691,87,14,2,0,0,28,2,0,30,0.47,0.54,0.47,0.54,1.00,0.94,0.07
63,Ashley Cole\Ashley-Cole,eng ENG,DF,LA Galaxy,37,31,30,1,2685,87,1,9,0,0,30,6,0,5,0.03,0.34,0.03,0.34,0.17,1.01,0.20
64,Diego Fagúndez\Diego-Fagundez,uy URU,FWMF,New England Revolution,22,33,30,3,2669,81,9,8,1,2,31,9,0,30,0.30,0.57,0.27,0.54,1.01,1.05,0.30
65,Daniel Lovitz\Daniel-Lovitz,us USA,MF,Montreal Impact,26,31,29,2,2649,86,1,3,0,0,27,3,1,2,0.03,0.14,0.03,0.14,0.07,0.92,0.14
66,Steven Beitashour\Steven-Beitashour,ir IRN,DFMF,Los Angeles FC,30,30,30,0,2645,88,2,3,0,0,23,3,0,5,0.07,0.17,0.07,0.17,0.17,0.78,0.10
67,Mauro Manotas\Mauro-Manotas,co COL,FW,Houston Dynamo,22,33,30,3,2633,80,19,0,2,2,24,1,0,40,0.65,0.65,0.58,0.58,1.37,0.82,0.03
68,Kyle Beckerman\Kyle-Beckerman,us USA,MF,Real Salt Lake,35,31,29,2,2621,85,1,0,0,0,53,8,0,5,0.03,0.03,0.03,0.03,0.17,1.82,0.27
69,Wil Trapp\Wil-Trapp,us USA,MF,Columbus Crew,25,30,29,1,2619,87,1,1,0,0,31,3,0,3,0.03,0.07,0.03,0.07,0.10,1.07,0.10
70,Zack Steffen\Zack-Steffen,us USA,GK,Columbus Crew,22,29,29,0,2610,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07
71,Tim Parker\Tim-Parker,us USA,DF,New York Red Bulls,24,29,29,0,2610,90,1,2,0,0,25,5,0,8,0.03,0.10,0.03,0.10,0.28,0.86,0.17
72,Andrew Tarbell\Andrew-Tarbell,us USA,GK,San Jose Earthquakes,24,29,29,0,2610,90,0,0,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.03,0.03
73,Alexander Ring\Alexander-Ring,fi FIN,MF,New York City FC,26,30,29,1,2608,87,2,0,0,0,65,10,0,8,0.07,0.07,0.07,0.07,0.28,2.24,0.35
74,Diego Rossi\Diego-Rossi,it ITAuy URU,FW,Los Angeles FC,19,32,30,2,2608,82,12,6,0,0,33,0,0,39,0.41,0.62,0.41,0.62,1.35,1.14,0.00
75,Jonathan Osorio\Jonathan-Osorio,ca CAN,MF,Toronto FC,25,30,30,0,2604,87,10,6,0,0,21,6,0,21,0.35,0.55,0.35,0.55,0.73,0.73,0.21
76,Johan Kappelhof\Johan-Kappelhof,nl NED,DF,Chicago Fire,27,29,29,0,2603,90,0,2,0,0,40,9,1,2,0.00,0.07,0.00,0.07,0.07,1.38,0.35
77,Albert Rusnák\Albert-Rusnak,sk SVK,MF,Real Salt Lake,23,31,29,2,2594,84,10,5,3,4,20,0,0,29,0.35,0.52,0.24,0.42,1.01,0.69,0.00
78,Luís Caicedo\Luis-Caicedo,co COL,MF,New England Revolution,21,30,29,1,2590,86,1,3,0,0,68,11,0,9,0.03,0.14,0.03,0.14,0.31,2.36,0.38
79,Jørgen Skjelvik\Jorgen-Skjelvik,no NOR,DFMF,LA Galaxy,26,32,29,3,2585,81,0,1,0,0,47,6,0,1,0.00,0.03,0.00,0.03,0.03,1.64,0.21
80,Chad Marshall\Chad-Marshall,us USA,DF,Seattle Sounders FC,33,30,30,0,2583,86,4,1,0,0,14,0,1,6,0.14,0.17,0.14,0.17,0.21,0.49,0.03
81,Sean Davis\Sean-Davis,us USA,MF,New York Red Bulls,24,32,30,2,2579,81,0,4,0,0,28,1,0,3,0.00,0.14,0.00,0.14,0.10,0.98,0.03
82,Reto Ziegler\Reto-Ziegler,ch SUI,MFDF,FC Dallas,32,29,29,0,2569,89,4,0,2,3,23,2,2,7,0.14,0.14,0.07,0.07,0.25,0.81,0.14
83,Teal Bunbury\Teal-Bunbury,us USA,FW,New England Revolution,27,32,30,2,2568,80,11,2,1,2,41,5,0,33,0.39,0.46,0.35,0.42,1.16,1.44,0.18
84,Sebastián Blanco\Sebastian-Blanco,ar ARG,FWMF,Portland Timbers,29,31,29,2,2566,83,10,8,0,0,30,9,0,31,0.35,0.63,0.35,0.63,1.09,1.05,0.32
85,Milton Valenzuela\Milton-Valenzuela,ar ARG,DF,Columbus Crew,19,30,29,1,2557,85,1,3,0,0,29,6,0,5,0.04,0.14,0.04,0.14,0.18,1.02,0.21
86,Rasmus Schüller\Rasmus-Schuller,fi FIN,MF,Minnesota United,26,31,29,2,2547,82,1,3,0,0,66,5,0,7,0.04,0.14,0.04,0.14,0.25,2.33,0.18
87,Bradley Wright-Phillips\Bradley-Wright-Phillips,eng ENG,FW,New York Red Bulls,32,32,28,4,2538,79,20,7,0,0,34,7,0,37,0.71,0.96,0.71,0.96,1.31,1.21,0.25
88,Michael Barrios\Michael-Barrios,co COL,FWMF,FC Dallas,26,34,29,5,2537,75,6,5,0,0,33,3,0,28,0.21,0.39,0.21,0.39,0.99,1.17,0.11
89,Haris Medunjanin\Haris-Medunjanin,ba BIH,MF,Philadelphia Union,32,30,29,1,2529,84,2,4,0,0,18,5,0,9,0.07,0.21,0.07,0.21,0.32,0.64,0.18
90,Joseph Mora\Joseph-Mora,cr CRC,,D.C. United,25,30,28,2,2522,84,0,1,0,0,19,3,1,0,0.00,0.04,0.00,0.04,0.00,0.68,0.14
91,Sacha Kljestan\Sacha-Kljestan,us USA,MF,Orlando City,32,30,29,1,2522,84,6,5,2,3,22,4,0,17,0.21,0.39,0.14,0.32,0.61,0.79,0.14
92,Carlos Gruezo\Carlos-Gruezo,ec ECU,MF,FC Dallas,22,31,28,3,2509,81,2,1,0,0,48,8,0,6,0.07,0.11,0.07,0.11,0.22,1.72,0.29
93,Magnus Eriksson\Magnus-Eriksson,se SWE,FW,San Jose Earthquakes,27,32,29,3,2495,78,6,3,3,3,36,2,0,21,0.22,0.32,0.11,0.22,0.76,1.30,0.07
94,Danny Hoesen\Danny-Hoesen,nl NED,FW,San Jose Earthquakes,27,34,29,5,2489,73,12,3,0,0,26,1,0,33,0.43,0.54,0.43,0.54,1.19,0.94,0.04
95,Tomás Martínez\Tomas-Martinez,ar ARG,MF,Houston Dynamo,22,32,31,1,2455,77,5,7,0,0,24,5,1,19,0.18,0.44,0.18,0.44,0.70,0.88,0.22
96,Kim Kee-hee\Kim-Kee-hee,kr KOR,DFMF,Seattle Sounders FC,28,29,28,1,2444,84,0,0,0,0,26,4,0,1,0.00,0.00,0.00,0.00,0.04,0.96,0.15
97,Nemanja Nikolić\Nemanja-Nikolic,hu HUN,FW,Chicago Fire,30,31,29,2,2443,79,15,1,3,3,9,2,0,29,0.55,0.59,0.44,0.48,1.07,0.33,0.07
98,Edgar Castillo\Edgar-Castillo,us USA,DF,Colorado Rapids,31,28,28,0,2440,87,3,5,0,0,26,7,0,7,0.11,0.30,0.11,0.30,0.26,0.96,0.26
99,Kemar Lawrence\Kemar-Lawrence,jm JAM,DF,New York Red Bulls,25,28,27,1,2439,87,2,1,0,0,17,1,0,6,0.07,0.11,0.07,0.11,0.22,0.63,0.04
100,Matt Turner\Matt-Turner,us USA,GK,New England Revolution,23,27,27,0,2430,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04
101,Alex Bono\Alex-Bono,us USA,GK,Toronto FC,23,27,27,0,2430,90,0,0,0,0,1,2,0,0,0.00,0.00,0.00,0.00,0.00,0.04,0.07
102,Nicolás Lodeiro\Nicolas-Lodeiro,uy URU,MF,Seattle Sounders FC,28,27,27,0,2430,90,8,12,5,5,37,3,0,18,0.30,0.74,0.11,0.56,0.67,1.37,0.11
103,Aleksandar Katai\Aleksandar-Katai,rs SRB,MF,Chicago Fire,26,33,27,6,2428,74,12,3,0,0,41,6,0,41,0.44,0.56,0.44,0.56,1.52,1.52,0.22
104,Kaku\Kaku,py PAR,MF,New York Red Bulls,23,30,29,1,2427,81,6,10,2,3,19,5,0,23,0.22,0.59,0.15,0.52,0.85,0.70,0.19
105,Alberth Elis\Alberth-Elis,hn HON,FW,Houston Dynamo,21,30,27,3,2423,81,11,9,2,2,33,6,1,46,0.41,0.74,0.33,0.67,1.71,1.23,0.26
106,Alphonso Davies\Alphonso-Davies,ca CANlr LBR,FW,Vancouver Whitecaps FC,17,31,27,4,2420,78,8,9,0,0,32,2,0,16,0.30,0.63,0.30,0.63,0.60,1.19,0.07
107,Florian Jungwirth\Florian-Jungwirth,de GER,MFDF,San Jose Earthquakes,29,31,27,4,2400,77,3,4,0,0,28,4,0,6,0.11,0.26,0.11,0.26,0.23,1.05,0.15
108,Darwin Quintero\Darwin-Quintero,co COL,MFFW,Minnesota United,30,27,27,0,2398,89,11,12,1,1,25,3,0,33,0.41,0.86,0.38,0.83,1.24,0.94,0.11
109,Bořek Dočkal\Borek-Dockal,cz CZE,MF,Philadelphia Union,29,31,30,1,2398,77,5,11,1,1,22,1,0,19,0.19,0.60,0.15,0.56,0.71,0.83,0.04
110,Diego Chará\Diego-Chara,co COL,MF,Portland Timbers,31,27,26,1,2385,88,2,0,0,0,67,11,0,4,0.08,0.08,0.08,0.08,0.15,2.53,0.42
111,Sebastian Giovinco\Sebastian-Giovinco,it ITA,FWMF,Toronto FC,31,28,26,2,2384,85,13,7,1,4,34,5,1,52,0.49,0.76,0.45,0.72,1.96,1.28,0.23
112,Federico Higuaín\Federico-Higuain,ar ARG,MFFW,Columbus Crew,33,30,27,3,2380,79,6,6,3,3,25,5,1,19,0.23,0.45,0.11,0.34,0.72,0.95,0.23
113,Carlos Vela\Carlos-Vela,mx MEX,FW,Los Angeles FC,28,28,26,2,2378,85,14,9,4,4,17,1,0,44,0.53,0.87,0.38,0.72,1.67,0.64,0.04
114,Alejandro Silva González\Alejandro-Silva-Gonzalez,uy URU,DFMF,Montreal Impact,28,31,27,4,2369,76,5,8,1,1,29,4,0,20,0.19,0.49,0.15,0.46,0.76,1.10,0.15
115,Yamil Asad\Yamil-Asad,ar ARG,MF,D.C. United,23,30,27,3,2365,79,9,5,1,1,28,1,0,19,0.34,0.53,0.30,0.49,0.72,1.07,0.04
116,David Romney\David-Romney,us USA,DF,LA Galaxy,24,28,26,2,2354,84,1,2,0,0,13,3,0,3,0.04,0.11,0.04,0.11,0.11,0.50,0.11
117,Aníbal Godoy\Anibal-Godoy,pa PAN,MF,San Jose Earthquakes,27,27,27,0,2348,87,0,1,0,0,60,8,0,4,0.00,0.04,0.00,0.04,0.15,2.30,0.31
118,Jonathan Mensah\Jonathan-Mensah,gh GHA,DF,Columbus Crew,27,27,26,1,2347,87,1,0,0,0,21,7,0,6,0.04,0.04,0.04,0.04,0.23,0.81,0.27
119,Joe Willis\Joe-Willis,us USA,GK,Houston Dynamo,29,26,26,0,2340,90,0,0,0,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.12
120,Perry Kitchen\Perry-Kitchen,us USA,MFDF,LA Galaxy,25,31,27,4,2338,75,0,0,0,0,49,7,0,2,0.00,0.00,0.00,0.00,0.08,1.89,0.27
121,Francisco Calvo\Francisco-Calvo,cr CRC,DF,Minnesota United,25,26,26,0,2338,90,2,2,0,0,39,9,0,4,0.08,0.15,0.08,0.15,0.15,1.50,0.35
122,Tyler Adams\Tyler-Adams,us USA,MF,New York Red Bulls,18,27,26,1,2329,86,0,3,0,0,44,3,0,1,0.00,0.12,0.00,0.12,0.04,1.70,0.12
123,Walker Zimmerman\Walker-Zimmerman,us USA,DF,Los Angeles FC,24,26,26,0,2321,89,4,1,0,0,23,4,0,8,0.16,0.19,0.16,0.19,0.31,0.89,0.16
124,C. J. Sapong\C-J-Sapong,us USA,FW,Philadelphia Union,29,32,29,3,2321,73,4,3,0,1,51,3,0,21,0.16,0.27,0.16,0.27,0.81,1.98,0.12
125,Ray Gaddis\Ray-Gaddis,us USA,DF,Philadelphia Union,28,28,25,3,2298,82,0,1,0,0,14,1,0,5,0.00,0.04,0.00,0.04,0.20,0.55,0.04
126,Gregory van der Wiel\Gregory-van-der-Wiel,nl NED,DF,Toronto FC,29,27,25,2,2294,85,0,4,0,0,12,1,0,1,0.00,0.16,0.00,0.16,0.04,0.47,0.04
127,Rod Fanni\Rod-Fanni,fr FRA,DF,Montreal Impact,36,26,26,0,2290,88,1,0,0,0,16,0,0,3,0.04,0.04,0.04,0.04,0.12,0.63,0.00
128,Chris Wondolowski\Chris-Wondolowski,us USA,FW,San Jose Earthquakes,35,34,23,11,2290,67,10,5,3,4,29,3,0,23,0.39,0.59,0.28,0.47,0.90,1.14,0.12
129,Jukka Raitala\Jukka-Raitala,fi FIN,DF,Montreal Impact,29,28,25,3,2290,82,1,2,0,0,32,2,0,2,0.04,0.12,0.04,0.12,0.08,1.26,0.08
130,Dániel Sallói\Daniel-Salloi,hu HUN,FW,Sporting KC,21,29,26,3,2290,79,11,7,0,0,13,3,1,31,0.43,0.71,0.43,0.71,1.22,0.51,0.16
131,Dax McCarty\Dax-McCarty,us USA,MF,Chicago Fire,30,26,26,0,2259,87,0,2,0,0,33,5,0,2,0.00,0.08,0.00,0.08,0.08,1.31,0.20
132,Romell Quioto\Romell-Quioto,hn HON,MFFW,Houston Dynamo,26,32,25,7,2254,70,6,9,0,0,29,3,0,28,0.24,0.60,0.24,0.60,1.12,1.16,0.12
133,Bobby Shuttleworth\Bobby-Shuttleworth,us USA,GK,Minnesota United,30,25,25,0,2250,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08
134,Dom Dwyer\Dom-Dwyer,us USA,FW,Orlando City,27,26,25,1,2244,86,13,0,0,0,43,9,0,35,0.52,0.52,0.52,0.52,1.40,1.72,0.36
135,Pedro Santos\Pedro-Santos,pt POR,MF,Columbus Crew,29,30,29,1,2222,74,1,4,0,0,35,4,1,19,0.04,0.20,0.04,0.20,0.77,1.42,0.20
136,Joe Bendik\Joe-Bendik,us USA,GK,Orlando City,28,25,24,1,2218,89,0,0,0,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.12
137,Kendall Waston\Kendall-Waston,cr CRC,DF,Vancouver Whitecaps FC,30,26,26,0,2217,85,3,2,0,0,26,6,1,9,0.12,0.20,0.12,0.20,0.37,1.06,0.28
138,Jake Nerwinski\Jake-Nerwinski,us USA,DF,Vancouver Whitecaps FC,23,26,24,2,2212,85,0,1,0,0,26,2,0,1,0.00,0.04,0.00,0.04,0.04,1.06,0.08
139,DaMarcus Beasley\DaMarcus-Beasley,us USA,FWMFDF,Houston Dynamo,35,26,26,0,2207,85,1,2,0,0,14,0,1,7,0.04,0.12,0.04,0.12,0.29,0.57,0.04
140,Richard Sánchez\Richard-Sanchez,mx MEX,GK,Chicago Fire,23,25,24,1,2206,88,0,0,0,0,2,3,0,0,0.00,0.00,0.00,0.00,0.00,0.08,0.12
141,Felipe\Felipe,br BRA,MF,Vancouver Whitecaps FC,27,29,24,5,2202,76,1,2,0,0,32,4,0,8,0.04,0.12,0.04,0.12,0.33,1.31,0.16
142,Ben Sweat\Ben-Sweat,us USA,DF,New York City FC,26,28,24,4,2197,79,0,1,0,0,18,3,0,4,0.00,0.04,0.00,0.04,0.16,0.74,0.12
143,Will Johnson\Will-Johnson,ca CAN,MFFW,Orlando City,31,28,26,2,2196,78,1,1,0,0,28,7,0,14,0.04,0.08,0.04,0.08,0.57,1.15,0.29
144,Fafà Picault\Fafa-Picault,us USA,FWMF,Philadelphia Union,26,29,24,5,2191,76,10,4,3,4,27,7,0,32,0.41,0.58,0.29,0.45,1.31,1.11,0.29
145,Johnny Russell\Johnny-Russell,sco SCO,FWMF,Sporting KC,27,30,24,6,2185,73,10,7,1,1,15,3,0,31,0.41,0.70,0.37,0.66,1.28,0.62,0.12
146,Paul Arriola\Paul-Arriola,us USA,MFFW,D.C. United,22,28,25,3,2183,78,7,6,0,0,40,7,1,19,0.29,0.54,0.29,0.54,0.78,1.65,0.33
