Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
27,Mike Clark\Mike-Clark,us USA,DF,Columbus Crew,26,30,30,0,2558,85,0,0,0,0,53,3,0,3,0.00,0.00,0.00,0.00,0.11,1.86,0.11
28,Eddie Lewis\Eddie-Lewis,us USA,MF,San Jose Clash,24,29,29,0,2546,88,4,9,0,0,35,4,0,25,0.14,0.46,0.14,0.46,0.88,1.24,0.14
29,Jorge Rodríguez\Jorge-Rodriguez,sv SLV,DF,Dallas Burn,27,30,28,2,2538,85,3,1,0,0,33,3,0,10,0.11,0.14,0.11,0.14,0.35,1.17,0.11
30,Mo Johnston\Mo-Johnston,sco SCO,FW,Kansas City Wizards,35,29,29,0,2537,88,3,1,0,0,49,8,0,18,0.11,0.14,0.11,0.14,0.64,1.74,0.28
31,Jay Heaps\Jay-Heaps,us USA,MFDF,Miami Fusion,22,29,28,1,2511,87,3,1,0,0,54,7,1,18,0.11,0.14,0.11,0.14,0.65,1.94,0.29
32,Mike Burns\Mike-Burns,us USA,DF,New England Revolution,28,28,28,0,2505,90,1,3,0,0,32,4,0,13,0.04,0.14,0.04,0.14,0.47,1.15,0.14
33,Brian Maisonneuve\Brian-Maisonneuve,us USA,MF,Columbus Crew,25,29,28,1,2495,86,2,5,0,0,40,2,0,15,0.07,0.25,0.07,0.25,0.54,1.44,0.07
34,Cobi Jones\Cobi-Jones,us USA,MFFW,LA Galaxy,28,28,28,0,2488,89,8,6,0,1,34,4,0,32,0.29,0.51,0.29,0.51,1.16,1.23,0.14
35,Piotr Nowak\Piotr-Nowak,pl POL,FWMF,Chicago Fire,34,28,28,0,2480,89,6,6,0,0,50,4,0,15,0.22,0.44,0.22,0.44,0.54,1.81,0.15
36,Scott Garlick\Scott-Garlick,us USA,GK,Tampa Bay Mutiny,26,28,28,0,2471,88,0,0,0,0,0,2,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.15
37,Marcelo Balboa\Marcelo-Balboa,us USA,DF,Colorado Rapids,31,27,27,0,2430,90,1,1,0,0,26,1,0,6,0.04,0.07,0.04,0.07,0.22,0.96,0.04
38,Ivan McKinley\Ivan-McKinley,za RSA,DF,New England Revolution,29,29,29,0,2430,84,4,3,0,0,41,8,1,18,0.15,0.26,0.15,0.26,0.67,1.52,0.33
39,Mauricio Wright\Mauricio-Wright,cr CRC,DF,San Jose Clash,28,27,27,0,2430,90,3,1,0,0,50,8,0,9,0.11,0.15,0.11,0.15,0.33,1.85,0.30
40,Henry Gutierrez\Henry-Gutierrez,us USA,MFFW,Miami Fusion,30,30,28,2,2415,81,6,8,2,2,38,7,1,26,0.22,0.52,0.15,0.45,0.97,1.42,0.30
41,Matt McKeon\Matt-McKeon,us USA,MF,Colorado Rapids,24,28,27,1,2415,86,0,0,0,0,80,9,0,10,0.00,0.00,0.00,0.00,0.37,2.98,0.34
42,Jorge Dely Valdés\Jorge-Dely-Valdes,pa PAN,FW,Colorado Rapids,31,32,27,5,2415,76,10,6,0,0,32,2,0,28,0.37,0.60,0.37,0.60,1.04,1.19,0.07
43,Carlos Valderrama\Carlos-Valderrama,co COL,MF,Tampa Bay Mutiny,37,27,27,0,2402,89,3,13,0,,23,3,1,10,0.11,0.60,0.11,0.60,0.37,0.86,0.15
44,Luboš Kubík\Lubos-Kubik,cs TCHcz CZE,DFMF,Chicago Fire,35,27,27,0,2387,88,5,7,1,3,36,6,2,12,0.19,0.45,0.15,0.41,0.45,1.36,0.30
45,Eduardo Hurtado\Eduardo-Hurtado,ec ECU,FW,MetroStars,29,28,26,2,2377,85,7,0,1,2,42,3,0,30,0.27,0.27,0.23,0.23,1.14,1.59,0.11
46,Brian Dunseth\Brian-Dunseth,us USA,DF,New England Revolution,21,29,25,4,2370,82,0,1,0,0,32,5,0,3,0.00,0.04,0.00,0.04,0.11,1.22,0.19
47,Jesse Marsch\Jesse-Marsch,us USA,MF,Chicago Fire,25,29,27,2,2364,82,1,1,0,0,37,4,1,7,0.04,0.08,0.04,0.08,0.27,1.41,0.19
48,Jerzy Podbrożny\Jerzy-Podbrozny,pl POL,FWMF,Chicago Fire,32,29,28,1,2357,81,4,3,0,0,26,1,1,23,0.15,0.27,0.15,0.27,0.88,0.99,0.08
49,Todd Yeagley\Todd-Yeagley,us USA,DFMF,Columbus Crew,26,29,27,2,2356,81,1,1,0,0,41,1,0,2,0.04,0.08,0.04,0.08,0.08,1.57,0.04
50,Richard Mulrooney\Richard-Mulrooney,us USA,DFMF,San Jose Clash,22,32,25,7,2338,73,1,2,0,0,27,5,0,5,0.04,0.12,0.04,0.12,0.19,1.04,0.19
51,Stern John\Stern-John,tt TRI,FW,Columbus Crew,22,28,26,2,2293,82,18,2,0,1,44,0,0,45,0.71,0.78,0.71,0.78,1.77,1.73,0.00
52,Ben Olsen\Ben-Olsen,us USA,MF,D.C. United,21,28,26,2,2292,82,5,11,0,0,65,3,0,26,0.20,0.63,0.20,0.63,1.02,2.55,0.12
53,Ted Eck\Ted-Eck,us USA,FWMF,Dallas Burn,32,31,25,6,2290,74,4,2,0,0,35,4,0,13,0.16,0.24,0.16,0.24,0.51,1.38,0.16
54,Danny Pena\Danny-Pena,us USA,MF,LA Galaxy,30,27,27,0,2276,84,2,4,0,0,55,10,0,10,0.08,0.24,0.08,0.24,0.40,2.17,0.40
55,Paul Caligiuri\Paul-Caligiuri,us USA,MFDF,LA Galaxy,34,27,27,0,2275,84,1,1,0,0,39,5,1,2,0.04,0.08,0.04,0.08,0.08,1.54,0.24
56,Francis Okaroh\Francis-Okaroh,ng NGA,DF,Chicago Fire,35,26,26,0,2269,87,0,0,0,0,41,6,0,0,0.00,0.00,0.00,0.00,0.00,1.63,0.24
57,Uche Okafor\Uche-Okafor,ng NGA,DF,Kansas City Wizards,31,26,26,0,2269,87,0,0,0,0,27,5,2,0,0.00,0.00,0.00,0.00,0.00,1.07,0.28
58,Mauricio Ramos\Mauricio-Ramos,bo BOL,MF,Tampa Bay Mutiny,29,30,28,2,2254,75,3,5,0,0,19,3,0,29,0.12,0.32,0.12,0.32,1.16,0.76,0.12
59,C. J. Brown\C-J-Brown,us USA,DF,Chicago Fire,23,26,26,0,2238,86,0,2,0,0,45,3,0,2,0.00,0.08,0.00,0.08,0.08,1.81,0.12
60,Ross Paule\Ross-Paule,us USA,MF,Colorado Rapids,22,26,26,0,2231,86,3,5,0,0,38,1,0,9,0.12,0.32,0.12,0.32,0.36,1.53,0.04
61,Tom Presthus\Tom-Presthus,us USA,GK,D.C. United,23,26,26,0,2227,86,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,Tyrone Marshall\Tyrone-Marshall,jm JAM,DF,Miami Fusion,24,28,25,3,2223,79,4,4,0,0,41,3,0,17,0.16,0.32,0.16,0.32,0.69,1.66,0.12
63,Brian McBride\Brian-McBride,us USA,FW,Columbus Crew,26,25,25,0,2209,88,5,8,0,0,19,1,0,31,0.20,0.53,0.20,0.53,1.26,0.77,0.04
64,Diego Soñora\Diego-Sonora,ar ARG,MFDF,D.C. United,29,27,27,0,2201,82,1,2,0,0,11,2,0,5,0.04,0.12,0.04,0.12,0.20,0.45,0.08
65,Chris Klein\Chris-Klein,us USA,DFMF,Kansas City Wizards,23,30,24,6,2198,73,6,3,0,0,13,0,0,16,0.25,0.37,0.25,0.37,0.66,0.53,0.00
66,Diego Gutiérrez\Diego-Gutierrez,us USA,MFDF,Chicago Fire,26,28,25,3,2164,77,3,1,0,0,47,5,0,9,0.12,0.17,0.12,0.17,0.37,1.95,0.21
67,Joe Cannon\Joe-Cannon,us USA,GK,San Jose Clash,24,24,24,0,2160,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,Dominic Kinnear\Dominic-Kinnear,us USA,DF,Tampa Bay Mutiny,31,28,27,1,2151,77,0,3,0,0,36,4,1,5,0.00,0.13,0.00,0.13,0.21,1.51,0.21
69,John Doyle\John-Doyle,us USA,DF,San Jose Clash,32,27,25,2,2150,80,1,2,0,0,47,1,1,8,0.04,0.13,0.04,0.13,0.33,1.97,0.08
70,Mike Ammann\Mike-Ammann,us USA,GK,MetroStars,27,24,24,0,2138,89,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08
71,Geoff Aunger\Geoff-Aunger,ca CAN,DFFWMF,D.C. United,30,26,24,2,2132,82,3,4,0,0,75,7,1,8,0.13,0.30,0.13,0.30,0.34,3.17,0.34
72,Walter Zenga\Walter-Zenga,it ITA,GK,New England Revolution,38,25,25,0,2125,85,0,0,0,0,0,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.21
73,Jaime Moreno\Jaime-Moreno,bo BOL,FW,D.C. United,25,25,25,0,2114,85,10,6,2,2,55,5,0,34,0.43,0.68,0.34,0.60,1.45,2.34,0.21
74,Mark Semioli\Mark-Semioli,us USA,DF,MetroStars,30,24,24,0,2106,88,2,0,0,0,36,7,1,3,0.09,0.09,0.09,0.09,0.13,1.54,0.34
75,Wolde Harris\Wolde-Harris,jm JAM,FW,Colorado Rapids,25,29,24,5,2096,72,8,5,3,5,53,1,0,36,0.34,0.56,0.21,0.43,1.55,2.28,0.04
76,Robin Fraser\Robin-Fraser,us USA,DF,LA Galaxy,32,24,23,1,2096,87,0,0,0,0,23,1,0,1,0.00,0.00,0.00,0.00,0.04,0.99,0.04
77,Robert Warzycha\Robert-Warzycha,pl POL,MF,Columbus Crew,35,28,23,5,2077,74,3,8,0,0,29,6,0,16,0.13,0.48,0.13,0.48,0.69,1.26,0.26
78,Ante Razov\Ante-Razov,us USA,FW,Chicago Fire,24,30,24,6,2068,69,14,6,2,2,36,4,0,49,0.61,0.87,0.52,0.78,2.13,1.57,0.17
79,Giovanni Savarese\Giovanni-Savarese,ve VEN,FW,New England Revolution,27,27,25,2,2062,76,10,0,0,0,35,2,0,30,0.44,0.44,0.44,0.44,1.31,1.53,0.09
80,Pablo Mastroeni\Pablo-Mastroeni,us USA,MF,Miami Fusion,22,23,23,0,2025,88,0,2,0,0,31,8,0,0,0.00,0.09,0.00,0.09,0.00,1.38,0.36
81,Mike Petke\Mike-Petke,us USA,DF,MetroStars,23,25,23,2,2022,81,1,0,0,0,24,5,1,8,0.04,0.04,0.04,0.04,0.36,1.07,0.27
82,Dan Calichman\Dan-Calichman,us USA,DFMF,New England Revolution,30,25,25,0,2009,80,0,0,0,0,44,3,0,2,0.00,0.00,0.00,0.00,0.09,1.97,0.13
83,Richie Williams\Richie-Williams,us USA,MF,D.C. United,28,23,23,0,1996,87,2,3,0,0,56,4,1,6,0.09,0.23,0.09,0.23,0.27,2.53,0.23
84,Mark Chung\Mark-Chung,us USA,MF,MetroStars,28,26,22,4,1995,77,3,6,1,1,20,1,0,22,0.14,0.41,0.09,0.36,0.99,0.90,0.05
85,Mike Sorber\Mike-Sorber,us USA,MF,MetroStars,27,24,24,0,1976,82,0,1,0,0,33,5,0,7,0.00,0.05,0.00,0.05,0.32,1.50,0.23
86,Paul Bravo\Paul-Bravo,us USA,FWMF,Colorado Rapids,30,25,23,2,1966,79,7,3,0,0,26,1,0,21,0.32,0.46,0.32,0.46,0.96,1.19,0.05
87,Óscar Pareja\Oscar-Pareja,co COL,MF,Dallas Burn,30,27,25,2,1954,72,4,6,1,1,37,3,0,17,0.18,0.46,0.14,0.41,0.78,1.70,0.14
88,Steve Jolley\Steve-Jolley,us USA,DF,LA Galaxy,23,25,21,4,1940,78,2,1,0,0,27,2,0,5,0.09,0.14,0.09,0.14,0.23,1.25,0.09
89,Chad Deering\Chad-Deering,us USA,MF,Dallas Burn,28,25,22,3,1936,77,4,4,0,0,39,2,0,22,0.19,0.37,0.19,0.37,1.02,1.81,0.09
90,Chris Armas\Chris-Armas,pr PURus USA,MF,Chicago Fire,26,22,22,0,1935,88,1,1,0,0,40,4,0,7,0.05,0.09,0.05,0.09,0.33,1.86,0.19
91,Joey DiGiamarino\Joey-DiGiamarino,us USA,DF,Colorado Rapids,21,26,21,5,1913,74,3,1,0,0,35,3,0,11,0.14,0.19,0.14,0.19,0.52,1.65,0.14
92,Ancil Elcock\Ancil-Elcock,tt TRI,DF,Columbus Crew,29,28,20,8,1908,68,3,1,0,0,40,5,0,9,0.14,0.19,0.14,0.19,0.42,1.89,0.24
93,Jamie Clark\Jamie-Clark,sco SCO,DF,San Jose Clash,22,26,22,4,1894,73,2,0,0,0,36,7,0,3,0.10,0.10,0.10,0.10,0.14,1.71,0.33
94,Clint Mathis\Clint-Mathis,us USA,MFFW,LA Galaxy,22,27,20,7,1890,70,7,2,0,0,22,1,1,19,0.33,0.43,0.33,0.43,0.90,1.05,0.10
95,Marco Etcheverry\Marco-Etcheverry,bo BOL,MF,D.C. United,28,22,22,0,1890,86,4,13,0,0,22,8,1,18,0.19,0.81,0.19,0.81,0.86,1.05,0.43
96,John Harkes\John-Harkes,us USA,MF,New England Revolution,31,22,21,1,1880,86,0,5,0,0,31,1,0,5,0.00,0.24,0.00,0.24,0.24,1.48,0.05
97,Diego Serna\Diego-Serna,co COL,FW,Miami Fusion,25,21,20,1,1862,89,10,0,0,0,52,6,0,26,0.48,0.48,0.48,0.48,1.26,2.51,0.29
98,Brian Kelly\Brian-Kelly,us USA,MF,MetroStars,24,28,21,7,1843,66,2,2,0,0,20,1,0,18,0.10,0.20,0.10,0.20,0.88,0.98,0.05
99,Musa Shannon\Musa-Shannon,lr LBR,FW,Tampa Bay Mutiny,23,27,21,6,1829,68,12,2,0,0,42,3,0,33,0.59,0.69,0.59,0.69,1.62,2.07,0.15
100,Sean Bowers\Sean-Bowers,us USA,DF,Kansas City Wizards,30,25,20,5,1827,73,0,0,0,0,31,5,0,4,0.00,0.00,0.00,0.00,0.20,1.53,0.25
101,Roman Kosecki\Roman-Kosecki,pl POL,DFFW,Chicago Fire,32,25,23,2,1825,73,3,9,0,0,44,5,0,22,0.15,0.59,0.15,0.59,1.08,2.17,0.25
102,Leonel Álvarez\Leonel-Alvarez,co COL,MF,Dallas Burn,33,21,20,1,1794,85,0,6,0,0,36,3,1,6,0.00,0.30,0.00,0.30,0.30,1.81,0.20
103,Josh Keller\Josh-Keller,us USA,MF,Tampa Bay Mutiny,23,21,19,2,1787,85,0,0,0,0,26,1,0,3,0.00,0.00,0.00,0.00,0.15,1.31,0.05
104,Mark Santel\Mark-Santel,us USA,MF,Dallas Burn,30,26,22,4,1779,68,1,3,0,0,19,1,0,9,0.05,0.20,0.05,0.20,0.46,0.96,0.05
105,Josh Wolff\Josh-Wolff,us USA,FW,Chicago Fire,21,28,17,11,1775,63,10,2,0,0,18,2,0,34,0.51,0.61,0.51,0.61,1.72,0.91,0.10
106,Wélton\Welton,br BRA,MFFW,Miami Fusion,23,20,20,0,1736,87,8,6,0,0,29,1,0,21,0.41,0.73,0.41,0.73,1.09,1.50,0.05
107,Jason Farrell\Jason-Farrell,us USA,MF,Columbus Crew,28,28,20,8,1725,62,1,2,0,0,22,4,0,16,0.05,0.16,0.05,0.16,0.83,1.15,0.21
108,Ezra Hendrickson\Ezra-Hendrickson,vc VIN,DF,LA Galaxy,27,26,19,7,1708,66,4,3,0,0,36,3,0,9,0.21,0.37,0.21,0.37,0.47,1.90,0.16
109,Thomas Dooley\Thomas-Dooley,us USA,MFDF,Columbus Crew,37,25,19,6,1697,68,0,1,0,0,13,1,0,5,0.00,0.05,0.00,0.05,0.27,0.69,0.05
110,Ian Feuer\Ian-Feuer,us USA,GK,Colorado Rapids,27,19,19,0,1696,89,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05
111,Simon Elliott\Simon-Elliott,nz NZL,MF,LA Galaxy,24,23,18,5,1691,74,2,4,0,0,17,2,0,8,0.11,0.32,0.11,0.32,0.43,0.90,0.11
112,Chris Brown\Chris-Brown,us USA,FWMF,Kansas City Wizards,21,28,19,9,1679,60,4,2,0,0,14,0,0,19,0.21,0.32,0.21,0.32,1.02,0.75,0.00
113,Brian Johnson\Brian-Johnson,us USA,MF,Kansas City Wizards,24,26,19,7,1674,64,0,2,0,0,41,1,0,2,0.00,0.11,0.00,0.11,0.11,2.20,0.05
114,Eddie Pope\Eddie-Pope,us USA,DF,D.C. United,25,19,18,1,1647,87,1,0,0,0,26,0,0,2,0.05,0.05,0.05,0.05,0.11,1.42,0.00
115,Scott Vermillion\Scott-Vermillion,us USA,DF,Kansas City Wizards,22,24,22,2,1630,68,0,2,0,0,35,1,1,1,0.00,0.11,0.00,0.11,0.06,1.93,0.11
116,Eric Dade\Eric-Dade,us USA,DF,Dallas Burn,29,24,19,5,1630,68,0,0,0,0,26,5,1,0,0.00,0.00,0.00,0.00,0.00,1.44,0.33
117,Carey Talley\Carey-Talley,us USA,DF,D.C. United,22,29,16,13,1603,55,4,1,0,0,40,6,1,5,0.22,0.28,0.22,0.28,0.28,2.25,0.39
118,Jeff Baicher\Jeff-Baicher,us USA,FW,San Jose Clash,30,20,20,0,1602,80,3,9,0,0,42,5,0,15,0.17,0.67,0.17,0.67,0.84,2.36,0.28
119,Alex Bunbury\Alex-Bunbury,ca CAN,FW,Kansas City Wizards,31,19,17,2,1579,83,4,3,0,0,22,0,0,19,0.23,0.40,0.23,0.40,1.08,1.25,0.00
120,Braeden Cloutier\Braeden-Cloutier,us USA,MFFW,San Jose Clash,24,26,18,8,1576,61,1,2,0,0,41,6,1,6,0.06,0.17,0.06,0.17,0.34,2.34,0.40
121,Jeff Cunningham\Jeff-Cunningham,us USA,FW,Columbus Crew,22,28,15,13,1556,56,12,2,1,1,19,2,0,32,0.69,0.81,0.64,0.75,1.85,1.10,0.12
122,Jason Bent\Jason-Bent,ca CAN,MF,Colorado Rapids,21,18,16,2,1497,83,0,1,0,0,20,5,0,2,0.00,0.06,0.00,0.06,0.12,1.20,0.30
123,Carlos Llamosa\Carlos-Llamosa,us USA,DF,D.C. United,29,17,17,0,1423,84,1,0,0,0,17,1,2,4,0.06,0.06,0.06,0.06,0.25,1.08,0.19
124,Roy Myers\Roy-Myers,cr CRC,MF,LA Galaxy,29,19,17,2,1418,75,4,6,0,0,39,4,0,15,0.25,0.63,0.25,0.63,0.95,2.48,0.25
125,Raúl Díaz Arce\Raul-Diaz-Arce,sv SLV,FW,San Jose Clash,28,18,16,2,1416,79,4,2,0,0,26,1,0,18,0.25,0.38,0.25,0.38,1.14,1.65,0.06
126,Petter Villegas\Petter-Villegas,pr PUR,FWMF,MetroStars,23,30,10,20,1409,47,3,4,0,0,22,1,0,9,0.19,0.45,0.19,0.45,0.57,1.41,0.06
127,Chris Snitko\Chris-Snitko,us USA,GK,Kansas City Wizards,26,16,15,1,1395,87,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06
128,Sam George\Sam-George,us USA,MF,Tampa Bay Mutiny,28,17,17,0,1391,82,0,0,0,0,12,2,0,0,0.00,0.00,0.00,0.00,0.00,0.78,0.13
129,A. J. Wood\A-J-Wood,us USA,FW,D.C. United,25,24,13,11,1385,58,8,4,0,0,24,1,0,17,0.52,0.78,0.52,0.78,1.10,1.56,0.06
130,Jeremy Aldrich\Jeremy-Aldrich,us USA,DF,Miami Fusion,21,18,14,4,1365,76,0,0,0,0,14,3,0,2,0.00,0.00,0.00,0.00,0.13,0.92,0.20
131,Tom Soehn\Tom-Soehn,us USA,DF,Chicago Fire,32,23,14,9,1359,59,1,1,0,0,18,2,0,1,0.07,0.13,0.07,0.13,0.07,1.19,0.13
132,Anders Limpar\Anders-Limpar,se SWE,MF,Colorado Rapids,33,18,16,2,1358,75,2,5,0,0,35,4,1,5,0.13,0.46,0.13,0.46,0.33,2.32,0.33
133,Mario Gori\Mario-Gori,ar ARG,MF,New England Revolution,25,17,16,1,1349,79,0,1,0,0,26,3,1,1,0.00,0.07,0.00,0.07,0.07,1.73,0.27
134,Joe Franchino\Joe-Franchino,us USA,MFDF,LA Galaxy,22,25,16,9,1316,53,0,0,0,0,26,2,0,5,0.00,0.00,0.00,0.00,0.34,1.78,0.14
135,Vicente Figueroa\Vicente-Figueroa,mx MEX,MF,Kansas City Wizards,21,22,14,8,1312,60,0,0,0,0,21,4,0,5,0.00,0.00,0.00,0.00,0.34,1.44,0.27
136,Garth Lagerwey\Garth-Lagerwey,us USA,GK,Miami Fusion,26,16,14,2,1306,82,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
137,Jeff Cassar\Jeff-Cassar,us USA,GK,Miami Fusion,24,15,15,0,1304,87,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
138,Brian Kamler\Brian-Kamler,us USA,MF,D.C. United,26,16,15,1,1302,81,1,2,0,0,8,2,1,4,0.07,0.21,0.07,0.21,0.28,0.55,0.21
139,Tim Martin\Tim-Martin,us USA,DF,Colorado Rapids,31,19,15,4,1295,68,0,0,0,0,21,4,0,0,0.00,0.00,0.00,0.00,0.00,1.46,0.28
140,Dario Brose\Dario-Brose,us USA,MF,San Jose Clash,29,27,12,15,1288,48,4,1,0,0,12,0,0,13,0.28,0.35,0.28,0.35,0.91,0.84,0.00
141,Carlos Hermosillo\Carlos-Hermosillo,mx MEX,FW,LA Galaxy,34,16,16,0,1280,80,8,2,0,0,19,3,0,24,0.56,0.70,0.56,0.70,1.69,1.34,0.21
142,Jair\Jair,cv CPV,MFFW,New England Revolution,24,18,16,2,1263,70,1,1,0,0,15,4,0,9,0.07,0.14,0.07,0.14,0.64,1.07,0.29
143,Mohammad Khakpour\Mohammad-Khakpour,ir IRN,DF,MetroStars,29,14,14,0,1260,90,0,0,0,0,10,2,0,1,0.00,0.00,0.00,0.00,0.07,0.71,0.14
144,Edwin Gorter\Edwin-Gorter,nl NED,MF,Miami Fusion,35,15,14,1,1248,83,3,1,0,0,9,2,0,10,0.22,0.29,0.22,0.29,0.72,0.65,0.14
145,Johnny Torres\Johnny-Torres,us USA,MF,New England Revolution,22,27,10,17,1248,46,3,1,1,2,25,1,0,14,0.22,0.29,0.14,0.22,1.01,1.80,0.07
146,Andy Williams\Andy-Williams,jm JAM,MF,Columbus Crew,21,21,11,10,1227,58,0,1,0,0,31,0,0,8,0.00,0.07,0.00,0.07,0.59,2.27,0.00
147,Henry Zambrano\Henry-Zambrano,co COL,FW,MetroStars,25,14,14,0,1186,85,3,3,0,1,13,2,0,17,0.23,0.46,0.23,0.46,1.29,0.99,0.15
