Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
11,Geoff Cameron\Geoff-Cameron,us USA,DFMF,Houston Dynamo,25,33,33,0,2970,90,5,3,0,0,29,2,0,18,0.15,0.24,0.15,0.24,0.55,0.88,0.06
12,Danny Califf\Danny-Califf,us USA,DF,Philadelphia Union,30,33,33,0,2970,90,1,0,0,0,33,4,0,4,0.03,0.03,0.03,0.03,0.12,1.00,0.12
13,Kevin Hartman\Kevin-Hartman,us USA,GK,FC Dallas,36,33,33,0,2970,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,Nick Rimando\Nick-Rimando,us USA,GK,Real Salt Lake,31,33,33,0,2970,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03
15,Kevin Alston\Kevin-Alston,us USA,DF,New England Revolution,22,33,33,0,2952,90,0,0,0,0,25,1,0,1,0.00,0.00,0.00,0.00,0.03,0.76,0.03
16,Gonzalo Segares\Gonzalo-Segares,cr CRC,DF,Chicago Fire,28,33,33,0,2948,89,0,4,0,0,44,8,0,3,0.00,0.12,0.00,0.12,0.09,1.34,0.24
17,Osvaldo Alonso\Osvaldo-Alonso,cu CUB,MF,Seattle Sounders FC,25,33,32,1,2892,88,3,2,1,1,50,7,0,11,0.09,0.16,0.06,0.12,0.34,1.56,0.22
18,Brad Davis\Brad-Davis,us USA,MF,Houston Dynamo,29,34,34,0,2884,85,4,14,3,3,38,5,0,15,0.12,0.56,0.03,0.47,0.47,1.19,0.16
19,Dan Kennedy\Dan-Kennedy,us USA,GK,Chivas USA,28,32,32,0,2880,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06
20,Drew Moor\Drew-Moor,us USA,DF,Colorado Rapids,27,32,32,0,2880,90,4,0,0,0,22,9,0,9,0.12,0.12,0.12,0.12,0.28,0.69,0.28
21,Todd Dunivant\Todd-Dunivant,us USA,DF,LA Galaxy,30,32,32,0,2880,90,0,2,0,0,25,2,0,5,0.00,0.06,0.00,0.06,0.16,0.78,0.06
22,Matt Besler\Matt-Besler,us USA,DF,Sporting KC,23,32,32,0,2880,90,2,1,0,0,23,2,0,3,0.06,0.09,0.06,0.09,0.09,0.72,0.06
23,Carlos Valdés\Carlos-Valdes,co COL,DF,Philadelphia Union,25,32,32,0,2880,90,1,1,0,0,37,8,0,4,0.03,0.06,0.03,0.06,0.12,1.16,0.25
24,William Hesmer\William-Hesmer,us USA,GK,Columbus Crew,29,32,32,0,2880,90,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06
25,Shalrie Joseph\Shalrie-Joseph,gd GRN,MFDF,New England Revolution,32,32,32,0,2861,89,8,0,4,5,37,7,1,23,0.25,0.25,0.13,0.13,0.72,1.16,0.25
26,Chad Marshall\Chad-Marshall,us USA,DF,Columbus Crew,26,32,32,0,2835,89,0,1,0,0,19,2,0,6,0.00,0.03,0.00,0.03,0.19,0.60,0.06
27,Sheanon Williams\Sheanon-Williams,us USA,DF,Philadelphia Union,20,32,32,0,2825,88,1,3,0,0,38,3,1,7,0.03,0.13,0.03,0.13,0.22,1.21,0.13
28,Eric Brunner\Eric-Brunner,us USA,DF,Portland Timbers,24,32,31,1,2796,87,3,0,0,0,19,1,1,4,0.10,0.10,0.10,0.10,0.13,0.61,0.06
29,André Hainault\Andre-Hainault,ca CAN,DF,Houston Dynamo,24,31,31,0,2790,90,1,0,0,0,44,1,0,1,0.03,0.03,0.03,0.03,0.03,1.42,0.03
30,Jack Jewsbury\Jack-Jewsbury,us USA,MFDF,Portland Timbers,29,31,31,0,2790,90,7,6,3,5,36,5,0,20,0.23,0.42,0.13,0.32,0.65,1.16,0.16
31,Julius James\Julius-James,tt TRI,DF,Columbus Crew,26,31,31,0,2790,90,1,0,0,0,53,7,0,2,0.03,0.03,0.03,0.03,0.06,1.71,0.23
32,George John\George-John,us USA,DF,FC Dallas,23,31,31,0,2780,90,3,1,0,0,24,3,1,7,0.10,0.13,0.10,0.13,0.23,0.78,0.13
33,Jimmy Nielsen\Jimmy-Nielsen,dk DEN,GK,Sporting KC,33,31,31,0,2767,89,0,0,0,0,0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.10
34,Perry Kitchen\Perry-Kitchen,us USA,DFMF,D.C. United,18,31,30,1,2727,88,1,0,0,0,33,4,0,2,0.03,0.03,0.03,0.03,0.07,1.09,0.13
35,Ugo Ihemelu\Ugo-Ihemelu,us USA,DF,FC Dallas,27,31,30,1,2726,88,2,2,0,0,28,6,0,3,0.07,0.13,0.07,0.13,0.10,0.92,0.20
36,Roy Miller\Roy-Miller,cr CRC,DF,New York Red Bulls,26,30,30,0,2698,90,0,1,0,0,29,5,0,5,0.00,0.03,0.00,0.03,0.17,0.97,0.17
37,Chris Wondolowski\Chris-Wondolowski,us USA,FW,San Jose Earthquakes,28,30,30,0,2669,89,16,3,1,2,29,3,0,52,0.54,0.64,0.51,0.61,1.75,0.98,0.10
38,Daniel Hernández\Daniel-Hernandez,us USA,DFMF,FC Dallas,34,30,30,0,2666,89,2,3,1,1,47,6,0,4,0.07,0.17,0.03,0.14,0.14,1.59,0.20
39,Brek Shea\Brek-Shea,us USA,FWMFDF,FC Dallas,20,31,30,1,2648,85,11,4,0,0,25,5,1,23,0.37,0.51,0.37,0.51,0.78,0.85,0.20
40,Jan Gunnar Solli\Jan-Gunnar-Solli,no NOR,DFMF,New York Red Bulls,29,31,31,0,2640,85,0,7,0,0,20,1,1,4,0.00,0.24,0.00,0.24,0.14,0.68,0.07
41,A.J. DeLaGarza\AJ-DeLaGarza,gu GUM,DF,LA Galaxy,23,30,30,0,2625,88,0,0,0,0,31,3,0,1,0.00,0.00,0.00,0.00,0.03,1.06,0.10
42,Corey Ashe\Corey-Ashe,us USA,MFDF,Houston Dynamo,24,32,30,2,2617,82,0,0,0,0,13,2,0,1,0.00,0.00,0.00,0.00,0.03,0.45,0.07
43,Troy Perkins\Troy-Perkins,us USA,GK,Portland Timbers,29,29,29,0,2610,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,Omar Gonzalez\Omar-Gonzalez,us USA,DF,LA Galaxy,22,29,29,0,2598,90,2,1,0,0,16,3,0,6,0.07,0.10,0.07,0.10,0.21,0.55,0.10
45,Dominic Oduro\Dominic-Oduro,gh GHA,FW,Chicago Fire,25,33,29,4,2597,79,12,2,0,0,25,5,0,40,0.42,0.49,0.42,0.49,1.39,0.87,0.17
46,Heath Pearce\Heath-Pearce,us USA,DF,Chivas USA,26,30,29,1,2580,86,0,2,0,0,13,2,0,0,0.00,0.07,0.00,0.07,0.00,0.45,0.07
47,James Riley\James-Riley,us USA,DF,Seattle Sounders FC,28,29,29,0,2578,89,0,1,0,0,17,3,0,1,0.00,0.03,0.00,0.03,0.03,0.59,0.10
48,Brian Carroll\Brian-Carroll,us USA,MF,Philadelphia Union,29,30,30,0,2570,86,1,0,0,0,27,5,0,3,0.04,0.04,0.04,0.04,0.11,0.95,0.18
49,Kenny Cooper\Kenny-Cooper,us USA,FW,Portland Timbers,26,34,29,5,2553,75,8,1,0,0,26,2,0,30,0.28,0.32,0.28,0.32,1.06,0.92,0.07
50,Vitor Junior\Vitor-Junior,br BRA,MF,LA Galaxy,22,30,30,0,2549,85,4,1,0,0,35,4,1,13,0.14,0.18,0.14,0.18,0.46,1.24,0.18
51,Ramiro Corrales\Ramiro-Corrales,us USA,DFMF,San Jose Earthquakes,33,29,29,0,2548,88,2,0,0,0,28,7,0,4,0.07,0.07,0.07,0.07,0.14,0.99,0.25
52,Nat Borchers\Nat-Borchers,us USA,DF,Real Salt Lake,29,30,30,0,2547,85,3,1,0,0,14,1,2,6,0.11,0.14,0.11,0.14,0.21,0.49,0.11
53,Marvell Wynne\Marvell-Wynne,us USA,DF,Colorado Rapids,24,29,28,1,2531,87,0,1,0,0,16,2,0,0,0.00,0.04,0.00,0.04,0.00,0.57,0.07
54,Tim Ream\Tim-Ream,us USA,DF,New York Red Bulls,23,28,28,0,2520,90,0,1,0,0,10,2,0,3,0.00,0.04,0.00,0.04,0.11,0.36,0.07
55,Sean Johnson\Sean-Johnson,us USA,GK,Chicago Fire,21,28,28,0,2520,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,Andy Najar\Andy-Najar,hn HON,MF,D.C. United,17,31,28,3,2518,81,5,3,0,0,44,2,1,20,0.18,0.29,0.18,0.29,0.71,1.57,0.11
57,Logan Pause\Logan-Pause,us USA,MF,Chicago Fire,29,29,28,1,2513,87,0,0,0,0,25,3,0,2,0.00,0.00,0.00,0.00,0.07,0.90,0.11
58,Jalil Anibaba\Jalil-Anibaba,us USA,DF,Chicago Fire,22,29,27,2,2508,87,2,1,0,0,27,1,0,4,0.07,0.11,0.07,0.11,0.14,0.97,0.04
59,Pablo Mastroeni\Pablo-Mastroeni,us USA,MF,Colorado Rapids,34,30,30,0,2506,84,1,3,0,0,28,5,0,1,0.04,0.14,0.04,0.14,0.04,1.01,0.18
60,Marvin Chávez\Marvin-Chavez,hn HON,FWMF,FC Dallas,27,31,30,1,2505,81,6,2,0,0,38,4,0,28,0.22,0.29,0.22,0.29,1.01,1.37,0.14
61,Emmanuel Ekpo\Emmanuel-Ekpo,ng NGA,MF,Columbus Crew,23,32,29,3,2503,78,1,1,0,0,48,8,2,6,0.04,0.07,0.04,0.07,0.22,1.73,0.36
62,Jason Hernandez\Jason-Hernandez,pr PUR,DF,San Jose Earthquakes,27,28,28,0,2490,89,0,0,0,0,24,4,0,0,0.00,0.00,0.00,0.00,0.00,0.87,0.14
63,Gershon Koffie\Gershon-Koffie,gh GHA,MF,Vancouver Whitecaps FC,19,30,28,2,2483,83,1,0,0,0,58,3,1,9,0.04,0.04,0.04,0.04,0.33,2.10,0.14
64,Camilo Sanvezzo\Camilo-Sanvezzo,br BRA,FW,Vancouver Whitecaps FC,22,32,29,3,2478,77,12,1,2,2,47,5,0,37,0.44,0.47,0.36,0.40,1.34,1.71,0.18
65,Ante Jazić\Ante-Jazic,ca CAN,DF,Chivas USA,34,28,28,0,2465,88,0,5,0,0,22,3,0,2,0.00,0.18,0.00,0.18,0.07,0.80,0.11
66,A. J. Soares\A-J-Soares,us USA,DF,New England Revolution,22,28,28,0,2463,88,1,0,0,0,27,2,2,5,0.04,0.04,0.04,0.04,0.18,0.99,0.15
67,Bobby Boswell\Bobby-Boswell,us USA,DF,Houston Dynamo,27,28,27,1,2459,88,5,1,0,0,20,6,0,10,0.18,0.22,0.18,0.22,0.37,0.73,0.22
68,Alain Rochat\Alain-Rochat,ch SUI,MFDF,Vancouver Whitecaps FC,27,28,27,1,2434,87,3,1,0,0,35,6,0,5,0.11,0.15,0.11,0.15,0.18,1.29,0.22
69,Matt Reis\Matt-Reis,us USA,GK,New England Revolution,35,27,27,0,2430,90,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04
70,Kyle Beckerman\Kyle-Beckerman,us USA,MF,Real Salt Lake,28,29,27,2,2424,84,3,7,0,0,36,6,1,13,0.11,0.37,0.11,0.37,0.48,1.34,0.26
71,Zach Loyd\Zach-Loyd,us USA,DF,FC Dallas,23,30,28,2,2413,80,1,3,0,0,37,4,0,1,0.04,0.15,0.04,0.15,0.04,1.38,0.15
72,Stefan Frei\Stefan-Frei,ch SUI,GK,Toronto FC,24,27,27,0,2405,89,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,Teemu Tainio\Teemu-Tainio,fi FIN,MF,New York Red Bulls,31,28,28,0,2401,86,0,1,0,0,45,6,1,4,0.00,0.04,0.00,0.04,0.15,1.69,0.26
74,Diego Chará\Diego-Chara,co COL,MF,Portland Timbers,24,28,27,1,2398,86,2,4,0,0,64,7,0,7,0.08,0.23,0.08,0.23,0.26,2.40,0.26
75,Clyde Simms\Clyde-Simms,us USA,MF,D.C. United,28,29,29,0,2398,83,0,0,0,0,20,2,0,1,0.00,0.00,0.00,0.00,0.04,0.75,0.08
76,Bill Hamid\Bill-Hamid,us USA,GK,D.C. United,20,28,28,0,2392,85,0,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08
77,Jeff Parke\Jeff-Parke,us USA,DF,Seattle Sounders FC,28,28,28,0,2385,85,1,0,0,0,17,2,0,4,0.04,0.04,0.04,0.04,0.15,0.64,0.08
78,Faryd Mondragón\Faryd-Mondragon,co COL,GK,Philadelphia Union,39,27,27,0,2385,88,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04
79,Graham Zusi\Graham-Zusi,us USA,FWMF,Sporting KC,24,32,25,7,2332,73,5,5,0,0,26,4,0,16,0.19,0.39,0.19,0.39,0.62,1.00,0.15
80,Kalif Alhassan\Kalif-Alhassan,gh GHA,FWMF,Portland Timbers,20,32,27,5,2327,73,0,5,0,0,28,3,1,14,0.00,0.19,0.00,0.19,0.54,1.08,0.15
81,Dane Richards\Dane-Richards,jm JAM,FWMF,New York Red Bulls,27,27,27,0,2325,86,6,6,0,0,46,5,1,21,0.23,0.46,0.23,0.46,0.81,1.78,0.23
82,Marco Pappa\Marco-Pappa,gt GUA,MF,Chicago Fire,23,29,27,2,2316,80,8,1,0,0,42,2,0,41,0.31,0.35,0.31,0.35,1.59,1.63,0.08
83,Sean Franklin\Sean-Franklin,us USA,DF,LA Galaxy,25,27,25,2,2294,85,4,3,0,0,23,2,0,7,0.16,0.27,0.16,0.27,0.27,0.90,0.08
84,Fredy Montero\Fredy-Montero,co COL,FW,Seattle Sounders FC,23,30,27,3,2294,77,12,8,0,1,55,7,0,42,0.47,0.78,0.47,0.78,1.65,2.16,0.27
85,Thierry Henry\Thierry-Henry,fr FRA,FW,New York Red Bulls,33,26,26,0,2263,87,14,3,0,1,28,3,2,30,0.56,0.68,0.56,0.68,1.19,1.11,0.20
86,Patrick Nyarko\Patrick-Nyarko,gh GHA,MFFW,Chicago Fire,25,30,24,6,2263,75,1,7,0,0,30,2,0,10,0.04,0.32,0.04,0.32,0.40,1.19,0.08
87,Daniel Woolard\Daniel-Woolard,us USA,DF,D.C. United,26,26,26,0,2251,87,1,0,0,0,16,0,0,1,0.04,0.04,0.04,0.04,0.04,0.64,0.00
88,Khari Stephenson\Khari-Stephenson,jm JAM,MF,San Jose Earthquakes,30,31,27,4,2247,73,5,2,0,0,41,3,0,26,0.20,0.28,0.20,0.28,1.04,1.64,0.12
89,Jair Benítez\Jair-Benitez,co COL,DF,FC Dallas,32,27,25,2,2227,83,0,1,0,0,23,2,0,2,0.00,0.04,0.00,0.04,0.08,0.93,0.08
90,Eddie Gaven\Eddie-Gaven,us USA,MFGK,Columbus Crew,24,26,26,0,2224,86,5,1,0,0,28,0,0,24,0.20,0.24,0.20,0.24,0.97,1.13,0.00
91,David Beckham\David-Beckham,eng ENG,MF,LA Galaxy,35,26,25,1,2222,86,2,13,0,0,26,10,0,9,0.08,0.61,0.08,0.61,0.36,1.05,0.41
92,Robbie Rogers\Robbie-Rogers,us USA,MFDF,Columbus Crew,23,27,24,3,2219,82,2,7,1,1,27,2,0,11,0.08,0.37,0.04,0.32,0.45,1.10,0.08
93,Chance Myers\Chance-Myers,us USA,DFMF,Sporting KC,23,28,24,4,2211,79,0,1,0,0,36,1,0,5,0.00,0.04,0.00,0.04,0.20,1.47,0.04
94,Cory Gibbs\Cory-Gibbs,us USA,DF,Chicago Fire,31,26,26,0,2202,85,3,0,0,0,30,6,1,5,0.12,0.12,0.12,0.12,0.20,1.23,0.29
95,Kei Kamara\Kei-Kamara,sl SLE,FW,Sporting KC,26,30,24,6,2200,73,9,4,2,2,37,2,0,29,0.37,0.53,0.29,0.45,1.19,1.51,0.08
96,Chris Tierney\Chris-Tierney,us USA,MFDF,New England Revolution,25,27,25,2,2183,81,2,4,0,0,13,2,2,8,0.08,0.25,0.08,0.25,0.33,0.54,0.16
97,Tyrone Marshall\Tyrone-Marshall,jm JAM,DF,Colorado Rapids,36,27,24,3,2176,81,0,1,0,0,24,3,0,0,0.00,0.04,0.00,0.04,0.00,0.99,0.12
98,Darrius Barnes\Darrius-Barnes,us USA,DF,New England Revolution,24,28,22,6,2159,77,0,0,0,0,14,1,0,1,0.00,0.00,0.00,0.00,0.04,0.58,0.04
99,Júlio César\Julio-Cesar,br BRA,DF,Sporting KC,32,27,25,2,2148,80,2,3,0,0,30,3,1,4,0.08,0.21,0.08,0.21,0.17,1.26,0.17
100,Omar Bravo\Omar-Bravo,mx MEX,FW,Sporting KC,30,27,26,1,2143,79,9,2,2,2,22,4,2,25,0.38,0.46,0.29,0.38,1.05,0.92,0.25
101,Jorge Perlaza\Jorge-Perlaza,co COL,FW,Portland Timbers,25,31,26,5,2139,69,6,2,0,0,22,2,0,12,0.25,0.34,0.25,0.34,0.50,0.93,0.08
102,Jámison Olave\Jamison-Olave,co COL,DF,Real Salt Lake,31,24,24,0,2128,89,2,0,0,0,30,3,1,7,0.08,0.08,0.08,0.08,0.30,1.27,0.17
103,Ty Harden\Ty-Harden,us USA,DF,Toronto FC,26,26,24,2,2121,82,0,0,0,0,24,3,1,1,0.00,0.00,0.00,0.00,0.04,1.02,0.17
104,Zarek Valentin\Zarek-Valentin,us USA,DF,Chivas USA,19,25,24,1,2112,85,0,0,0,0,20,5,0,0,0.00,0.00,0.00,0.00,0.00,0.85,0.21
105,Chris Pontius\Chris-Pontius,us USA,FWMF,D.C. United,23,25,25,0,2106,84,7,4,2,2,18,2,0,20,0.30,0.47,0.21,0.38,0.85,0.77,0.09
106,C. J. Sapong\C-J-Sapong,us USA,FW,Sporting KC,22,34,22,12,2101,62,5,4,0,0,30,0,0,25,0.21,0.39,0.21,0.39,1.07,1.29,0.00
107,Fabián Espíndola\Fabian-Espindola,ar ARG,FW,Real Salt Lake,25,27,25,2,2090,77,10,3,1,1,39,6,0,31,0.43,0.56,0.39,0.52,1.33,1.68,0.26
108,Will Johnson\Will-Johnson,ca CAN,FWMF,Real Salt Lake,24,25,22,3,2057,82,2,1,0,0,20,6,1,15,0.09,0.13,0.09,0.13,0.66,0.88,0.31
109,Ben Zemanski\Ben-Zemanski,us USA,MFDF,Chivas USA,22,28,23,5,2054,73,2,4,0,0,30,6,0,5,0.09,0.26,0.09,0.26,0.22,1.31,0.26
110,Justin Braun\Justin-Braun,us USA,FW,Chivas USA,23,29,22,7,2048,71,8,3,0,0,42,4,0,29,0.35,0.48,0.35,0.48,1.27,1.85,0.18
111,Benny Feilhaber\Benny-Feilhaber,us USA,MF,New England Revolution,26,23,23,0,2046,89,4,6,0,0,37,3,1,11,0.18,0.44,0.18,0.44,0.48,1.63,0.18
112,Bobby Burling\Bobby-Burling,us USA,DF,San Jose Earthquakes,26,23,23,0,2040,89,0,1,0,0,22,4,2,2,0.00,0.04,0.00,0.04,0.09,0.97,0.26
113,Alejandro Moreno\Alejandro-Moreno,ve VEN,FW,Chivas USA,31,24,22,2,2015,84,5,1,0,0,42,0,0,12,0.22,0.27,0.22,0.27,0.54,1.88,0.00
114,Andrés Mendoza\Andres-Mendoza,pe PER,FW,Columbus Crew,32,29,25,4,2012,69,13,1,5,5,19,1,0,31,0.58,0.63,0.36,0.40,1.39,0.85,0.04
115,Mamadou Danso\Mamadou-Danso,gm GAM,DF,Portland Timbers,27,24,23,1,1998,83,3,0,0,0,7,0,0,7,0.14,0.14,0.14,0.14,0.32,0.32,0.00
116,Tyson Wahl\Tyson-Wahl,us USA,DF,Seattle Sounders FC,26,23,22,1,1990,87,1,2,0,0,22,5,0,2,0.05,0.14,0.05,0.14,0.09,0.99,0.23
117,Rodney Wallace\Rodney-Wallace,cr CRC,DFMF,Portland Timbers,22,25,22,3,1975,79,2,1,0,0,29,6,0,6,0.09,0.14,0.09,0.14,0.27,1.32,0.27
118,Roger Espinoza\Roger-Espinoza,hn HON,MFDF,Sporting KC,24,24,24,0,1974,82,1,3,0,0,44,2,1,5,0.05,0.18,0.05,0.18,0.23,2.01,0.14
119,Andy Williams\Andy-Williams,jm JAM,MF,Real Salt Lake,33,31,20,11,1969,64,2,1,0,0,33,2,0,13,0.09,0.14,0.09,0.14,0.59,1.51,0.09
120,Richard Eckersley\Richard-Eckersley,eng ENG,DF,Toronto FC,21,23,22,1,1952,85,0,0,0,0,40,6,0,3,0.00,0.00,0.00,0.00,0.14,1.84,0.28
121,Jackson\Jackson,br BRA,MFDF,FC Dallas,22,28,22,6,1950,70,3,2,0,0,39,8,1,16,0.14,0.23,0.14,0.23,0.74,1.80,0.42
122,Jhon Kennedy Hurtado\Jhon-Kennedy-Hurtado,co COLve VEN,DF,Seattle Sounders FC,26,23,23,0,1943,85,0,0,0,0,30,4,2,1,0.00,0.00,0.00,0.00,0.05,1.39,0.28
123,Wells Thompson\Wells-Thompson,us USA,MF,Colorado Rapids,27,31,22,9,1935,62,3,3,0,0,32,4,0,9,0.14,0.28,0.14,0.28,0.42,1.49,0.19
124,Ethan White\Ethan-White,us USA,DF,D.C. United,20,24,21,3,1929,80,1,0,0,0,14,3,0,4,0.05,0.05,0.05,0.05,0.19,0.65,0.14
125,Álvaro Saborío\Alvaro-Saborio,cr CRC,FW,Real Salt Lake,28,23,22,1,1923,84,11,2,3,3,43,3,0,24,0.51,0.61,0.37,0.47,1.12,2.01,0.14
126,Josh Wolff\Josh-Wolff,us USA,FW,D.C. United,33,30,23,7,1917,64,5,6,0,0,17,1,0,17,0.23,0.52,0.23,0.52,0.80,0.80,0.05
127,Chris Wingert\Chris-Wingert,us USA,DF,Real Salt Lake,28,23,22,1,1914,83,0,0,0,0,32,5,0,2,0.00,0.00,0.00,0.00,0.09,1.50,0.24
128,Landon Donovan\Landon-Donovan,us USA,MFFW,LA Galaxy,28,23,21,2,1911,83,12,2,4,4,36,4,0,23,0.57,0.66,0.38,0.47,1.08,1.70,0.19
129,Aurélien Collin\Aurelien-Collin,fr FRAve VEN,DF,Sporting KC,24,23,21,2,1911,83,3,0,0,0,38,10,1,5,0.14,0.14,0.14,0.14,0.24,1.79,0.52
130,Sam Cronin\Sam-Cronin,us USA,MF,San Jose Earthquakes,24,27,22,5,1908,71,0,1,0,0,29,6,1,2,0.00,0.05,0.00,0.05,0.09,1.37,0.33
131,Hunter Freeman\Hunter-Freeman,us USA,MFDF,Houston Dynamo,26,23,22,1,1906,83,1,1,0,0,17,3,0,1,0.05,0.09,0.05,0.09,0.05,0.80,0.14
132,Ned Grabavoy\Ned-Grabavoy,us USA,MF,Real Salt Lake,27,25,21,4,1898,76,0,0,0,0,25,3,0,3,0.00,0.00,0.00,0.00,0.14,1.19,0.14
133,Erik Friberg\Erik-Friberg,se SWE,MF,Seattle Sounders FC,24,26,23,3,1892,73,1,1,0,0,30,4,0,3,0.05,0.10,0.05,0.10,0.14,1.43,0.19
134,Mauro Rosales\Mauro-Rosales,ar ARG,MFFW,Seattle Sounders FC,29,26,22,4,1862,72,5,10,1,2,18,2,0,9,0.24,0.73,0.19,0.68,0.44,0.87,0.10
135,Eric Hassli\Eric-Hassli,fr FRA,FW,Vancouver Whitecaps FC,29,26,21,5,1859,72,10,1,3,4,53,8,3,28,0.48,0.53,0.34,0.39,1.36,2.57,0.53
136,Andrew Jacobson\Andrew-Jacobson,us USA,MF,FC Dallas,25,27,22,5,1849,69,1,5,0,0,33,4,0,11,0.05,0.29,0.05,0.29,0.54,1.61,0.19
137,Justin Mapp\Justin-Mapp,us USA,MF,Philadelphia Union,26,29,24,5,1848,64,3,3,0,0,19,1,0,8,0.15,0.29,0.15,0.29,0.39,0.93,0.05
138,Rajko Lekić\Rajko-Lekic,dk DEN,FW,New England Revolution,29,23,22,1,1848,80,6,1,2,2,37,3,0,17,0.29,0.34,0.19,0.24,0.83,1.80,0.15
139,Jonathan Leathers\Jonathan-Leathers,us USA,DF,Vancouver Whitecaps FC,25,22,21,1,1840,84,0,0,0,0,15,3,0,1,0.00,0.00,0.00,0.00,0.05,0.73,0.15
140,Álvaro Fernández\Alvaro-Fernandez,uy URU,MF,Seattle Sounders FC,25,29,23,6,1837,63,9,0,1,2,16,3,0,21,0.44,0.44,0.39,0.39,1.03,0.78,0.15
141,Simon Elliott\Simon-Elliott,nz NZL,MF,Chivas USA,36,24,21,3,1821,76,0,1,0,0,19,3,0,1,0.00,0.05,0.00,0.05,0.05,0.94,0.15
142,Josh Gardner\Josh-Gardner,us USA,DFMF,Columbus Crew,28,22,21,1,1807,82,2,2,0,0,13,0,0,7,0.10,0.20,0.10,0.20,0.35,0.65,0.00
143,Joe Cannon\Joe-Cannon,us USA,GK,Vancouver Whitecaps FC,36,20,20,0,1800,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05
144,Michael Umaña\Michael-Umana,cr CRC,DF,Chivas USA,28,22,21,1,1795,82,1,1,0,0,21,3,0,3,0.05,0.10,0.05,0.10,0.15,1.05,0.15
145,Robbie Russell\Robbie-Russell,us USA,DF,Real Salt Lake,31,25,22,3,1782,71,0,2,0,0,17,4,0,1,0.00,0.10,0.00,0.10,0.05,0.86,0.20
146,Jorge Villafaña\Jorge-Villafana,us USA,FWMF,Chivas USA,21,25,24,1,1779,71,1,1,0,0,21,2,1,12,0.05,0.10,0.05,0.10,0.61,1.06,0.15
