Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
148,Kris Kelderman\Kris-Kelderman,us USA,DF,Miami Fusion,29,21,14,7,1187,57,0,4,0,0,11,0,0,2,0.00,0.30,0.00,0.30,0.15,0.83,0.00
149,Johnny Torres\Johnny-Torres,us USA,MF,New England Revolution,21,20,16,4,1179,59,2,1,0,0,19,2,0,11,0.15,0.23,0.15,0.23,0.84,1.45,0.15
150,Paulinho McLaren\Paulinho-McLaren,br BRA,FW,Miami Fusion,34,16,15,1,1176,74,5,5,1,1,15,1,0,13,0.38,0.77,0.31,0.69,0.99,1.15,0.08
151,Tahj Jakins\Tahj-Jakins,us USA,DF,Colorado Rapids,22,22,13,9,1147,52,0,3,0,0,30,3,1,2,0.00,0.24,0.00,0.24,0.16,2.35,0.31
152,Wolde Harris\Wolde-Harris,jm JAM,FW,Colorado Rapids,24,27,10,17,1133,42,13,4,1,1,18,2,0,22,1.03,1.35,0.95,1.27,1.75,1.43,0.16
153,Chad Deering\Chad-Deering,us USA,MF,Dallas Burn,27,14,13,1,1114,80,3,1,0,0,17,1,1,4,0.24,0.32,0.24,0.32,0.32,1.37,0.16
154,Gerell Elliott\Gerell-Elliott,us USA,MF,Dallas Burn,27,17,11,6,1100,65,3,1,0,0,3,1,0,19,0.25,0.33,0.25,0.33,1.55,0.25,0.08
155,Jeff Baicher\Jeff-Baicher,us USA,FW,San Jose Clash,29,20,15,5,1099,55,4,3,0,0,33,3,0,11,0.33,0.57,0.33,0.57,0.90,2.70,0.25
156,Óscar Pareja\Oscar-Pareja,co COL,MF,New England Revolution,29,13,13,0,1088,84,0,5,0,0,24,3,0,5,0.00,0.41,0.00,0.41,0.41,1.99,0.25
157,Tim Weaver\Tim-Weaver,us USA,DF,San Jose Clash,22,12,12,0,1080,90,0,0,0,0,17,3,0,2,0.00,0.00,0.00,0.00,0.17,1.42,0.25
158,Jeff Cunningham\Jeff-Cunningham,us USA,FW,Columbus Crew,21,25,8,17,1076,43,8,1,0,0,15,1,0,20,0.67,0.75,0.67,0.75,1.67,1.25,0.08
159,Shawn Medved\Shawn-Medved,us USA,FW,San Jose Clash,30,19,12,7,1059,56,0,0,0,0,26,3,0,1,0.00,0.00,0.00,0.00,0.08,2.21,0.25
160,Marcelo Vega\Marcelo-Vega,cl CHI,MFFW,MetroStars,26,17,13,4,1055,62,1,4,0,0,11,5,1,19,0.09,0.43,0.09,0.43,1.62,0.94,0.51
161,Paul Dougherty\Paul-Dougherty,eng ENG,MFFW,MetroStars,31,16,12,4,1050,66,3,9,0,1,16,0,0,12,0.26,1.03,0.26,1.03,1.03,1.37,0.00
162,Tom Soehn\Tom-Soehn,us USA,DF,Dallas Burn,31,14,11,3,1020,73,0,0,0,0,19,3,0,0,0.00,0.00,0.00,0.00,0.00,1.68,0.26
163,Manny Motajo\Manny-Motajo,ng NGA,DF,New England Revolution,27,15,12,3,1012,68,0,0,0,0,24,4,1,1,0.00,0.00,0.00,0.00,0.09,2.13,0.44
164,Vicente Figueroa\Vicente-Figueroa,mx MEX,MF,San Jose Clash,20,20,10,10,1005,50,0,0,0,0,20,4,1,2,0.00,0.00,0.00,0.00,0.18,1.79,0.45
165,Mark Dougherty\Mark-Dougherty,us USA,GK,Columbus Crew,30,11,11,0,989,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
166,Andy Williams\Andy-Williams,jm JAM,MF,Columbus Crew,20,13,11,2,976,75,1,8,0,0,16,0,0,12,0.09,0.83,0.09,0.83,1.11,1.48,0.00
167,Paul Dougherty\Paul-Dougherty,eng ENG,FWMF,Tampa Bay Mutiny,31,13,11,2,965,74,3,3,0,0,6,1,0,12,0.28,0.56,0.28,0.56,1.12,0.56,0.09
168,Mike Duhaney\Mike-Duhaney,us USA,DF,MetroStars,23,14,10,4,962,69,1,2,0,0,14,3,0,3,0.09,0.28,0.09,0.28,0.28,1.31,0.28
169,Gilmar\Gilmar,br BRA,FW,Tampa Bay Mutiny,27,12,11,1,909,76,3,2,1,1,7,1,0,10,0.30,0.50,0.20,0.40,0.99,0.69,0.10
170,Zak Ibsen\Zak-Ibsen,us USA,DF,Chicago Fire,25,27,5,22,908,34,0,1,0,0,6,1,0,10,0.00,0.10,0.00,0.10,0.99,0.59,0.10
171,Brian Maisonneuve\Brian-Maisonneuve,us USA,MF,Columbus Crew,24,13,12,1,902,69,3,4,0,0,12,0,0,7,0.30,0.70,0.30,0.70,0.70,1.20,0.00
172,Damián Álvarez\Damian-Alvarez,mx MEX,MFFW,Dallas Burn,24,13,12,1,893,69,4,2,1,1,8,3,0,18,0.40,0.60,0.30,0.50,1.81,0.81,0.30
173,Paul Keegan\Paul-Keegan,ie IRL,MFFW,New England Revolution,25,20,7,13,892,45,1,3,0,0,33,1,0,6,0.10,0.40,0.10,0.40,0.61,3.33,0.10
174,Jason Bent\Jason-Bent,ca CAN,MF,Colorado Rapids,20,12,9,3,890,74,0,0,0,0,14,0,0,2,0.00,0.00,0.00,0.00,0.20,1.42,0.00
175,Dominic Kinnear\Dominic-Kinnear,us USA,DF,Tampa Bay Mutiny,30,24,8,16,868,36,3,4,0,0,15,1,0,6,0.31,0.73,0.31,0.73,0.62,1.56,0.10
176,Mario Gori\Mario-Gori,ar ARG,MF,D.C. United,24,17,9,8,842,50,0,0,0,0,13,2,1,7,0.00,0.00,0.00,0.00,0.75,1.39,0.32
177,Temoc Suarez\Temoc-Suarez,us USA,FW,Dallas Burn,22,20,10,10,831,42,1,4,0,0,16,1,0,7,0.11,0.54,0.11,0.54,0.76,1.73,0.11
178,Mark Semioli\Mark-Semioli,us USA,DF,MetroStars,29,10,10,0,829,83,0,0,0,0,13,4,1,3,0.00,0.00,0.00,0.00,0.33,1.41,0.54
179,Doug Petras\Doug-Petras,us USA,GK,Tampa Bay Mutiny,25,12,9,3,827,69,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.11
180,Musa Shannon\Musa-Shannon,lr LBR,FW,Tampa Bay Mutiny,22,18,8,10,823,46,7,1,0,0,22,3,0,9,0.77,0.87,0.77,0.87,0.98,2.41,0.33
181,Roy Wegerle\Roy-Wegerle,us USA,FWMF,Tampa Bay Mutiny,33,12,10,2,815,68,1,3,0,0,8,2,0,3,0.11,0.44,0.11,0.44,0.33,0.88,0.22
182,Diego Gutiérrez\Diego-Gutierrez,us USA,DFMF,Chicago Fire,25,13,8,5,812,63,0,1,0,0,24,1,1,2,0.00,0.11,0.00,0.11,0.22,2.66,0.22
183,Chris Klein\Chris-Klein,us USA,MFDF,Kansas City Wizards,22,17,8,9,782,46,0,0,0,0,7,0,0,7,0.00,0.00,0.00,0.00,0.81,0.81,0.00
184,Jorge Flores\Jorge-Flores,us USA,MF,Dallas Burn,20,14,8,6,777,56,1,0,0,0,13,4,0,4,0.12,0.12,0.12,0.12,0.46,1.51,0.46
185,Oscar Draguicevich\Oscar-Draguicevich,us USA,DF,San Jose Clash,28,13,7,6,774,60,4,0,0,0,12,5,0,5,0.47,0.47,0.47,0.47,0.58,1.40,0.58
186,Paul Young\Paul-Young,jm JAM,FW,Tampa Bay Mutiny,29,14,8,6,768,55,0,3,0,0,5,0,0,11,0.00,0.35,0.00,0.35,1.29,0.59,0.00
187,Jorge Campos\Jorge-Campos,mx MEX,GKFW,Chicago Fire,31,9,8,1,765,85,0,0,0,0,0,1,0,1,0.00,0.00,0.00,0.00,0.12,0.00,0.12
188,Janusz Michallik\Janusz-Michallik,us USA,DF,New England Revolution,31,12,9,3,759,63,0,0,0,0,8,0,0,1,0.00,0.00,0.00,0.00,0.12,0.95,0.00
189,Andy Kirk\Andy-Kirk,us USA,GK,San Jose Clash,20,9,8,1,755,84,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
190,Kerry Zavagnin\Kerry-Zavagnin,us USA,MF,MetroStars,23,18,7,11,754,42,0,1,0,0,24,2,2,0,0.00,0.12,0.00,0.12,0.00,2.86,0.48
191,Scott Cannon\Scott-Cannon,us USA,DF,Columbus Crew,29,15,9,6,750,50,0,0,0,0,6,0,0,0,0.00,0.00,0.00,0.00,0.00,0.72,0.00
192,Joe Franchino\Joe-Franchino,us USA,DFMF,LA Galaxy,21,16,7,9,736,46,0,4,0,0,15,4,0,4,0.00,0.49,0.00,0.49,0.49,1.83,0.49
193,Francisco Uribe\Francisco-Uribe,mx MEX,FW,San Jose Clash,32,12,8,4,734,61,2,5,0,0,9,3,0,5,0.25,0.86,0.25,0.86,0.61,1.10,0.37
194,Nelson Vargas\Nelson-Vargas,us USA,FW,Miami Fusion,23,18,7,11,719,40,2,1,0,0,12,2,0,4,0.25,0.38,0.25,0.38,0.50,1.50,0.25
195,Adam Frye\Adam-Frye,us USA,DFFW,Tampa Bay Mutiny,23,10,8,2,710,71,0,0,0,0,7,1,0,0,0.00,0.00,0.00,0.00,0.00,0.89,0.13
196,Wellington Sánchez\Wellington-Sanchez,ec ECU,MF,LA Galaxy,23,12,9,3,688,57,1,4,0,0,21,5,0,8,0.13,0.65,0.13,0.65,1.05,2.75,0.65
197,Dan Calichman\Dan-Calichman,us USA,MFDF,LA Galaxy,29,8,8,0,682,85,0,0,0,0,5,1,0,0,0.00,0.00,0.00,0.00,0.00,0.66,0.13
198,Josh Wolff\Josh-Wolff,us USA,FW,Chicago Fire,20,14,4,10,651,47,8,3,0,0,7,0,0,14,1.11,1.52,1.11,1.52,1.94,0.97,0.00
199,Jair\Jair,cv CPV,MFFW,New England Revolution,23,11,8,3,643,59,3,1,0,0,7,0,0,4,0.42,0.56,0.42,0.56,0.56,0.98,0.00
200,Evans Wise\Evans-Wise,tt TRI,FWMFDF,New England Revolution,24,10,5,5,641,64,0,1,0,0,21,1,0,4,0.00,0.14,0.00,0.14,0.56,2.95,0.14
201,Garth Lagerwey\Garth-Lagerwey,us USA,GK,Dallas Burn,25,8,7,1,630,79,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.14
202,Jorge Salcedo\Jorge-Salcedo,us USA,DF,Chicago Fire,25,11,6,5,625,57,0,2,0,0,9,0,0,4,0.00,0.29,0.00,0.29,0.58,1.30,0.00
203,Andrew Lewis\Andrew-Lewis,us USA,DF,Chicago Fire,23,13,6,7,623,48,0,0,0,0,8,0,0,0,0.00,0.00,0.00,0.00,0.00,1.16,0.00
204,Josh Keller\Josh-Keller,us USA,MF,Tampa Bay Mutiny,22,9,8,1,609,68,0,0,0,0,14,2,1,0,0.00,0.00,0.00,0.00,0.00,2.07,0.44
205,Troy Dayak\Troy-Dayak,us USA,FWDF,San Jose Clash,27,11,7,4,607,55,0,1,0,0,11,0,0,2,0.00,0.15,0.00,0.15,0.30,1.63,0.00
206,Lawrence Lozzano\Lawrence-Lozzano,us USA,FWMFDF,San Jose Clash,27,12,6,6,605,50,4,1,0,0,18,1,0,8,0.60,0.74,0.60,0.74,1.19,2.68,0.15
207,Marquinho\Marquinho,br BRA,MF,Colorado Rapids,31,11,5,6,596,54,3,1,0,0,13,1,0,8,0.45,0.60,0.45,0.60,1.21,1.96,0.15
208,Marcelo Carrera\Marcelo-Carrera,ar ARG,FW,Columbus Crew,35,16,5,11,596,37,1,3,0,0,10,1,0,6,0.15,0.60,0.15,0.60,0.91,1.51,0.15
209,Mike Lapper\Mike-Lapper,us USA,DF,Columbus Crew,27,7,7,0,560,80,1,0,0,0,11,1,1,1,0.16,0.16,0.16,0.16,0.16,1.77,0.32
210,Rhett Harty\Rhett-Harty,us USA,DF,MetroStars,27,7,6,1,544,78,0,1,0,0,12,0,0,2,0.00,0.17,0.00,0.17,0.33,1.99,0.00
211,Jeff Causey\Jeff-Causey,us USA,GK,New England Revolution,26,9,6,3,544,60,0,0,0,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.33
212,Guillermo Jara\Guillermo-Jara,us USA,FW,Tampa Bay Mutiny,24,15,4,11,544,36,0,2,0,0,15,0,0,1,0.00,0.33,0.00,0.33,0.17,2.48,0.00
213,Chad McCarty\Chad-McCarty,us USA,MF,Tampa Bay Mutiny,20,6,6,0,540,90,0,0,0,0,11,1,0,0,0.00,0.00,0.00,0.00,0.00,1.83,0.17
214,Roy Lassiter\Roy-Lassiter,us USA,FWMF,Tampa Bay Mutiny,28,6,6,0,540,90,0,2,0,1,9,1,0,6,0.00,0.33,0.00,0.33,1.00,1.50,0.17
215,Carlos Rocha\Carlos-Rocha,pt POR,FW,New England Revolution,23,16,4,12,537,34,0,0,0,0,9,1,0,3,0.00,0.00,0.00,0.00,0.50,1.51,0.17
216,Jerry Tamashiro\Jerry-Tamashiro,pe PER,FW,Miami Fusion,26,12,5,7,524,44,3,0,0,0,6,2,0,12,0.52,0.52,0.52,0.52,2.06,1.03,0.34
217,Tom Soehn\Tom-Soehn,us USA,DF,Chicago Fire,31,6,6,0,523,87,0,0,0,0,14,2,0,0,0.00,0.00,0.00,0.00,0.00,2.41,0.34
218,Tom Presthus\Tom-Presthus,us USA,GK,D.C. United,22,6,5,1,495,83,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.18
219,Marquis White\Marquis-White,us USA,FW,Colorado Rapids,22,20,3,17,492,25,4,0,0,0,6,0,0,8,0.73,0.73,0.73,0.73,1.46,1.10,0.00
220,David Vaudreuil\David-Vaudreuil,us USA,DFMF,Colorado Rapids,31,7,6,1,487,70,0,2,0,0,11,2,1,3,0.00,0.37,0.00,0.37,0.55,2.03,0.55
221,Miles Joseph\Miles-Joseph,us USA,FWMFDF,MetroStars,23,15,3,12,479,32,3,2,0,0,6,0,0,6,0.56,0.94,0.56,0.94,1.13,1.13,0.00
222,Brian West\Brian-West,us USA,MF,Columbus Crew,19,13,4,9,478,37,1,1,0,0,16,1,0,4,0.19,0.38,0.19,0.38,0.75,3.01,0.19
223,Daniel Hernández\Daniel-Hernandez,us USA,MFDF,LA Galaxy,21,17,3,14,458,27,0,0,0,0,9,0,0,5,0.00,0.00,0.00,0.00,0.98,1.77,0.00
224,Roy Wegerle\Roy-Wegerle,us USA,MFFW,D.C. United,33,5,5,0,450,90,2,0,1,1,1,0,0,4,0.40,0.40,0.20,0.20,0.80,0.20,0.00
225,Chris Snitko\Chris-Snitko,us USA,GK,Kansas City Wizards,25,5,5,0,450,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
226,Dahir Mohammed\Dahir-Mohammed,us USA,DF,New England Revolution,24,7,4,3,423,60,0,0,0,0,8,3,0,1,0.00,0.00,0.00,0.00,0.21,1.70,0.64
227,A. J. Wood\A-J-Wood,us USA,FW,D.C. United,24,19,3,16,417,22,3,0,0,0,8,0,0,6,0.65,0.65,0.65,0.65,1.29,1.73,0.00
228,Harut Karapetyan\Harut-Karapetyan,am ARM,FW,LA Galaxy,25,15,3,12,409,27,4,0,0,0,7,0,0,9,0.88,0.88,0.88,0.88,1.98,1.54,0.00
229,Óscar Pareja\Oscar-Pareja,co COL,MF,Dallas Burn,29,6,4,2,398,66,0,2,0,0,5,1,0,0,0.00,0.45,0.00,0.45,0.00,1.13,0.23
230,Clint Peay\Clint-Peay,us USA,DF,D.C. United,24,6,5,1,393,66,0,1,0,0,9,3,0,1,0.00,0.23,0.00,0.23,0.23,2.06,0.69
231,Joey Martinez\Joey-Martinez,us USA,DF,Miami Fusion,22,6,6,0,390,65,0,0,0,0,10,1,1,0,0.00,0.00,0.00,0.00,0.00,2.31,0.46
232,Matt Napoleon\Matt-Napoleon,us USA,GK,Miami Fusion,20,4,4,0,360,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
233,Paul Grafer\Paul-Grafer,us USA,GK,Colorado Rapids,23,4,4,0,360,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
234,Jeff Zaun\Jeff-Zaun,us USA,DF,MetroStars,26,4,4,0,360,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.00
235,Andrew Gregor\Andrew-Gregor,us USA,MF,Columbus Crew,22,10,3,7,357,36,0,2,0,0,6,3,0,3,0.00,0.50,0.00,0.50,0.76,1.51,0.76
236,Alain Sutter\Alain-Sutter,ch SUI,MF,Dallas Burn,30,4,4,0,341,85,0,2,0,0,1,1,0,2,0.00,0.53,0.00,0.53,0.53,0.26,0.26
237,Billy Walsh\Billy-Walsh,us USA,MF,MetroStars,22,8,3,5,337,42,0,1,0,0,2,0,0,1,0.00,0.27,0.00,0.27,0.27,0.53,0.00
238,Matt Knowles\Matt-Knowles,us USA,DF,MetroStars,27,4,4,0,336,84,0,0,0,0,11,1,0,1,0.00,0.00,0.00,0.00,0.27,2.95,0.27
239,Matt Reis\Matt-Reis,us USA,GK,LA Galaxy,22,5,4,1,336,67,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
240,Tyrone Marshall\Tyrone-Marshall,jm JAM,DF,Miami Fusion,23,8,3,5,332,42,1,0,0,0,11,0,0,6,0.27,0.27,0.27,0.27,1.63,2.98,0.00
241,Jason Boyce\Jason-Boyce,us USA,DF,Miami Fusion,22,5,3,2,323,65,0,1,0,0,9,1,0,5,0.00,0.28,0.00,0.28,1.39,2.51,0.28
242,Roger Thomas\Roger-Thomas,jm JAM,MF,Miami Fusion,24,5,4,1,310,62,1,0,0,0,8,2,0,4,0.29,0.29,0.29,0.29,1.16,2.32,0.58
243,Ubusuku Abukusumo\Ubusuku-Abukusumo,us USA,DF,Columbus Crew,20,7,3,4,309,44,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.87,0.00
244,Jose Vasquez\Jose-Vasquez,us USA,FWDF,LA Galaxy,28,8,2,6,291,36,1,0,0,0,7,1,0,3,0.31,0.31,0.31,0.31,0.93,2.16,0.31
245,Bryan Taylor\Bryan-Taylor,us USA,FWMF,Miami Fusion,22,6,3,3,288,48,0,0,0,0,5,0,0,0,0.00,0.00,0.00,0.00,0.00,1.56,0.00
246,Pete Marino\Pete-Marino,us USA,FW,Kansas City Wizards,24,11,1,10,276,25,1,0,0,0,3,0,0,3,0.33,0.33,0.33,0.33,0.98,0.98,0.00
247,Jason Boyce\Jason-Boyce,us USA,DF,Colorado Rapids,22,10,3,7,274,27,0,2,0,0,3,0,0,2,0.00,0.66,0.00,0.66,0.66,0.99,0.00
248,Scott Budnick\Scott-Budnick,us USA,GK,Miami Fusion,26,3,3,0,270,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
249,David Winner\David-Winner,us USA,GK,Miami Fusion,26,3,3,0,270,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.33
250,John DeBrito\John-DeBrito,us USA,MFDF,Kansas City Wizards,29,9,3,6,267,30,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,0.00,1.35,0.00
251,Goran Hunjak\Goran-Hunjak,us USA,MF,Kansas City Wizards,32,12,2,10,261,22,0,2,0,0,7,0,0,1,0.00,0.69,0.00,0.69,0.34,2.41,0.00
252,Mike Slivinski\Mike-Slivinski,us USA,MF,D.C. United,23,16,1,15,258,16,0,1,0,0,2,0,0,0,0.00,0.35,0.00,0.35,0.00,0.70,0.00
253,Jimmy Glenn\Jimmy-Glenn,us USA,FW,Columbus Crew,25,5,3,2,242,48,0,1,0,0,0,0,0,2,0.00,0.37,0.00,0.37,0.74,0.00,0.00
254,Brian Sebapole\Brian-Sebapole,za RSA,FW,San Jose Clash,22,12,0,12,238,20,0,1,0,0,3,0,0,2,0.00,0.38,0.00,0.38,0.76,1.13,0.00
255,Brian Loftin\Brian-Loftin,us USA,FW,Tampa Bay Mutiny,25,8,2,6,219,27,0,0,0,0,3,0,0,1,0.00,0.00,0.00,0.00,0.41,1.23,0.00
256,Josh Keller\Josh-Keller,us USA,MF,Chicago Fire,22,6,3,3,218,36,0,0,0,0,5,1,0,2,0.00,0.00,0.00,0.00,0.83,2.06,0.41
257,Matt Knowles\Matt-Knowles,us USA,DF,Miami Fusion,27,3,3,0,212,71,0,0,0,0,5,1,0,0,0.00,0.00,0.00,0.00,0.00,2.12,0.42
258,Ramiro Corrales\Ramiro-Corrales,us USA,DFMF,MetroStars,20,3,2,1,211,70,0,1,0,0,3,0,0,1,0.00,0.43,0.00,0.43,0.43,1.28,0.00
259,Jacek Ziober\Jacek-Ziober,pl POL,FW,Tampa Bay Mutiny,32,3,3,0,196,65,0,0,0,0,2,1,0,2,0.00,0.00,0.00,0.00,0.92,0.92,0.46
260,Mark Simpson\Mark-Simpson,us USA,GK,D.C. United,31,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261,Cristian da Silva\Cristian-da-Silva,ar ARG,DFMF,MetroStars,26,3,3,0,177,59,0,0,0,0,5,2,0,0,0.00,0.00,0.00,0.00,0.00,2.54,1.02
262,Eduardo Hurtado\Eduardo-Hurtado,ec ECU,FW,LA Galaxy,28,2,2,0,175,88,1,1,0,0,5,0,0,3,0.51,1.03,0.51,1.03,1.54,2.57,0.00
263,Brian Bates\Brian-Bates,us USA,DF,Chicago Fire,25,2,2,0,159,80,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.70,0.00
264,Eric Quill\Eric-Quill,us USA,MF,Tampa Bay Mutiny,19,4,0,4,141,35,0,0,0,0,3,0,0,3,0.00,0.00,0.00,0.00,1.91,1.91,0.00
265,Brian Johnson\Brian-Johnson,us USA,MF,Kansas City Wizards,23,6,1,5,140,23,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.64,0.00
266,Tony Kuhn\Tony-Kuhn,us USA,FW,Chicago Fire,22,5,1,4,137,27,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,0.00,2.63,0.00
267,Jake Dancy\Jake-Dancy,us USA,DF,Kansas City Wizards,19,2,2,0,135,68,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,2.00,0.00
268,Brian Bates\Brian-Bates,us USA,DF,Dallas Burn,25,4,2,2,127,32,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.42,0.00
269,Evans Wise\Evans-Wise,tt TRI,FWMFDF,Tampa Bay Mutiny,24,7,1,6,123,18,0,0,0,0,5,1,0,2,0.00,0.00,0.00,0.00,1.46,3.66,0.73
270,Harut Karapetyan\Harut-Karapetyan,am ARM,FW,San Jose Clash,25,5,1,4,123,25,0,0,0,0,4,0,0,1,0.00,0.00,0.00,0.00,0.73,2.93,0.00
271,Jesse Van Saun\Jesse-Van-Saun,us USA,MFDF,New England Revolution,21,5,0,5,117,23,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,0.00,3.08,0.00
272,Brian Bliss\Brian-Bliss,us USA,DF,Kansas City Wizards,32,3,1,2,106,35,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.70,0.00
273,Scott Coufal\Scott-Coufal,us USA,GK,Chicago Fire,23,1,1,0,90,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
274,Judah Cooks\Judah-Cooks,us USA,MF,D.C. United,21,1,1,0,90,90,0,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,1.00,1.00,0.00
275,Ramiro Corrales\Ramiro-Corrales,us USA,MFDF,Miami Fusion,20,1,1,0,90,90,0,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,1.00,1.00,0.00
276,Bill Andracki\Bill-Andracki,us USA,GK,Miami Fusion,28,1,1,0,90,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
277,Tim Howard\Tim-Howard,us USA,GK,MetroStars,18,1,1,0,90,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
278,Lawrence Lozzano\Lawrence-Lozzano,us USA,FWMFDF,LA Galaxy,27,1,1,0,75,75,0,0,0,0,5,0,0,0,0.00,0.00,0.00,0.00,0.00,6.00,0.00
279,Curt Onalfo\Curt-Onalfo,us USA,DF,D.C. United,28,3,0,3,72,24,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
280,R. T. Moore\R-T-Moore,us USA,DF,Tampa Bay Mutiny,22,2,0,2,62,31,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
281,Damián Álvarez\Damian-Alvarez,mx MEX,MFFW,New England Revolution,24,2,1,1,61,31,0,0,0,0,1,0,0,3,0.00,0.00,0.00,0.00,4.43,1.48,0.00
282,Albertin Montoya\Albertin-Montoya,us USA,MF,San Jose Clash,22,1,1,0,59,59,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,1.53,0.00
283,Alen Kozić\Alen-Kozic,us USA,MF,Miami Fusion,21,2,1,1,57,29,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,3.16,0.00
284,Esmundo Rodriguez\Esmundo-Rodriguez,us USA,FW,San Jose Clash,20,3,0,3,52,17,0,0,0,0,2,1,0,0,0.00,0.00,0.00,0.00,0.00,3.46,1.73
285,Carlos Parra\Carlos-Parra,us USA,DF,MetroStars,20,2,0,2,50,25,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,1.80,0.00
286,Jamar Beasley\Jamar-Beasley,us USA,FW,New England Revolution,18,3,0,3,49,16,0,1,0,0,1,0,0,0,0.00,1.84,0.00,1.84,0.00,1.84,0.00
287,Juan Sastoque\Juan-Sastoque,us USA,FW,Dallas Burn,20,3,0,3,49,16,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
288,Matt Jordan\Matt-Jordan,us USA,GK,Dallas Burn,22,1,1,0,45,45,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
289,Danny Care\Danny-Care,us USA,MF,D.C. United,23,1,1,0,45,45,0,0,0,0,2,1,0,0,0.00,0.00,0.00,0.00,0.00,4.00,2.00
290,Nino Da Silva\Nino-Da-Silva,us USA,FW,Kansas City Wizards,18,1,0,1,32,32,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
291,Barry Swift\Barry-Swift,tt TRI,FW,MetroStars,21,2,0,2,30,15,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,6.00,0.00
292,Tom McLaughlin\Tom-McLaughlin,us USA,FW,New England Revolution,21,1,0,1,29,29,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,3.10,0.00
293,Jose Botello\Jose-Botello,us USA,FW,LA Galaxy,21,2,0,2,27,14,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,6.67,0.00
294,Guillermo Jara\Guillermo-Jara,us USA,FW,LA Galaxy,24,1,0,1,27,27,0,1,0,0,0,0,0,0,0.00,3.33,0.00,3.33,0.00,0.00,0.00
295,Carlos Ledesma\Carlos-Ledesma,ar ARG,MF,MetroStars,34,1,0,1,18,18,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
296,Tyrone Marshall\Tyrone-Marshall,jm JAM,DF,Colorado Rapids,23,1,0,1,17,17,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,10.59,0.00
297,Chris Brown\Chris-Brown,us USA,DF,Dallas Burn,26,1,0,1,16,16,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
