Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
99,Brad Davis\Brad-Davis,us USA,MF,Houston Dynamo,26,26,20,6,1800,69,3,6,0,0,21,2,0,16,0.15,0.45,0.15,0.45,0.80,1.05,0.10
100,Brad Evans\Brad-Evans,us USA,FWMF,Columbus Crew,22,26,18,8,1756,68,5,1,0,0,12,3,1,13,0.26,0.31,0.26,0.31,0.67,0.62,0.21
101,Wilman Conde\Wilman-Conde,co COL,DF,Chicago Fire,25,22,19,3,1750,80,1,1,0,0,39,2,0,1,0.05,0.10,0.05,0.10,0.05,2.01,0.10
102,Steve Ralston\Steve-Ralston,us USA,MF,New England Revolution,33,21,20,1,1715,82,8,5,1,1,13,2,0,13,0.42,0.68,0.37,0.63,0.68,0.68,0.10
103,Ned Grabavoy\Ned-Grabavoy,us USA,MF,San Jose Earthquakes,24,24,21,3,1709,71,0,1,0,0,21,2,0,2,0.00,0.05,0.00,0.05,0.11,1.11,0.11
104,Terry Cooke\Terry-Cooke,eng ENG,MF,Colorado Rapids,31,24,18,6,1698,71,1,10,0,1,5,2,0,8,0.05,0.58,0.05,0.58,0.42,0.27,0.11
105,Fred Carreiro\Fred-Carreiro,br BRA,MFFW,D.C. United,28,23,20,3,1690,74,2,1,0,0,50,4,0,12,0.11,0.16,0.11,0.16,0.64,2.66,0.21
106,Jonathan Bornstein\Jonathan-Bornstein,us USA,MFDF,Chivas USA,23,21,19,2,1679,80,2,1,0,0,22,3,0,6,0.11,0.16,0.11,0.16,0.32,1.18,0.16
107,Dema Kovalenko\Dema-Kovalenko,ua UKR,MF,Real Salt Lake,30,22,19,3,1668,76,1,2,1,1,30,7,0,5,0.05,0.16,0.00,0.11,0.27,1.62,0.38
108,Mike Magee\Mike-Magee,us USA,MFFW,New York Red Bulls,23,26,18,8,1665,64,5,0,1,1,25,2,0,19,0.27,0.27,0.22,0.22,1.03,1.35,0.11
109,Sainey Nyassi\Sainey-Nyassi,gm GAM,MF,New England Revolution,19,25,18,7,1661,66,2,1,0,0,31,7,0,13,0.11,0.16,0.11,0.16,0.70,1.68,0.38
110,Diego Gutiérrez\Diego-Gutierrez,us USA,DFMF,Chicago Fire,35,20,19,1,1660,83,0,1,0,0,19,7,0,1,0.00,0.05,0.00,0.05,0.05,1.03,0.38
111,Bobby Burling\Bobby-Burling,us USA,DF,Chivas USA,23,20,18,2,1659,83,0,0,0,0,20,3,0,1,0.00,0.00,0.00,0.00,0.05,1.08,0.16
112,Stuart Holden\Stuart-Holden,us USA,MF,Houston Dynamo,22,27,18,9,1652,61,3,3,0,1,26,3,0,15,0.16,0.33,0.16,0.33,0.82,1.42,0.16
113,Omar Cummings\Omar-Cummings,jm JAM,FW,Colorado Rapids,25,26,17,9,1629,63,6,4,0,0,19,1,0,27,0.33,0.55,0.33,0.55,1.49,1.05,0.06
114,Andy Williams\Andy-Williams,jm JAM,MF,Real Salt Lake,30,26,16,10,1602,62,1,2,0,0,28,0,1,10,0.06,0.17,0.06,0.17,0.56,1.57,0.06
115,Mauricio Castro\Mauricio-Castro,hn HON,MF,New England Revolution,26,24,22,2,1584,66,0,3,0,0,16,1,1,20,0.00,0.17,0.00,0.17,1.14,0.91,0.11
116,Eddie Robinson\Eddie-Robinson,us USA,DF,Houston Dynamo,29,20,19,1,1570,79,0,0,0,0,28,6,2,4,0.00,0.00,0.00,0.00,0.23,1.61,0.46
117,Kenny Deuchar\Kenny-Deuchar,sco SCO,FW,Real Salt Lake,27,29,18,11,1557,54,3,2,0,0,29,4,0,18,0.17,0.29,0.17,0.29,1.04,1.68,0.23
118,Shavar Thomas\Shavar-Thomas,jm JAM,DF,Chivas USA,27,19,18,1,1553,82,0,0,0,0,24,7,0,2,0.00,0.00,0.00,0.00,0.12,1.39,0.41
119,Dane Richards\Dane-Richards,jm JAM,MFFW,New York Red Bulls,24,23,18,5,1553,68,3,5,0,0,35,2,0,11,0.17,0.46,0.17,0.46,0.64,2.03,0.12
120,Ryan Cochrane\Ryan-Cochrane,us USA,DF,San Jose Earthquakes,24,19,17,2,1535,81,2,1,0,0,27,5,0,2,0.12,0.18,0.12,0.18,0.12,1.58,0.29
121,Ryan Johnson\Ryan-Johnson,jm JAM,FWMF,San Jose Earthquakes,23,28,13,15,1535,55,5,1,0,0,31,2,0,19,0.29,0.35,0.29,0.35,1.11,1.82,0.12
122,Bouna Coundoul\Bouna-Coundoul,sn SEN,GK,Colorado Rapids,25,17,17,0,1530,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
123,Zach Wells\Zach-Wells,us USA,GK,D.C. United,26,17,17,0,1530,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
124,Khano Smith\Khano-Smith,bm BER,MFFW,New England Revolution,27,23,18,5,1515,66,2,2,0,0,27,3,1,10,0.12,0.24,0.12,0.24,0.59,1.60,0.24
125,Gonzalo Peralta\Gonzalo-Peralta,ar ARG,DF,D.C. United,27,18,17,1,1514,84,1,0,0,0,26,3,0,3,0.06,0.06,0.06,0.06,0.18,1.55,0.18
126,Andrew Boyens\Andrew-Boyens,nz NZL,DF,New York Red Bulls,24,19,16,3,1506,79,0,0,0,0,31,6,0,0,0.00,0.00,0.00,0.00,0.00,1.85,0.36
127,Ugo Ihemelu\Ugo-Ihemelu,us USA,DF,Colorado Rapids,24,18,16,2,1493,83,0,0,0,0,28,3,0,0,0.00,0.00,0.00,0.00,0.00,1.69,0.18
128,Robbie Findley\Robbie-Findley,us USA,FW,Real Salt Lake,22,29,15,14,1493,52,6,5,0,0,16,2,0,18,0.36,0.66,0.36,0.66,1.09,0.96,0.12
129,Mike Randolph\Mike-Randolph,us USA,DFMF,LA Galaxy,22,20,15,5,1468,73,0,2,0,0,19,2,0,6,0.00,0.12,0.00,0.12,0.37,1.16,0.12
130,Danny Dichio\Danny-Dichio,eng ENG,FW,Toronto FC,33,23,17,6,1445,63,5,2,0,0,35,4,0,10,0.31,0.44,0.31,0.44,0.62,2.18,0.25
131,Kosuke Kimura\Kosuke-Kimura,jp JPN,DF,Colorado Rapids,23,18,17,1,1438,80,0,0,0,0,16,2,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.13
132,Christian Gómez\Christian-Gomez,ar ARG,MF,Colorado Rapids,33,20,17,3,1423,71,3,7,2,2,15,2,0,18,0.19,0.63,0.06,0.51,1.14,0.95,0.13
133,Ante Razov\Ante-Razov,us USA,FW,Chivas USA,33,22,17,5,1415,64,5,5,0,0,26,3,0,18,0.32,0.64,0.32,0.64,1.14,1.65,0.19
134,Jim Curtin\Jim-Curtin,us USA,DF,Chivas USA,28,18,15,3,1382,77,1,0,0,0,24,1,0,4,0.07,0.07,0.07,0.07,0.26,1.56,0.07
135,Ian Joy\Ian-Joy,us USA,DF,Real Salt Lake,26,19,18,1,1377,73,0,0,0,0,26,4,1,1,0.00,0.00,0.00,0.00,0.07,1.70,0.33
136,Laurent Robert\Laurent-Robert,fr FRA,FWMF,Toronto FC,32,17,16,1,1364,80,1,1,0,0,8,4,1,14,0.07,0.13,0.07,0.13,0.92,0.53,0.33
137,Brad Guzan\Brad-Guzan,us USA,GK,Chivas USA,23,15,15,0,1350,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07
138,Aaron Pitchkolan\Aaron-Pitchkolan,us USA,DFMF,FC Dallas,24,21,15,6,1345,64,1,0,0,0,12,3,1,4,0.07,0.07,0.07,0.07,0.27,0.80,0.27
139,Tyson Wahl\Tyson-Wahl,us USA,DF,Kansas City Wizards,23,16,16,0,1327,83,0,0,0,0,22,1,0,2,0.00,0.00,0.00,0.00,0.14,1.49,0.07
140,Troy Roberts\Troy-Roberts,us USA,DF,LA Galaxy,24,17,14,3,1316,77,0,0,0,0,17,2,0,1,0.00,0.00,0.00,0.00,0.07,1.16,0.14
141,Alan Gordon\Alan-Gordon,us USA,FW,LA Galaxy,26,26,14,12,1314,51,5,1,0,0,38,4,1,15,0.34,0.41,0.34,0.41,1.03,2.60,0.34
142,Conor Casey\Conor-Casey,us USA,FW,Colorado Rapids,26,21,16,5,1313,63,11,1,2,2,34,4,1,27,0.75,0.82,0.62,0.69,1.85,2.33,0.34
143,Tam McManus\Tam-McManus,sco SCO,FW,Colorado Rapids,26,22,15,7,1307,59,5,1,1,2,17,2,1,22,0.34,0.41,0.28,0.34,1.51,1.17,0.21
144,Adam Cristman\Adam-Cristman,us USA,FW,New England Revolution,23,18,16,2,1300,72,6,1,0,0,25,0,0,24,0.42,0.48,0.42,0.48,1.66,1.73,0.00
145,Carey Talley\Carey-Talley,us USA,DF,Chivas USA,31,16,15,1,1298,81,1,2,1,1,25,3,0,5,0.07,0.21,0.00,0.14,0.35,1.73,0.21
146,Juan Toja\Juan-Toja,co COL,MF,FC Dallas,22,16,15,1,1283,80,2,2,0,0,32,3,0,13,0.14,0.28,0.14,0.28,0.91,2.24,0.21
147,Chris Leitch\Chris-Leitch,us USA,DF,New York Red Bulls,28,17,14,3,1259,74,0,0,0,0,12,2,0,0,0.00,0.00,0.00,0.00,0.00,0.86,0.14
