Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
21,Rolf Feltscher\Rolf-Feltscher,ve VEN,DF,LA Galaxy,28,2,2,0,180,90,0,0,0,0,2,1,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.50
22,David Ousted\David-Ousted,dk DEN,GK,Chicago Fire,33,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,Ryan Hollingshead\Ryan-Hollingshead,us USA,MF,FC Dallas,27,2,2,0,180,90,0,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.50,0.50,0.00
24,Alex DeJohn\Alex-DeJohn,us USA,DF,Orlando City,27,2,2,0,180,90,0,0,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.50
25,Joseph Mora\Joseph-Mora,cr CRC,,D.C. United,26,2,2,0,180,90,0,0,0,0,2,1,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.50
26,Jake Nerwinski\Jake-Nerwinski,us USA,DF,Vancouver Whitecaps FC,24,2,2,0,180,90,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.00
27,Aníbal Godoy\Anibal-Godoy,pa PAN,MF,San Jose Earthquakes,28,2,2,0,180,90,0,0,0,0,3,1,0,1,0.00,0.00,0.00,0.00,0.50,1.50,0.50
28,Leonardo Bertone\Leonardo-Bertone,ch SUI,MF,FC Cincinnati,24,2,2,0,180,90,1,0,0,0,2,0,0,2,0.50,0.50,0.50,0.50,1.00,1.00,0.00
29,Teal Bunbury\Teal-Bunbury,us USA,FW,New England Revolution,28,2,2,0,180,90,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,0.00,2.00,0.00
30,Antonio Delamea Mlinar\Antonio-Delamea-Mlinar,si SVN,MFDF,New England Revolution,27,2,2,0,180,90,0,1,0,0,5,1,0,0,0.00,0.50,0.00,0.50,0.00,2.50,0.50
31,Jorge Villafaña\Jorge-Villafana,us USA,FWMF,Portland Timbers,29,2,2,0,180,90,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.00
32,Roland Lamah\Roland-Lamah,be BEL,MFFW,FC Cincinnati,31,2,2,0,180,90,1,0,0,0,0,0,0,1,0.50,0.50,0.50,0.50,0.50,0.00,0.00
33,Kyle Beckerman\Kyle-Beckerman,us USA,MF,Real Salt Lake,36,2,2,0,180,90,0,0,0,0,5,1,0,0,0.00,0.00,0.00,0.00,0.00,2.50,0.50
34,Everton Luiz\Everton-Luiz,br BRA,DFMF,Real Salt Lake,30,2,2,0,180,90,0,0,0,0,4,2,0,0,0.00,0.00,0.00,0.00,0.00,2.00,1.00
35,Chris Wondolowski\Chris-Wondolowski,us USA,FW,San Jose Earthquakes,36,2,2,0,180,90,0,0,0,0,4,0,0,1,0.00,0.00,0.00,0.00,0.50,2.00,0.00
36,Eric Remedi\Eric-Remedi,ar ARG,MF,Atlanta United,23,2,2,0,180,90,0,0,0,0,3,0,0,1,0.00,0.00,0.00,0.00,0.50,1.50,0.00
37,Nick Hagglund\Nick-Hagglund,us USA,DF,FC Cincinnati,26,2,2,0,180,90,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.00
38,Edgar Castillo\Edgar-Castillo,us USA,DF,New England Revolution,32,2,2,0,180,90,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,0.00,2.00,0.00
39,Danilo Acosta\Danilo-Acosta,us USA,DF,Orlando City,21,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40,Zack Steffen\Zack-Steffen,us USA,GK,Columbus Crew,23,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,Jeff Attinella\Jeff-Attinella,us USA,GK,Portland Timbers,30,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,Johan Kappelhof\Johan-Kappelhof,nl NED,DF,Chicago Fire,28,2,2,0,180,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00
43,Joe Willis\Joe-Willis,us USA,GK,Houston Dynamo,30,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,Kim Kee-hee\Kim-Kee-hee,kr KOR,MFDF,Seattle Sounders FC,29,2,2,0,180,90,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,0.00,2.00,0.00
45,Cristian Roldan\Cristian-Roldan,us USA,MF,Seattle Sounders FC,23,2,2,0,180,90,0,0,0,0,2,1,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.50
46,Alexandru Mitriță\Alexandru-Mitrita,ro ROU,MF,New York City FC,23,2,2,0,180,90,0,1,0,0,1,0,0,4,0.00,0.50,0.00,0.50,2.00,0.50,0.00
47,Sebastián Blanco\Sebastian-Blanco,ar ARG,FWMF,Portland Timbers,30,2,2,0,180,90,1,0,0,0,2,0,0,3,0.50,0.50,0.50,0.50,1.50,1.00,0.00
48,Seth Sinovic\Seth-Sinovic,us USA,DF,Sporting KC,32,2,2,0,180,90,0,0,0,0,3,1,0,1,0.00,0.00,0.00,0.00,0.50,1.50,0.50
49,Frédéric Brillant\Frederic-Brillant,fr FRA,DF,D.C. United,33,2,2,0,180,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00
50,Leandro González Pirez\Leandro-Gonzalez-Pirez,ar ARG,DF,Atlanta United,26,2,2,0,180,90,0,0,0,0,3,1,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.50
51,Larrys Mabiala\Larrys-Mabiala,cd COD,DF,Portland Timbers,31,2,2,0,180,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00
52,Junior Moreno\Junior-Moreno,ve VEN,MF,D.C. United,25,2,2,0,180,90,0,0,0,0,2,0,0,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00
53,Matt Hedges\Matt-Hedges,us USA,DF,FC Dallas,28,2,2,0,180,90,0,0,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.50
54,Michael Parkhurst\Michael-Parkhurst,us USA,DF,Atlanta United,35,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,Deklan Wynne\Deklan-Wynne,nz NZL,DF,Colorado Rapids,23,2,2,0,180,90,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.00
56,Eduard Atuesta\Eduard-Atuesta,co COL,,Los Angeles FC,21,2,2,0,180,90,0,1,0,0,3,2,0,0,0.00,0.50,0.00,0.50,0.00,1.50,1.00
57,Gastón Sauro\Gaston-Sauro,ar ARG,DF,Columbus Crew,28,2,2,0,180,90,1,0,0,0,2,0,0,1,0.50,0.50,0.50,0.50,0.50,1.00,0.00
58,Leonardo Jara\Leonardo-Jara,ar ARG,MF,D.C. United,27,2,2,0,180,90,0,0,0,0,3,1,0,1,0.00,0.00,0.00,0.00,0.50,1.50,0.50
59,Mario Daniel Vega\Mario-Daniel-Vega,ar ARG,GK,San Jose Earthquakes,34,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,Evan Bush\Evan-Bush,us USA,GK,Montreal Impact,32,2,2,0,180,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.50
61,Michael Boxall\Michael-Boxall,nz NZL,DF,Minnesota United,30,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,Alexander Ring\Alexander-Ring,fi FIN,MF,New York City FC,27,2,2,0,180,90,1,0,0,0,5,0,0,4,0.50,0.50,0.50,0.50,2.00,2.50,0.00
63,Kei Kamara\Kei-Kamara,sl SLE,FW,Colorado Rapids,34,2,2,0,180,90,1,0,0,0,3,0,0,4,0.50,0.50,0.50,0.50,2.00,1.50,0.00
64,Bacary Sagna\Bacary-Sagna,fr FRA,DF,Montreal Impact,35,2,2,0,180,90,0,0,0,0,1,2,0,0,0.00,0.00,0.00,0.00,0.00,0.50,1.00
65,Ike Opara\Ike-Opara,us USA,DF,Minnesota United,29,2,2,0,180,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00
66,Francisco Calvo\Francisco-Calvo,cr CRC,DF,Minnesota United,26,2,2,0,180,90,1,0,0,0,3,1,0,2,0.50,0.50,0.50,0.50,1.00,1.50,0.50
67,Gustav Svensson\Gustav-Svensson,se SWE,DFMF,Seattle Sounders FC,31,2,2,0,180,90,0,0,0,0,2,1,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.50
68,Sacha Kljestan\Sacha-Kljestan,us USA,MF,Orlando City,33,2,2,0,180,90,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.50,0.00,0.00
69,Dominique Badji\Dominique-Badji,sn SEN,FW,FC Dallas,26,2,2,0,180,90,0,1,0,0,3,1,0,2,0.00,0.50,0.00,0.50,1.00,1.50,0.50
70,Tyler Miller\Tyler-Miller,us USA,GK,Los Angeles FC,25,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71,Miles Robinson\Miles-Robinson,us USA,DF,Atlanta United,21,2,2,0,180,90,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.00
72,Wilfried Zahibo\Wilfried-Zahibo,fr FRA,MF,New England Revolution,25,2,2,0,180,90,0,0,0,0,6,2,0,0,0.00,0.00,0.00,0.00,0.00,3.00,1.00
73,Pedro Santos\Pedro-Santos,pt POR,MF,Columbus Crew,30,2,2,0,180,90,0,1,0,0,3,2,0,0,0.00,0.50,0.00,0.50,0.00,1.50,1.00
74,Raúl Ruidíaz\Raul-Ruidiaz,pe PER,FW,Seattle Sounders FC,28,2,2,0,180,90,2,0,0,0,0,0,0,5,1.00,1.00,1.00,1.00,2.50,0.00,0.00
75,Jørgen Skjelvik\Jorgen-Skjelvik,no NOR,DFMF,LA Galaxy,27,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76,Harrison Afful\Harrison-Afful,gh GHA,DFMF,Columbus Crew,32,2,2,0,180,90,0,0,0,0,2,1,0,2,0.00,0.00,0.00,0.00,1.00,1.00,0.50
77,Ján Greguš\Jan-Gregus,sk SVK,MF,Minnesota United,28,2,2,0,180,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00
78,Benny Feilhaber\Benny-Feilhaber,us USA,MF,Colorado Rapids,34,2,2,0,180,90,1,0,0,0,6,1,0,1,0.50,0.50,0.50,0.50,0.50,3.00,0.50
79,David Bingham\David-Bingham,us USA,GK,LA Galaxy,29,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,Jonathan Mensah\Jonathan-Mensah,gh GHA,DF,Columbus Crew,28,2,2,0,180,90,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.00
81,Matt Besler\Matt-Besler,us USA,DF,Sporting KC,31,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82,Will Johnson\Will-Johnson,ca CAN,FWMF,Orlando City,32,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83,Osvaldo Alonso\Osvaldo-Alonso,cu CUB,MF,Minnesota United,33,2,2,0,180,90,0,0,0,0,6,1,0,0,0.00,0.00,0.00,0.00,0.00,3.00,0.50
84,Micheal Azira\Micheal-Azira,ug UGA,DFMF,Montreal Impact,31,2,2,0,180,90,0,1,0,0,1,1,0,0,0.00,0.50,0.00,0.50,0.00,0.50,0.50
85,Boniek García\Boniek-Garcia,hn HON,MFDF,Houston Dynamo,34,2,2,0,180,90,0,0,0,0,5,1,0,0,0.00,0.00,0.00,0.00,0.00,2.50,0.50
86,Adam Lundqvist\Adam-Lundqvist,se SWE,DFMF,Houston Dynamo,24,2,2,0,180,90,0,1,0,0,2,0,0,0,0.00,0.50,0.00,0.50,0.00,1.00,0.00
87,Jonathan dos Santos\Jonathan-dos-Santos,mx MEX,MF,LA Galaxy,28,2,2,0,180,90,0,0,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.50
88,Hwang In-beom\Hwang-In-beom,kr KOR,MF,Vancouver Whitecaps FC,22,2,2,0,180,90,0,0,0,0,3,0,0,3,0.00,0.00,0.00,0.00,1.50,1.50,0.00
89,Brad Knighton\Brad-Knighton,us USA,GK,New England Revolution,33,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90,Alejandro Bedoya\Alejandro-Bedoya,us USA,FWMF,Philadelphia Union,31,2,2,0,180,90,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.00
91,Graham Zusi\Graham-Zusi,us USA,FWMF,Sporting KC,32,2,2,0,180,90,0,0,0,0,5,2,0,1,0.00,0.00,0.00,0.00,0.50,2.50,1.00
92,Wil Trapp\Wil-Trapp,us USA,MF,Columbus Crew,26,2,2,0,180,90,0,0,0,0,2,2,0,0,0.00,0.00,0.00,0.00,0.00,1.00,1.00
93,Cristian Espinoza\Cristian-Espinoza,ar ARG,FW,San Jose Earthquakes,23,2,2,0,180,90,0,0,0,0,2,0,0,2,0.00,0.00,0.00,0.00,1.00,1.00,0.00
94,Brandon Bye\Brandon-Bye,us USA,FW,New England Revolution,23,2,2,0,180,90,0,0,0,0,5,1,0,0,0.00,0.00,0.00,0.00,0.00,2.50,0.50
95,Waylon Francis\Waylon-Francis,cr CRC,DF,Columbus Crew,28,2,2,0,180,90,0,0,0,0,4,1,0,0,0.00,0.00,0.00,0.00,0.00,2.00,0.50
96,Shane O'Neill\Shane-ONeill,us USA,DFMF,Orlando City,25,2,2,0,180,90,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.00
97,Guram Kashia\Guram-Kashia,ge GEO,DF,San Jose Earthquakes,31,2,2,0,180,90,0,0,0,0,2,0,0,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00
98,Brek Shea\Brek-Shea,us USA,MFDFFW,Atlanta United,28,2,2,0,180,90,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.00
99,Fanendo Adi\Fanendo-Adi,ng NGA,FW,FC Cincinnati,28,2,2,0,180,90,0,0,0,0,4,1,0,0,0.00,0.00,0.00,0.00,0.00,2.00,0.50
100,Diego Polenta\Diego-Polenta,uy URU,DFMF,LA Galaxy,26,2,2,0,180,90,0,0,0,0,3,1,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.50
101,Alexander Callens\Alexander-Callens,pe PER,DF,New York City FC,26,2,2,0,180,90,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.00
102,Nedum Onuoha\Nedum-Onuoha,eng ENG,DF,Real Salt Lake,32,2,2,0,180,90,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.00
103,Andre Blake\Andre-Blake,jm JAM,GK,Philadelphia Union,28,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104,Dax McCarty\Dax-McCarty,us USA,MF,Chicago Fire,31,2,2,0,180,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00
105,Marcelo Silva\Marcelo-Silva,uy URU,DF,Real Salt Lake,29,2,2,0,180,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00
106,Chad Marshall\Chad-Marshall,us USA,DF,Seattle Sounders FC,34,2,2,0,180,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00
107,Jordan Harvey\Jordan-Harvey,us USA,DF,Los Angeles FC,35,2,2,0,180,90,0,1,0,0,2,1,0,0,0.00,0.50,0.00,0.50,0.00,1.00,0.50
108,Samuel Piette\Samuel-Piette,ca CAN,MF,Montreal Impact,24,2,2,0,180,90,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.00
109,Fredy Montero\Fredy-Montero,co COL,FW,Vancouver Whitecaps FC,31,2,2,0,180,90,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.00
110,Sean Johnson\Sean-Johnson,us USA,GK,New York City FC,29,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111,Vito Mannone\Vito-Mannone,it ITA,GK,Minnesota United,30,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112,Tim Howard\Tim-Howard,us USA,GK,Colorado Rapids,39,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
113,Dillon Serna\Dillon-Serna,us USA,MF,Colorado Rapids,24,2,2,0,180,90,0,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.50,0.50,0.00
114,Bryan Acosta\Bryan-Acosta,hn HON,MF,FC Dallas,25,2,2,0,180,90,1,0,0,0,5,0,0,2,0.50,0.50,0.50,0.50,1.00,2.50,0.00
115,Eddie Segura\Eddie-Segura,co COL,DF,Los Angeles FC,21,2,2,0,180,90,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.50,0.00,0.00
116,Maxime Chanot\Maxime-Chanot,lu LUX,DF,New York City FC,29,2,2,0,180,90,0,0,0,0,4,2,0,0,0.00,0.00,0.00,0.00,0.00,2.00,1.00
117,Julio Cascante\Julio-Cascante,cr CRC,DF,Portland Timbers,25,2,2,0,180,90,0,0,0,0,6,1,0,1,0.00,0.00,0.00,0.00,0.50,3.00,0.50
118,Tim Melia\Tim-Melia,us USA,GK,Sporting KC,32,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
119,Bastian Schweinsteiger\Bastian-Schweinsteiger,de GER,MF,Chicago Fire,34,2,2,0,180,90,0,0,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.50
120,Auston Trusty\Auston-Trusty,us USA,DF,Philadelphia Union,20,2,2,0,180,90,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.00
121,Nick Rimando\Nick-Rimando,us USA,GK,Real Salt Lake,39,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
122,Maynor Figueroa\Maynor-Figueroa,hn HON,DF,Houston Dynamo,35,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
123,Aaron Herrera\Aaron-Herrera,us USA,DF,Real Salt Lake,21,2,2,0,180,90,0,0,0,0,1,1,0,1,0.00,0.00,0.00,0.00,0.50,0.50,0.50
124,Brad Guzan\Brad-Guzan,us USA,GK,Atlanta United,34,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
125,Kelvin Leerdam\Kelvin-Leerdam,nl NED,DFMF,Seattle Sounders FC,28,2,2,0,180,90,2,0,0,0,3,1,0,2,1.00,1.00,1.00,1.00,1.00,1.50,0.50
126,Daniel Lovitz\Daniel-Lovitz,us USA,MF,Montreal Impact,27,2,2,0,180,90,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.00
127,Haris Medunjanin\Haris-Medunjanin,ba BIH,MF,Philadelphia Union,33,2,2,0,180,90,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.00
128,Carlos Vela\Carlos-Vela,mx MEX,FW,Los Angeles FC,29,2,2,0,180,90,1,2,0,0,1,0,0,3,0.50,1.50,0.50,1.50,1.50,0.50,0.00
129,Judson Silva Tavares\Judson-Silva-Tavares,,,San Jose Earthquakes,25,2,2,0,180,90,0,0,0,0,7,1,0,0,0.00,0.00,0.00,0.00,0.00,3.50,0.50
130,Krisztián Németh\Krisztian-Nemeth,hu HUN,FW,Sporting KC,30,2,2,0,180,90,1,0,0,0,3,1,0,2,0.50,0.50,0.50,0.50,1.00,1.50,0.50
131,Victor Ulloa\Victor-Ulloa,mx MEXus USA,MF,FC Cincinnati,26,2,2,0,180,90,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,0.00,2.00,0.00
132,Josef Martínez\Josef-Martinez,ve VEN,FW,Atlanta United,25,2,2,0,180,90,1,0,0,0,1,0,0,2,0.50,0.50,0.50,0.50,1.00,0.50,0.00
133,Erik Godoy\Erik-Godoy,ar ARG,DF,Vancouver Whitecaps FC,25,2,2,0,180,90,1,0,0,0,2,0,0,1,0.50,0.50,0.50,0.50,0.50,1.00,0.00
134,Maxime Crépeau\Maxime-Crepeau,ca CAN,GK,Vancouver Whitecaps FC,24,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
135,Artur\Artur,br BRA,MF,Columbus Crew,22,2,2,0,180,90,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.00
136,Russell Canouse\Russell-Canouse,us USA,MF,D.C. United,23,2,2,0,180,90,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.00
137,Brooks Lennon\Brooks-Lennon,us USA,MF,Real Salt Lake,21,2,2,0,180,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00
138,Yordy Reyna\Yordy-Reyna,pe PER,FW,Vancouver Whitecaps FC,25,2,2,0,180,90,0,1,0,0,5,1,0,1,0.00,0.50,0.00,0.50,0.50,2.50,0.50
139,C. J. Sapong\C-J-Sapong,us USA,FW,Chicago Fire,30,2,2,0,180,90,2,0,0,0,1,0,0,2,1.00,1.00,1.00,1.00,1.00,0.50,0.00
140,Federico Higuaín\Federico-Higuain,ar ARG,MFFW,Columbus Crew,34,2,2,0,180,90,0,1,0,0,0,0,0,0,0.00,0.50,0.00,0.50,0.00,0.00,0.00
141,Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,D.C. United,33,2,2,0,180,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00
142,Zarek Valentin\Zarek-Valentin,us USA,DF,Portland Timbers,27,2,2,0,180,90,0,0,0,0,1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.50
143,Carlos Gruezo\Carlos-Gruezo,ec ECU,MF,FC Dallas,23,2,2,0,180,90,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.50,0.00
144,Miguel Ibarra\Miguel-Ibarra,us USA,FWMF,Minnesota United,28,2,2,0,180,90,1,0,0,0,0,0,0,1,0.50,0.50,0.50,0.50,0.50,0.00,0.00
145,Keegan Rosenberry\Keegan-Rosenberry,us USA,DF,Colorado Rapids,25,2,2,0,180,90,0,0,0,0,4,1,0,0,0.00,0.00,0.00,0.00,0.00,2.00,0.50
146,Maximiliano Moralez\Maximiliano-Moralez,ar ARG,MF,New York City FC,31,2,2,0,180,90,0,0,0,0,3,0,0,1,0.00,0.00,0.00,0.00,0.50,1.50,0.00
147,Reto Ziegler\Reto-Ziegler,ch SUI,DFMF,FC Dallas,33,2,2,0,180,90,1,0,1,1,1,1,0,1,0.50,0.50,0.00,0.00,0.50,0.50,0.50
