name,startDate,endDate,league,hyphen
Bobby Dollas,1984,2001,nhl,false
Dolly Dolson,1929,1931,nhl,false
Robert Dome,1998,2003,nhl,false
Hnat Domenichelli,1997,2003,nhl,false
Max Domi,2016,2019,nhl,false
Tie Domi,1990,2006,nhl,false
Louis Domingue,2015,2019,nhl,false
Gary Donaldson,1974,1974,nhl,false
Clark Donatelli,1990,1992,nhl,false
Ryan Donato,2018,2019,nhl,false
Ted Donato,1992,2004,nhl,false
Babe Donnelly,1927,1927,nhl,false
Dave Donnelly,1984,1988,nhl,false
Gord Donnelly,1984,1995,nhl,false
Mike Donnelly,1987,1997,nhl,false
Matt Donovan,2012,2019,nhl,false
Shean Donovan,1995,2010,nhl,false
Joonas Donskoi,2016,2019,nhl,false
Jamie Doornbosch,2011,2011,nhl,false
Jiri Dopita,2002,2003,nhl,false
Rob Dopson,1994,1994,nhl,false
John Doran,1934,1940,nhl,false
Lloyd Doran,1947,1947,nhl,false
Ken Doraty,1927,1938,nhl,false
Andre Dore,1979,1985,nhl,false
Daniel Dore,1990,1991,nhl,false
Jim Dorey,1969,1972,nhl,false
Dan Dorion,1986,1988,nhl,false
Gary Dornhoefer,1964,1978,nhl,false
Eddie Dorohoy,1949,1949,nhl,false
Derek Dorsett,2009,2018,nhl,false
Jake Dotchin,2017,2019,nhl,false
Drew Doughty,2009,2019,nhl,false
Jordy Douglas,1980,1985,nhl,false
Kent Douglas,1963,1969,nhl,false
Les Douglas,1941,1947,nhl,false
Doug Doull,2004,2006,nhl,false
Peter Douris,1986,1998,nhl,false
Jim Dowd,1992,2008,nhl,false
Nic Dowd,2016,2019,nhl,false
Jake Dowell,2008,2014,nhl,false
Bruce Dowie,1984,1984,nhl,false
Justin Dowling,2017,2019,nhl,false
Aaron Downey,2000,2009,nhl,false
Dave Downie,1933,1933,nhl,false
Steve Downie,2008,2016,nhl,false
Mario Doyon,1989,1991,nhl,false
Leon Draisaitl,2015,2019,nhl,false
Dallas Drake,1993,2008,nhl,false
Bruce Draper,1963,1963,nhl,false
Kris Draper,1991,2011,nhl,false
Tom Draper,1989,1996,nhl,false
Nick Drazenovic,2011,2014,nhl,false
Davis Drewiske,2009,2013,nhl,false
Chris Driedger,2015,2017,nhl,false
Sheldon Dries,2019,2019,nhl,false
Gordie Drillon,1937,1943,nhl,false
Peter Driscoll,1980,1981,nhl,false
Bruce Driver,1984,1998,nhl,false
Rene Drolet,1972,1975,nhl,false
Ivan Droppa,1994,1996,nhl,false
Clarence Drouillard,1938,1938,nhl,false
Jonathan Drouin,2015,2019,nhl,false
Jude Drouin,1969,1981,nhl,false
P.C. Drouin,1997,1997,nhl,false
Polly Drouin,1935,1941,nhl,false
John Druce,1989,1998,nhl,false
Harold Druken,2000,2004,nhl,false
Stan Drulia,1993,2001,nhl,false
Jim Drummond,1945,1945,nhl,false
Chris Drury,1999,2011,nhl,false
Herb Drury,1926,1931,nhl,false
Ted Drury,1994,2001,nhl,false
Dave Dryden,1962,1980,nhl,false
Ken Dryden,1971,1979,nhl,false
Christian Dube,1997,1999,nhl,false
Dillon Dube,2019,2019,nhl,false
Gilles Dube,1950,1950,nhl,false
Norm Dube,1975,1976,nhl,false
Justin Duberman,1994,1994,nhl,false
Wade Dubielewicz,2004,2010,nhl,false
Brandon Dubinsky,2007,2019,nhl,false
Steve Dubinsky,1994,2003,nhl,false
Devan Dubnyk,2010,2019,nhl,false
Pierre-Luc Dubois,2018,2019,nhl,false
Matt Duchene,2010,2019,nhl,false
Gaetan Duchesne,1982,1995,nhl,false
Jeremy Duchesne,2010,2010,nhl,false
Steve Duchesne,1987,2002,nhl,false
Anthony Duclair,2015,2019,nhl,false
Mike Duco,2010,2012,nhl,false
Rick Dudley,1973,1981,nhl,false
Dave Duerden,2000,2000,nhl,false
Dick Duff,1955,1972,nhl,false
Parris Duffus,1997,1997,nhl,false
Luc Dufour,1983,1985,nhl,false
Marc Dufour,1964,1969,nhl,false
Donald Dufresne,1989,1997,nhl,false
John Duggan,1926,1926,nhl,false
Ken Duggan,1988,1988,nhl,false
Ron Duguay,1978,1989,nhl,false
Lorne Duguid,1932,1937,nhl,false
Duke Dukowski,1927,1934,nhl,false
Woody Dumart,1936,1954,nhl,false
Michel Dumas,1975,1977,nhl,false
Mathew Dumba,2014,2019,nhl,false
Gabriel Dumont,2012,2018,nhl,false
J.P. Dumont,1999,2011,nhl,false
Brian Dumoulin,2014,2019,nhl,false
Dale Dunbar,1986,1989,nhl,false
Art Duncan,1927,1931,nhl,false
Iain Duncan,1987,1991,nhl,false
Craig Duncanson,1986,1993,nhl,false
Rocky Dundas,1990,1990,nhl,false
Mike Dunham,1997,2007,nhl,false
Frank Dunlap,1944,1944,nhl,false
Blake Dunlop,1974,1984,nhl,false
Dave Dunn,1974,1976,nhl,false
Richie Dunn,1978,1989,nhl,false
Vince Dunn,2018,2019,nhl,false
Denis Dupere,1971,1978,nhl,false
Andre Dupont,1971,1983,nhl,false
Brodie Dupont,2011,2011,nhl,false
Jerome Dupont,1982,1987,nhl,false
Micki DuPont,2002,2008,nhl,false
Norm Dupont,1980,1984,nhl,false
Yanick Dupre,1992,1996,nhl,false
Bob Dupuis,1980,1980,nhl,false
Pascal Dupuis,2001,2016,nhl,false
Philippe Dupuis,2009,2012,nhl,false
Steve Durbano,1973,1979,nhl,false
Vitezslav Duris,1981,1983,nhl,false
Bill Durnan,1944,1950,nhl,false
Chris Durno,2009,2010,nhl,false
Benoit Dusablon,2004,2004,nhl,false
Norm Dussault,1948,1951,nhl,false
Red Dutton,1927,1936,nhl,false
Christian Dvorak,2017,2019,nhl,false
Miroslav Dvorak,1983,1985,nhl,false
Radek Dvorak,1996,2014,nhl,false
Gordie Dwyer,2000,2004,nhl,false
Mike Dwyer,1979,1982,nhl,false
Patrick Dwyer,2009,2015,nhl,false
Ed Dyck,1972,1974,nhl,false
Henry Dyck,1944,1944,nhl,false
Babe Dye,1920,1931,nhl,false
Karl Dykhuis,1992,2004,nhl,false
Steve Dykstra,1986,1990,nhl,false
Jack Dyte,1944,1944,nhl,false
Joe Dziedzic,1996,1999,nhl,false
Ryan Dzingel,2016,2019,nhl,false
David Dziurzynski,2013,2016,nhl,false
Ben Eager,2006,2014,nhl,false
Mike Eagles,1983,2000,nhl,false
Bruce Eakin,1982,1986,nhl,false
Cody Eakin,2012,2019,nhl,false
Dallas Eakins,1993,2002,nhl,false
Robbie Earl,2008,2011,nhl,false
Mike Eastwood,1992,2004,nhl,false
Mark Eaton,2000,2013,nhl,false
Jeff Eatough,1982,1982,nhl,false
Mike Eaves,1979,1985,nhl,false
Murray Eaves,1981,1990,nhl,false
Patrick Eaves,2006,2019,nhl,false
Andrew Ebbett,2008,2015,nhl,false
Jordan Eberle,2011,2019,nhl,false
Tim Ecclestone,1968,1978,nhl,false
Tyler Eckford,2010,2011,nhl,false
Rolf Edberg,1979,1981,nhl,false
Frank Eddolls,1945,1952,nhl,false
Darryl Edestrand,1968,1979,nhl,false
Alexander Edler,2007,2019,nhl,false
Garry Edmundson,1952,1961,nhl,false
Joel Edmundson,2016,2019,nhl,false
Tom Edur,1977,1978,nhl,false
Don Edwards,1977,1986,nhl,false
Gary Edwards,1969,1982,nhl,false
Marv Edwards,1969,1974,nhl,false
Roy Edwards,1968,1974,nhl,false
Pat Egan,1940,1951,nhl,false
Allan Egeland,1996,1998,nhl,false
Jack Egers,1970,1976,nhl,false
Nikolaj Ehlers,2016,2019,nhl,false
Gerry Ehman,1958,1971,nhl,false
Christoffer Ehn,2019,2019,nhl,false
Christian Ehrhoff,2004,2016,nhl,false
Jack Eichel,2016,2019,nhl,false
Neil Eisenhut,1994,1995,nhl,false
Victor Ejdsell,2018,2018,nhl,false
Aaron Ekblad,2015,2019,nhl,false
Mattias Ekholm,2012,2019,nhl,false
Brian Eklund,2006,2006,nhl,false
Pelle Eklund,1986,1994,nhl,false
Nils Ekman,2000,2007,nhl,false
Oliver Ekman-Larsson,2011,2019,nhl,true
Anders Eldebrink,1982,1983,nhl,false
Patrik Elias,1996,2016,nhl,false
Matt Elich,2000,2001,nhl,false
Remi Elie,2017,2019,nhl,false
Bo Elik,1963,1963,nhl,false
Todd Elik,1990,1997,nhl,false
Darren Eliot,1985,1989,nhl,false
Corey Elkins,2010,2010,nhl,false
Ken Ellacott,1983,1983,nhl,false
Lars Eller,2010,2019,nhl,false
Keaton Ellerby,2010,2015,nhl,false
Dave Ellett,1985,2000,nhl,false
Brian Elliott,2008,2019,nhl,false
Fred Elliott,1929,1929,nhl,false
Stefan Elliott,2012,2019,nhl,false
Dan Ellis,2004,2015,nhl,false
Matt Ellis,2007,2015,nhl,false
Morgan Ellis,2016,2016,nhl,false
Ron Ellis,1964,1981,nhl,false
Ryan Ellis,2012,2019,nhl,false
Matt Ellison,2004,2007,nhl,false
Miika Elomo,2000,2000,nhl,false
Kari Eloranta,1982,1987,nhl,false
Mikko Eloranta,2000,2003,nhl,false
Turner Elson,2016,2016,nhl,false
Pat Elynuik,1988,1996,nhl,false
Alexei Emelin,2012,2018,nhl,false
Nelson Emerson,1991,2002,nhl,false
Ray Emery,2003,2015,nhl,false
Steve Eminger,2003,2013,nhl,false
David Emma,1993,2001,nhl,false
Cory Emmerton,2011,2014,nhl,false
Gary Emmons,1994,1994,nhl,false
John Emmons,2000,2002,nhl,false
Hap Emms,1927,1938,nhl,false
Craig Endean,1987,1987,nhl,false
Shane Endicott,2002,2006,nhl,false
Brian Engblom,1978,1987,nhl,false
Jerry Engele,1976,1978,nhl,false
Deryk Engelland,2010,2019,nhl,false
John English,1988,1988,nhl,false
Andreas Englund,2017,2018,nhl,false
Andreas Engqvist,2011,2012,nhl,false
Jim Ennis,1988,1988,nhl,false
Tyler Ennis,2010,2019,nhl,false
Jhonas Enroth,2010,2017,nhl,false
Toby Enstrom,2008,2018,nhl,false
Martin Erat,2002,2015,nhl,false
Aut Erickson,1960,1970,nhl,false
Bryan Erickson,1984,1994,nhl,false
Chad Erickson,1992,1992,nhl,false
Grant Erickson,1969,1970,nhl,false
Jonathan Ericsson,2008,2019,nhl,false
Anders Eriksson,1996,2010,nhl,false
Joacim Eriksson,2014,2014,nhl,false
Loui Eriksson,2007,2019,nhl,false
Peter Eriksson,1990,1990,nhl,false
Roland Eriksson,1977,1979,nhl,false
Thomas Eriksson,1981,1986,nhl,false
Joel Eriksson Ek,2017,2019,nhl,false
Jan Erixon,1984,1993,nhl,false
Tim Erixon,2012,2015,nhl,false
Adam Erne,2017,2019,nhl,false
Bob Errey,1984,1998,nhl,false
Erik Ersberg,2008,2010,nhl,false
John Erskine,2002,2014,nhl,false
Len Esau,1992,1995,nhl,false
Robert Esche,1999,2007,nhl,false
Phil Esposito,1964,1981,nhl,false
Tony Esposito,1969,1984,nhl,false
Bob Essensa,1989,2002,nhl,false
Emerson Etem,2013,2017,nhl,false
Chris Evans,1970,1975,nhl,false
Claude Evans,1955,1958,nhl,false
Daryl Evans,1982,1987,nhl,false
Doug Evans,1986,1993,nhl,false
Jack Evans,1949,1963,nhl,false
Kevin Evans,1991,1992,nhl,false
Paul Evans,1977,1978,nhl,false
Paul Evans,1979,1983,nhl,false
Shawn Evans,1986,1990,nhl,false
Stewart Evans,1931,1939,nhl,false
Dean Evason,1984,1996,nhl,false
Dennis Everberg,2015,2016,nhl,false
Todd Ewen,1987,1997,nhl,false
Garnet Exelby,2003,2010,nhl,false
Randy Exelby,1989,1990,nhl,false
Bill Ezinicki,1945,1955,nhl,false
Robby Fabbri,2016,2019,nhl,false
Brian Fahey,2011,2011,nhl,false
Jim Fahey,2003,2007,nhl,false
Trevor Fahey,1965,1965,nhl,false
Bill Fairbairn,1969,1979,nhl,false
Cade Fairchild,2012,2012,nhl,false
Kelly Fairchild,1996,2002,nhl,false
Radek Faksa,2016,2019,nhl,false
Justin Falk,2010,2019,nhl,false
Bob Falkenberg,1967,1972,nhl,false
Pat Falloon,1992,2000,nhl,false
Scott Fankhouser,2000,2001,nhl,false
Oscar Fantenberg,2018,2019,nhl,false
Jeff Farkas,2001,2003,nhl,false
Bobby Farnham,2015,2017,nhl,false
Rocky Farr,1973,1975,nhl,false
Walt Farrant,1944,1944,nhl,false
Mike Farrell,2002,2004,nhl,false
Dave Farrish,1977,1984,nhl,false
Hudson Fasching,2016,2018,nhl,false
Gordie Fashoway,1951,1951,nhl,false
Brad Fast,2004,2004,nhl,false
Jesper Fast,2014,2019,nhl,false
Viktor Fasth,2013,2015,nhl,false
Drew Fata,2007,2008,nhl,false
Rico Fata,1999,2007,nhl,false
Mario Faubert,1975,1982,nhl,false
Justin Faulk,2012,2019,nhl,false
Alex Faulkner,1962,1964,nhl,false
Ted Fauss,1987,1988,nhl,false
Andre Faust,1993,1994,nhl,false
Doug Favell,1968,1979,nhl,false
Mark Fayne,2011,2017,nhl,false
Dave Feamster,1982,1985,nhl,false
Glen Featherstone,1989,1997,nhl,false
Tony Featherstone,1970,1974,nhl,false
Bernie Federko,1977,1990,nhl,false
Fedor Fedorov,2003,2006,nhl,false
Sergei Fedorov,1991,2009,nhl,false
Todd Fedoruk,2001,2010,nhl,false
Ruslan Fedotenko,2001,2013,nhl,false
Anatoli Fedotov,1993,1994,nhl,false
Taylor Fedun,2014,2019,nhl,false
Brent Fedyk,1988,1999,nhl,false
Eric Fehr,2006,2019,nhl,false
Chris Felix,1989,1991,nhl,false
Brian Felsner,1998,1998,nhl,false
Denny Felsner,1992,1995,nhl,false
Tony Feltrin,1981,1986,nhl,false
Paul Fenton,1985,1992,nhl,false
David Fenyves,1983,1991,nhl,false
Andrew Ference,2000,2016,nhl,false
Brad Ference,2000,2007,nhl,false
Tom Fergus,1982,1993,nhl,false
Craig Ferguson,1994,2000,nhl,false
Dylan Ferguson,2018,2018,nhl,false
George Ferguson,1973,1984,nhl,false
John Ferguson,1964,1971,nhl,false
Lorne Ferguson,1950,1959,nhl,false
Norm Ferguson,1969,1972,nhl,false
Scott Ferguson,1998,2006,nhl,false
Jonathan Ferland,2006,2006,nhl,false
Micheal Ferland,2015,2019,nhl,false
Brian Ferlin,2015,2015,nhl,false
Manny Fernandez,1995,2009,nhl,false
Mark Ferner,1987,1995,nhl,false
Chris Ferraro,1996,2002,nhl,false
Landon Ferraro,2014,2018,nhl,false
Peter Ferraro,1996,2002,nhl,false
Ray Ferraro,1985,2002,nhl,false
Benn Ferriero,2010,2014,nhl,false
Brett Festerling,2009,2012,nhl,false
Viacheslav Fetisov,1990,1998,nhl,false
Kevin Fiala,2015,2019,nhl,false
Jesse Fibiger,2003,2003,nhl,false
Eric Fichaud,1996,2001,nhl,false
Vernon Fiddler,2003,2017,nhl,false
Mike Fidler,1977,1983,nhl,false
Wilf Field,1937,1945,nhl,false
Guyle Fielder,1951,1958,nhl,false
Nikita Filatov,2009,2012,nhl,false
Jonathan Filewich,2008,2008,nhl,false
Dmitri Filimonov,1994,1994,nhl,false
Bob Fillion,1944,1950,nhl,false
Marcel Fillion,1945,1945,nhl,false
Tommy Filmore,1931,1934,nhl,false
Valtteri Filppula,2006,2019,nhl,false
Jeff Finger,2007,2010,nhl,false
Lloyd Finkbeiner,1941,1941,nhl,false
Brian Finley,2003,2007,nhl,false
Jeff Finley,1988,2004,nhl,false
Joe Finley,2012,2013,nhl,false
Steven Finn,1986,1997,nhl,false
Sid Finney,1952,1954,nhl,false
Ed Finnigan,1935,1936,nhl,false
Frank Finnigan,1924,1937,nhl,false
Giovanni Fiore,2018,2018,nhl,false
Peter Fiorentino,1992,1992,nhl,false
Christian Fischer,2017,2019,nhl,false
Jiri Fischer,2000,2006,nhl,false
Patrick Fischer,2007,2007,nhl,false
Ron Fischer,1982,1983,nhl,false
Stephane Fiset,1990,2002,nhl,false
Alvin Fisher,1925,1925,nhl,false
Craig Fisher,1990,1997,nhl,false
Dunc Fisher,1949,1959,nhl,false
Joe Fisher,1940,1943,nhl,false
Mike Fisher,2000,2018,nhl,false
Mark Fistric,2008,2015,nhl,false
Bob Fitchner,1980,1981,nhl,false
Rusty Fitzgerald,1995,1996,nhl,false
Tom Fitzgerald,1989,2006,nhl,false
Zack Fitzgerald,2008,2008,nhl,false
Mark Fitzpatrick,1989,2000,nhl,false
Rory Fitzpatrick,1996,2008,nhl,false
Ross Fitzpatrick,1983,1986,nhl,false
Sandy Fitzpatrick,1965,1968,nhl,false
Wade Flaherty,1992,2003,nhl,false
Fern Flaman,1945,1961,nhl,false
Pat Flatley,1984,1997,nhl,false
Tomas Fleischmann,2006,2016,nhl,false
Gerry Fleming,1994,1995,nhl,false
Reggie Fleming,1960,1971,nhl,false
John Flesch,1975,1980,nhl,false
Steven Fletcher,1989,1989,nhl,false
Bill Flett,1968,1980,nhl,false
Haydn Fleury,2018,2019,nhl,false
Marc-Andre Fleury,2004,2019,nhl,false
Theoren Fleury,1989,2003,nhl,false
Todd Flichel,1988,1990,nhl,false
Ryan Flinn,2002,2006,nhl,false
Rob Flockhart,1977,1981,nhl,false
Ron Flockhart,1981,1989,nhl,false
Mark Flood,2010,2012,nhl,false
Justin Florek,2014,2014,nhl,false
Larry Floyd,1983,1984,nhl,false
Brian Flynn,2013,2017,nhl,false
Dan Focht,2002,2004,nhl,false
Warren Foegele,2018,2019,nhl,false
Bryan Fogarty,1990,1995,nhl,false
Steven Fogarty,2018,2019,nhl,false
Lee Fogolin,1949,1956,nhl,false
Lee Fogolin,1975,1987,nhl,false
Peter Folco,1974,1974,nhl,false
Gerry Foley,1955,1969,nhl,false
Rick Foley,1971,1974,nhl,false
Marcus Foligno,2012,2019,nhl,false
Mike Foligno,1980,1994,nhl,false
Nick Foligno,2008,2019,nhl,false
Christian Folin,2014,2019,nhl,false
Bill Folk,1952,1953,nhl,false
Justin Fontaine,2014,2016,nhl,false
Len Fontaine,1973,1974,nhl,false
Jon Fontas,1980,1981,nhl,false
Val Fonteyne,1960,1972,nhl,false
Lou Fontinato,1955,1963,nhl,false
Spencer Foo,2018,2018,nhl,false
Adam Foote,1992,2011,nhl,false
Colin Forbes,1997,2006,nhl,false
Dave Forbes,1974,1979,nhl,false
Jake Forbes,1920,1933,nhl,false
Mike Forbes,1978,1982,nhl,false
Derek Forbort,2016,2019,nhl,false
Brian Ford,1984,1985,nhl,false
Connie Forey,1974,1974,nhl,false
Alex Formenton,2018,2019,nhl,false
Jakob Forsbacka Karlsson,2017,2019,nhl,false
Anton Forsberg,2015,2018,nhl,false
Filip Forsberg,2013,2019,nhl,false
Peter Forsberg,1995,2011,nhl,false
Jack Forsey,1943,1943,nhl,false
Gustav Forsling,2017,2019,nhl,false
Gus Forslund,1933,1933,nhl,false
Tomas Forslund,1992,1993,nhl,false
Alex Forsyth,1977,1977,nhl,false
Dave Fortier,1973,1977,nhl,false
Marc Fortier,1988,1993,nhl,false
Alexandre Fortin,2019,2019,nhl,false
Jean-Francois Fortin,2002,2004,nhl,false
Ray Fortin,1968,1970,nhl,false
Maxime Fortunus,2010,2014,nhl,false
Alex Foster,2008,2008,nhl,false
Brian Foster,2012,2012,nhl,false
Corey Foster,1989,1997,nhl,false
Dwight Foster,1978,1987,nhl,false
Herb Foster,1941,1948,nhl,false
Kurtis Foster,2003,2013,nhl,false
Norm Foster,1991,1992,nhl,false
Scott Foster,2018,2018,nhl,false
Yip Foster,1930,1935,nhl,false
Nick Fotiu,1977,1989,nhl,false
Kris Foucault,2012,2012,nhl,false
Mike Fountain,1997,2001,nhl,false
Cam Fowler,2011,2019,nhl,false
Hec Fowler,1925,1925,nhl,false
Jimmy Fowler,1937,1939,nhl,false
Tom Fowler,1947,1947,nhl,false
Greg Fox,1978,1985,nhl,false
Jim Fox,1981,1990,nhl,false
Matt Foy,2006,2008,nhl,false
Frank Foyston,1927,1928,nhl,false
Bob Frampton,1950,1950,nhl,false
Lou Franceschetti,1982,1992,nhl,false
Bobby Francis,1983,1983,nhl,false
Emile Francis,1947,1952,nhl,false
Ron Francis,1982,2004,nhl,false
Pavel Francouz,2019,2019,nhl,false
Jimmy Franks,1938,1944,nhl,false
Cody Franson,2010,2018,nhl,false
Johan Franzen,2006,2016,nhl,false
Archie Fraser,1944,1944,nhl,false
Charles Fraser,1924,1924,nhl,false
Colin Fraser,2007,2015,nhl,false
Curt Fraser,1979,1990,nhl,false
Gord Fraser,1927,1931,nhl,false
Harvey Fraser,1945,1945,nhl,false
Iain Fraser,1993,1997,nhl,false
Jamie Fraser,2009,2009,nhl,false
Mark Fraser,2007,2015,nhl,false
Matt Fraser,2012,2015,nhl,false
Scott Fraser,1996,1999,nhl,false
Matt Frattin,2011,2015,nhl,false
Dan Frawley,1984,1989,nhl,false
Jeff Frazee,2013,2013,nhl,false
Kyle Freadrich,2000,2001,nhl,false
Trent Frederic,2019,2019,nhl,false
Ray Frederick,1955,1955,nhl,false
Kris Fredheim,2012,2012,nhl,false
Frank Fredrickson,1927,1931,nhl,false
Mark Freer,1987,1994,nhl,false
Irv Frew,1934,1936,nhl,false
Max Friberg,2015,2016,nhl,false
Tim Friday,1986,1986,nhl,false
Dan Fridgen,1982,1983,nhl,false
Doug Friedman,1998,1999,nhl,false
Alex Friesen,2016,2016,nhl,false
Jeff Friesen,1995,2007,nhl,false
Karl Friesen,1987,1987,nhl,false
Ron Friest,1981,1983,nhl,false
Len Frig,1974,1980,nhl,false
Trevor Frischmon,2010,2010,nhl,false
Jamie Fritsch,2009,2009,nhl,false
Dan Fritsche,2004,2009,nhl,false
Mitch Fritz,2009,2009,nhl,false
Tanner Fritz,2018,2019,nhl,false
Martin Frk,2017,2019,nhl,false
Bob Froese,1983,1990,nhl,false
Byron Froese,2016,2018,nhl,false
Jonas Frogren,2009,2009,nhl,false
Michael Frolik,2009,2019,nhl,false
Alex Frolov,2003,2011,nhl,false
Harry Frost,1939,1939,nhl,false
Miroslav Frycer,1982,1989,nhl,false
Bob Fryday,1950,1952,nhl,false
Robbie Ftorek,1973,1985,nhl,false
Grant Fuhr,1982,2000,nhl,false
Yutaka Fukufuji,2007,2007,nhl,false
Larry Fullan,1975,1975,nhl,false
Michael Funk,2007,2008,nhl,false
Mark Fusco,1984,1985,nhl,false
Owen Fussey,2004,2004,nhl,false
Marian Gaborik,2001,2018,nhl,false
Kurtis Gabriel,2016,2019,nhl,false
Bill Gadsby,1947,1966,nhl,false
Link Gaetz,1989,1992,nhl,false
Joaquin Gage,1995,2001,nhl,false
Jody Gage,1981,1992,nhl,false
Art Gagne,1927,1932,nhl,false
Paul Gagne,1981,1990,nhl,false
Pierre Gagne,1960,1960,nhl,false
Simon Gagne,2000,2015,nhl,false
Dave Gagner,1985,1999,nhl,false
Sam Gagner,2008,2019,nhl,false
Aaron Gagnon,2010,2013,nhl,false
Dave Gagnon,1991,1991,nhl,false
Germain Gagnon,1972,1976,nhl,false
Johnny Gagnon,1931,1940,nhl,false
Sean Gagnon,1998,2001,nhl,false
Bob Gainey,1974,1989,nhl,false
Steve Gainey,2001,2006,nhl,false
Dutch Gainor,1928,1935,nhl,false
Maxim Galanov,1998,2001,nhl,false
Michel Galarneau,1981,1983,nhl,false
Percy Galbraith,1927,1934,nhl,false
Alex Galchenyuk,2013,2019,nhl,false
T.J. Galiardi,2009,2015,nhl,false
Stanislav Galiev,2015,2016,nhl,false
Brendan Gallagher,2013,2019,nhl,false
John Gallagher,1931,1939,nhl,false
Brett Gallant,2014,2014,nhl,false
Gerard Gallant,1985,1995,nhl,false
Garry Galley,1985,2001,nhl,false
Jamie Gallimore,1978,1978,nhl,false
Don Gallinger,1943,1948,nhl,false
Simon Gamache,2003,2008,nhl,false
Joseph Gambardella,2019,2019,nhl,false
Bruce Gamble,1959,1972,nhl,false
Dick Gamble,1951,1967,nhl,false
Troy Gamble,1987,1992,nhl,false
Dylan Gambrell,2018,2019,nhl,false
Gary Gambucci,1972,1974,nhl,false
Perry Ganchar,1984,1989,nhl,false
Dave Gans,1983,1986,nhl,false
Ryan Garbutt,2012,2017,nhl,false
Bert Gardiner,1936,1944,nhl,false
Bruce Gardiner,1997,2002,nhl,false
Charlie Gardiner,1928,1934,nhl,false
Herb Gardiner,1927,1929,nhl,false
Jake Gardiner,2012,2019,nhl,false
Bill Gardner,1981,1989,nhl,false
Cal Gardner,1946,1957,nhl,false
Dave Gardner,1973,1980,nhl,false
George Gardner,1966,1972,nhl,false
Paul Gardner,1977,1986,nhl,false
Danny Gare,1975,1987,nhl,false
Ray Gariepy,1954,1956,nhl,false
Conor Garland,2019,2019,nhl,false
Scott Garland,1976,1979,nhl,false
Rob Garner,1983,1983,nhl,false
Tyrone Garner,1999,1999,nhl,false
Michael Garnett,2006,2006,nhl,false
Mathieu Garon,2001,2013,nhl,false
Johan Garpenlov,1991,2000,nhl,false
John Garrett,1980,1985,nhl,false
Red Garrett,1943,1943,nhl,false
Jason Garrison,2009,2019,nhl,false
Mike Gartner,1980,1998,nhl,false
Bob Gassoff,1974,1977,nhl,false
Brad Gassoff,1976,1979,nhl,false
Dave Gatherum,1954,1954,nhl,false
Steve Gatzos,1982,1985,nhl,false
Tyler Gaudet,2015,2017,nhl,false
Adam Gaudette,2018,2019,nhl,false
Frederick Gaudreau,2017,2019,nhl,false
Johnny Gaudreau,2014,2019,nhl,false
Rob Gaudreau,1993,1996,nhl,false
Armand Gaudreault,1945,1945,nhl,false
Leo Gaudreault,1928,1933,nhl,false
Mike Gaul,1999,2001,nhl,false
Jean-Marc Gaulin,1983,1986,nhl,false
Dallas Gaume,1989,1989,nhl,false
Brendan Gaunce,2016,2019,nhl,false
Cameron Gaunce,2011,2017,nhl,false
Paul Gaustad,2003,2016,nhl,false
Art Gauthier,1927,1927,nhl,false
Daniel Gauthier,1995,1995,nhl,false
Denis Gauthier,1998,2009,nhl,false
Fern Gauthier,1944,1949,nhl,false
Frederik Gauthier,2016,2019,nhl,false
Gabe Gauthier,2007,2008,nhl,false
Jean Gauthier,1961,1970,nhl,false
Luc Gauthier,1991,1991,nhl,false
Paul Gauthier,1938,1938,nhl,false
Sean Gauthier,1999,1999,nhl,false
Jocelyn Gauvreau,1984,1984,nhl,false
Aaron Gavey,1996,2006,nhl,false
Stew Gavin,1981,1993,nhl,false
Luke Gazdic,2014,2017,nhl,false
Bob Geale,1985,1985,nhl,false
George Gee,1946,1954,nhl,false
Gary Geldart,1971,1971,nhl,false
Eric Gelinas,2013,2017,nhl,false
Martin Gelinas,1989,2008,nhl,false
Jack Gelineau,1949,1954,nhl,false
Jean-Guy Gendron,1956,1972,nhl,false
Martin Gendron,1995,1998,nhl,false
Chay Genoway,2012,2012,nhl,false
Bernie Geoffrion,1951,1968,nhl,false
Blake Geoffrion,2011,2012,nhl,false
Danny Geoffrion,1980,1982,nhl,false
Alexandar Georgiev,2018,2019,nhl,false
Gerry Geran,1918,1926,nhl,false
Eddie Gerard,1918,1923,nhl,false
Nathan Gerbe,2009,2018,nhl,false
Martin Gerber,2003,2011,nhl,false
Eric Germain,1988,1988,nhl,false
Carsen Germyn,2006,2007,nhl,false
Ken Gernander,1996,2004,nhl,false
Shane Gersich,2018,2018,nhl,false
Bruno Gervais,2006,2013,nhl,false
Ray Getliffe,1936,1945,nhl,false
Timothy Gettinger,2019,2019,nhl,false
Ryan Getzlaf,2006,2019,nhl,false
Ed Giacomin,1966,1978,nhl,false
Mario Giallonardo,1980,1981,nhl,false
Brian Gibbons,2014,2019,nhl,false
Barry Gibbs,1968,1980,nhl,false
Christopher Gibson,2016,2019,nhl,false
Don Gibson,1991,1991,nhl,false
Doug Gibson,1974,1978,nhl,false
John Gibson,1981,1984,nhl,false
John Gibson,2014,2019,nhl,false
Gus Giesebrecht,1939,1942,nhl,false
Lee Giffin,1987,1988,nhl,false
Jean-Sebastien Giguere,1997,2014,nhl,false
Ed Gilbert,1975,1977,nhl,false
